,date,stock_name,open,high,low,close,volume
0,2023-01-31 19:00:00,XOM,109.0124,109.1067,108.6825,108.9559,14073
1,2023-01-31 18:00:00,XOM,109.2575,109.2575,109.1067,109.1067,4570
2,2023-01-31 17:00:00,XOM,109.2198,109.3706,109.2198,109.2575,15225
3,2023-01-31 16:00:00,XOM,109.2481,109.4272,109.2198,109.2481,5255406
4,2023-01-31 15:00:00,XOM,108.9135,109.7194,108.8582,109.3989,3542668
5,2023-01-31 14:00:00,XOM,108.7768,109.0973,108.5977,108.9088,1445276
6,2023-01-31 13:00:00,XOM,108.7249,109.3141,108.6071,108.7956,1239610
7,2023-01-31 12:00:00,XOM,108.3102,109.135,108.0227,108.7297,1443654
8,2023-01-31 11:00:00,XOM,109.3659,109.485,108.2301,108.3055,2322718
9,2023-01-31 10:00:00,XOM,106.4815,109.3753,106.3449,109.3659,4250411
10,2023-01-31 09:00:00,XOM,105.9207,107.0235,104.092,106.4768,3174570
11,2023-01-31 08:00:00,XOM,107.41,108.3715,104.6765,105.5814,156106
12,2023-01-31 07:00:00,XOM,104.3371,108.3526,104.2523,107.3912,103065
13,2023-01-31 06:00:00,XOM,106.0527,106.0527,102.9892,104.3465,11065
14,2023-01-31 04:00:00,XOM,106.7596,106.7596,106.1752,106.5145,659
15,2023-01-30 19:00:00,XOM,107.3346,107.3346,107.0801,107.1272,7303
16,2023-01-30 18:00:00,XOM,107.2875,107.2875,107.1744,107.1744,4890
17,2023-01-30 17:00:00,XOM,107.3629,107.3629,107.0424,107.2121,138106
18,2023-01-30 16:00:00,XOM,106.9104,107.344,106.9104,107.344,3934619
19,2023-01-30 15:00:00,XOM,106.8916,107.1744,106.6577,107.0707,3109748
20,2023-01-30 14:00:00,XOM,107.2215,107.3676,106.901,106.901,1420905
21,2023-01-30 13:00:00,XOM,107.0895,107.2215,106.9199,107.2121,914240
22,2023-01-30 12:00:00,XOM,107.344,107.6739,107.0047,107.0895,1173506
23,2023-01-30 11:00:00,XOM,108.3526,108.5411,107.0047,107.344,1398670
24,2023-01-30 10:00:00,XOM,107.5231,108.5303,107.4289,108.362,1552604
25,2023-01-30 09:00:00,XOM,108.2018,108.8616,107.2686,107.5514,1524273
26,2023-01-30 08:00:00,XOM,108.7674,108.8522,107.9379,108.1924,14330
27,2023-01-30 07:00:00,XOM,108.8428,108.8428,108.7485,108.7579,2760
28,2023-01-30 06:00:00,XOM,108.8522,108.8616,108.6825,108.6825,536
29,2023-01-30 05:00:00,XOM,108.5034,108.6354,108.494,108.6354,1923
30,2023-01-30 04:00:00,XOM,107.7965,108.5411,107.7965,108.4563,5259
31,2023-01-27 19:00:00,XOM,109.2669,109.2669,109.2669,109.2669,600
32,2023-01-27 18:00:00,XOM,109.1256,109.1444,109.1161,109.1161,1100
33,2023-01-27 17:00:00,XOM,109.0313,109.3141,108.9747,109.1067,60400
34,2023-01-27 16:00:00,XOM,108.9606,109.1256,108.8899,109.0124,1688332
35,2023-01-27 15:00:00,XOM,109.545,109.7623,108.937,108.9559,2088372
36,2023-01-27 14:00:00,XOM,109.4413,109.7797,109.4272,109.5309,878520
37,2023-01-27 13:00:00,XOM,109.578,109.6251,109.2292,109.446,915905
38,2023-01-27 12:00:00,XOM,109.6346,109.644,108.7674,109.578,1187143
39,2023-01-27 11:00:00,XOM,109.5592,110.1907,109.3424,109.6628,1387246
40,2023-01-27 10:00:00,XOM,110.2096,110.9165,109.3144,109.5634,2218752
41,2023-01-27 09:00:00,XOM,110.53,110.662,109.9173,110.2378,1834455
42,2023-01-27 08:00:00,XOM,110.6189,111.2262,110.4358,110.53,30650
43,2023-01-27 07:00:00,XOM,110.662,110.7563,110.4829,110.6432,15067
44,2023-01-27 06:00:00,XOM,111.039,111.039,110.5866,110.6243,2849
45,2023-01-27 05:00:00,XOM,111.171,111.171,110.9542,111.0768,505
46,2023-01-27 04:00:00,XOM,111.0013,111.0013,110.86,110.9448,9270
47,2023-01-26 19:00:00,XOM,110.8128,111.0013,110.8128,111.0013,1857
48,2023-01-26 18:00:00,XOM,110.7751,111.0108,110.7186,110.8128,6851
49,2023-01-26 17:00:00,XOM,111.0296,111.171,110.7751,110.7751,81250
50,2023-01-26 16:00:00,XOM,110.5677,111.1804,110.5677,111.0202,2038374
51,2023-01-26 15:00:00,XOM,110.2661,111.0202,110.2096,110.9825,3160474
52,2023-01-26 14:00:00,XOM,110.2096,110.662,110.087,110.2661,1847818
53,2023-01-26 13:00:00,XOM,110.0399,110.4169,110.0116,110.2048,1651152
54,2023-01-26 12:00:00,XOM,109.8806,110.1718,109.776,110.0352,1515505
55,2023-01-26 11:00:00,XOM,108.9182,109.8985,108.5223,109.8828,1542958
56,2023-01-26 10:00:00,XOM,108.051,109.3989,107.7729,108.9088,2421926
57,2023-01-26 09:00:00,XOM,108.117,109.4555,107.8719,108.0039,3245074
58,2023-01-26 08:00:00,XOM,107.608,108.1641,107.2215,108.117,25391
59,2023-01-26 07:00:00,XOM,107.4006,107.9284,107.4006,107.9284,12748
60,2023-01-26 06:00:00,XOM,107.344,107.344,107.2403,107.2686,3257
61,2023-01-26 05:00:00,XOM,107.4289,107.4289,107.4289,107.4289,100
62,2023-01-26 04:00:00,XOM,107.0424,107.344,107.0424,107.344,2541
63,2023-01-25 19:00:00,XOM,107.4666,107.5985,107.4571,107.4854,2384
64,2023-01-25 18:00:00,XOM,107.4666,107.6362,107.4194,107.5797,7577
65,2023-01-25 17:00:00,XOM,107.41,107.6268,106.7125,107.476,58510
66,2023-01-25 16:00:00,XOM,106.7125,107.8436,106.7031,107.0801,1759302
67,2023-01-25 15:00:00,XOM,106.3873,106.7125,106.3213,106.7125,1621413
68,2023-01-25 14:00:00,XOM,106.4768,106.8539,106.335,106.3731,790941
69,2023-01-25 13:00:00,XOM,105.9584,106.5192,105.8076,106.4768,706555
70,2023-01-25 12:00:00,XOM,105.8924,106.1941,105.6285,105.9395,837619
71,2023-01-25 11:00:00,XOM,106.015,106.1281,105.4692,105.8689,869944
72,2023-01-25 10:00:00,XOM,105.4305,106.2789,104.9969,105.9961,1711495
73,2023-01-25 09:00:00,XOM,106.6654,107.1272,105.2609,105.4306,1244235
74,2023-01-25 08:00:00,XOM,106.6088,106.8155,106.4108,106.4863,10068
75,2023-01-25 07:00:00,XOM,106.6276,106.8067,106.6276,106.7596,2859
76,2023-01-25 06:00:00,XOM,106.5145,106.6276,106.1375,106.326,2142
77,2023-01-25 05:00:00,XOM,106.4863,106.524,106.4863,106.524,400
78,2023-01-25 04:00:00,XOM,107.1461,107.1555,106.8444,106.8444,3475
79,2023-01-24 19:00:00,XOM,107.1555,107.2026,107.099,107.2026,5967
80,2023-01-24 18:00:00,XOM,107.278,107.278,107.0047,107.2026,1797
81,2023-01-24 17:00:00,XOM,107.311,107.41,107.2686,107.3063,3590
82,2023-01-24 16:00:00,XOM,107.278,107.5703,107.0612,107.297,1194442
83,2023-01-24 15:00:00,XOM,106.9199,107.476,106.7973,107.2686,2726954
84,2023-01-24 14:00:00,XOM,106.6182,106.9293,106.4863,106.9104,1127031
85,2023-01-24 13:00:00,XOM,106.2789,106.6276,106.1941,106.6182,702221
86,2023-01-24 12:00:00,XOM,106.2789,106.8822,105.8641,106.2883,757057
87,2023-01-24 11:00:00,XOM,105.3363,106.3392,105.242,106.2742,1123278
88,2023-01-24 10:00:00,XOM,105.7133,105.7133,104.5492,105.3269,1310986
89,2023-01-24 09:00:00,XOM,106.1846,119.2774,93.5348,105.718,1873186
90,2023-01-24 08:00:00,XOM,106.5145,106.5711,106.1186,106.2318,20072
91,2023-01-24 07:00:00,XOM,106.2506,106.5145,106.2412,106.5145,789
92,2023-01-24 06:00:00,XOM,106.0809,106.0904,106.0432,106.0432,606
93,2023-01-24 05:00:00,XOM,105.9018,105.9018,105.9018,105.9018,266
94,2023-01-24 04:00:00,XOM,106.5145,106.5145,106.5145,106.5145,100
95,2023-01-23 19:00:00,XOM,106.2883,106.2883,106.2789,106.2789,2099
96,2023-01-23 18:00:00,XOM,106.4014,106.4014,106.2789,106.2977,1399
97,2023-01-23 17:00:00,XOM,106.3547,106.392,106.2883,106.3835,76265
98,2023-01-23 16:00:00,XOM,106.3166,106.3166,106.2789,106.3166,2536477
99,2023-01-23 15:00:00,XOM,106.5098,106.6276,106.1752,106.2789,2369989
100,2023-01-23 14:00:00,XOM,107.3393,107.4524,106.26,106.5154,1391851
101,2023-01-23 13:00:00,XOM,107.5703,107.6362,107.1367,107.3439,767443
102,2023-01-23 12:00:00,XOM,107.608,107.666,107.2215,107.5655,2869864
103,2023-01-23 11:00:00,XOM,107.8907,108.0133,107.5043,107.6174,1275348
104,2023-01-23 10:00:00,XOM,107.1272,107.9567,106.7973,107.8719,1375608
105,2023-01-23 09:00:00,XOM,106.8822,107.7211,106.6936,107.0949,1329864
106,2023-01-23 08:00:00,XOM,106.7624,107.0518,106.6371,106.7219,32800
107,2023-01-23 07:00:00,XOM,106.6371,107.0141,106.6371,106.7125,18961
108,2023-01-23 06:00:00,XOM,106.8539,106.8539,106.4957,106.4957,4200
109,2023-01-23 05:00:00,XOM,106.7408,106.7502,106.7313,106.7408,480
110,2023-01-20 19:00:00,XOM,106.7973,106.7973,106.7973,106.7973,3343
111,2023-01-20 18:00:00,XOM,106.8444,106.8727,106.8444,106.8444,29402
112,2023-01-20 17:00:00,XOM,106.8444,106.8916,106.8444,106.8445,2238
113,2023-01-20 16:00:00,XOM,106.8444,106.9293,106.6654,106.8444,1953924
114,2023-01-20 15:00:00,XOM,106.1563,106.9293,106.1186,106.8444,2803685
115,2023-01-20 14:00:00,XOM,106.0527,106.293,105.8924,106.1516,1040299
116,2023-01-20 13:00:00,XOM,106.1092,106.1563,105.685,106.0509,967758
117,2023-01-20 12:00:00,XOM,105.7039,106.2035,105.6945,106.0998,742746
118,2023-01-20 11:00:00,XOM,105.1006,106.4957,105.0818,105.7086,1804970
119,2023-01-20 10:00:00,XOM,104.9687,105.4305,104.7236,105.1053,1403737
120,2023-01-20 09:00:00,XOM,105.1006,105.1383,104.2617,104.9611,2306314
121,2023-01-20 08:00:00,XOM,104.865,105.0818,104.865,105.0064,8928
122,2023-01-20 07:00:00,XOM,104.6293,104.9498,104.6293,104.9498,6263
123,2023-01-20 05:00:00,XOM,105.1949,105.1949,105.1949,105.1949,101
124,2023-01-20 04:00:00,XOM,105.3834,105.3834,105.1949,105.1949,395
125,2023-01-19 19:00:00,XOM,105.1383,105.1383,105.0441,105.0441,532
