,date,stock_name,open,high,low,close,volume
0,2021-01-29 19:00:00,XOM,38.2509,38.2509,38.1996,38.2508,5172
1,2021-01-29 18:00:00,XOM,38.2423,38.2936,38.1996,38.2423,3000
2,2021-01-29 17:00:00,XOM,38.1655,38.2423,38.1569,38.2423,13908
3,2021-01-29 16:00:00,XOM,38.3277,38.5583,38.1313,38.174,9437411
4,2021-01-29 15:00:00,XOM,38.1825,38.5754,38.1825,38.285,4939298
5,2021-01-29 14:00:00,XOM,38.1996,38.4302,38.0886,38.191,2426522
6,2021-01-29 13:00:00,XOM,38.2509,38.4217,38.0459,38.2082,2390001
7,2021-01-29 12:00:00,XOM,38.601,38.618,38.0117,38.2509,3486519
8,2021-01-29 11:00:00,XOM,38.9511,39.0109,38.4729,38.6069,2899851
9,2021-01-29 10:00:00,XOM,39.1988,39.3184,38.8657,38.9597,3152517
10,2021-01-29 09:00:00,XOM,39.0963,39.233,38.7291,39.1988,3448383
11,2021-01-29 08:00:00,XOM,39.1818,39.2671,38.7719,39.1134,50935
12,2021-01-29 07:00:00,XOM,39.1988,39.2757,39.028,39.028,18234
13,2021-01-29 06:00:00,XOM,39.1219,39.2415,39.1134,39.1817,921
14,2021-01-29 05:00:00,XOM,39.1134,39.1134,39.028,39.1134,627
15,2021-01-29 04:00:00,XOM,38.9682,39.0451,38.9682,39.0451,500
16,2021-01-28 19:00:00,XOM,39.1817,39.2671,39.1646,39.2415,8380
17,2021-01-28 18:00:00,XOM,39.25,39.3354,39.1134,39.2586,9909
18,2021-01-28 17:00:00,XOM,39.2671,39.2927,39.2073,39.2842,6987
19,2021-01-28 16:00:00,XOM,39.25,39.4208,39.25,39.2842,2736086
20,2021-01-28 15:00:00,XOM,39.4123,39.4977,39.2586,39.3269,3592369
21,2021-01-28 14:00:00,XOM,39.3781,39.5319,39.3184,39.4123,1971986
22,2021-01-28 13:00:00,XOM,39.2201,39.4208,39.0878,39.3739,1351013
23,2021-01-28 12:00:00,XOM,39.2842,39.4849,39.1561,39.2244,1680506
24,2021-01-28 11:00:00,XOM,39.3184,39.5788,39.0664,39.2799,2287473
25,2021-01-28 10:00:00,XOM,39.2535,39.5062,39.0195,39.3098,3268740
26,2021-01-28 09:00:00,XOM,39.0878,39.7881,38.8572,39.25,2769508
27,2021-01-28 08:00:00,XOM,38.934,39.2415,38.6095,39.1476,70862
28,2021-01-28 07:00:00,XOM,38.6864,39.2842,38.601,38.9426,70811
29,2021-01-28 06:00:00,XOM,38.6522,38.6779,38.5925,38.6522,864
30,2021-01-28 05:00:00,XOM,38.4046,38.6522,38.4046,38.6522,1855
31,2021-01-28 04:00:00,XOM,38.4302,38.4302,38.1996,38.3875,8993
32,2021-01-27 19:00:00,XOM,38.6864,38.7291,38.5583,38.5839,7664
33,2021-01-27 18:00:00,XOM,38.6693,38.6864,38.4814,38.6864,6636
34,2021-01-27 17:00:00,XOM,38.6779,38.6949,38.4644,38.6437,4733
35,2021-01-27 16:00:00,XOM,38.7291,38.7291,38.4302,38.4387,2818999
36,2021-01-27 15:00:00,XOM,38.7706,38.9682,38.5412,38.7291,4653246
37,2021-01-27 14:00:00,XOM,39.3269,39.3867,38.7291,38.7633,2668071
38,2021-01-27 13:00:00,XOM,39.6777,39.6928,39.2671,39.3184,1874647
39,2021-01-27 12:00:00,XOM,39.3653,39.8478,39.3354,39.6856,2663077
40,2021-01-27 11:00:00,XOM,39.0365,39.5404,38.9084,39.3696,2895782
41,2021-01-27 10:00:00,XOM,38.396,39.3525,38.1526,39.0323,6454815
42,2021-01-27 09:00:00,XOM,38.5583,38.6352,38.0288,38.4046,4466529
43,2021-01-27 08:00:00,XOM,38.8572,39.0707,38.4985,38.5583,93448
44,2021-01-27 07:00:00,XOM,39.1219,39.1219,38.5925,38.6437,87644
45,2021-01-27 06:00:00,XOM,39.1134,39.1134,38.6352,38.8401,10148
46,2021-01-27 05:00:00,XOM,39.25,39.2671,39.1134,39.2671,4006
47,2021-01-27 04:00:00,XOM,39.1903,39.4038,39.1903,39.3696,1469
48,2021-01-26 19:00:00,XOM,39.1903,39.2586,39.122,39.122,11723
49,2021-01-26 18:00:00,XOM,39.1219,39.2842,39.028,39.1732,19118
50,2021-01-26 17:00:00,XOM,39.1646,39.233,39.0878,39.1817,23872
51,2021-01-26 16:00:00,XOM,39.2671,39.3098,39.1561,39.1903,1910144
52,2021-01-26 15:00:00,XOM,39.2842,39.3696,39.1561,39.1732,3759253
53,2021-01-26 14:00:00,XOM,39.3867,39.4892,39.1732,39.2842,2482080
54,2021-01-26 13:00:00,XOM,39.4426,40.1382,39.344,39.3886,1467733
55,2021-01-26 12:00:00,XOM,39.6514,39.7283,39.3867,39.4422,2099564
56,2021-01-26 11:00:00,XOM,39.7326,39.9162,39.6002,39.6446,2543337
57,2021-01-26 10:00:00,XOM,40.0656,40.2407,39.7027,39.7326,3688828
58,2021-01-26 09:00:00,XOM,40.2236,40.8726,40.0127,40.0613,3643558
59,2021-01-26 08:00:00,XOM,40.1211,40.5652,40.1126,40.2237,101311
60,2021-01-26 07:00:00,XOM,40.2578,40.3944,40.1211,40.3944,12850
61,2021-01-26 06:00:00,XOM,40.1467,40.2834,40.1467,40.2834,300
62,2021-01-26 05:00:00,XOM,40.0955,40.2236,40.0955,40.1126,1296
63,2021-01-26 04:00:00,XOM,40.0272,40.0955,39.9845,40.0955,496
64,2021-01-25 19:00:00,XOM,40.0528,40.0528,39.9503,39.9503,4906
65,2021-01-25 18:00:00,XOM,39.993,40.0528,39.9845,40.0101,3953
66,2021-01-25 17:00:00,XOM,40.0101,40.0528,40.0101,40.0443,1386
67,2021-01-25 16:00:00,XOM,39.9418,40.1382,39.9247,40.0443,2592959
68,2021-01-25 15:00:00,XOM,39.7795,40.0613,39.771,40.0443,3272021
69,2021-01-25 14:00:00,XOM,39.6002,39.8438,39.5148,39.7795,2134640
70,2021-01-25 13:00:00,XOM,39.5319,39.677,39.4208,39.6002,2507298
71,2021-01-25 12:00:00,XOM,39.7881,39.9332,39.4635,39.5276,2745509
72,2021-01-25 11:00:00,XOM,39.6343,39.8478,39.4593,39.7795,3181133
73,2021-01-25 10:00:00,XOM,39.519,40.1809,39.4892,39.6301,3303176
74,2021-01-25 09:00:00,XOM,40.1467,40.2578,39.4208,39.5217,3700167
75,2021-01-25 08:00:00,XOM,40.4799,40.847,40.0016,40.1638,86331
76,2021-01-25 07:00:00,XOM,40.514,40.7958,40.2236,40.2236,34885
77,2021-01-25 06:00:00,XOM,40.5652,40.8897,40.5396,40.5652,4412
78,2021-01-25 05:00:00,XOM,40.4286,40.6506,40.4286,40.6506,3693
79,2021-01-25 04:00:00,XOM,40.6079,41.2057,40.5652,40.5652,9407
80,2021-01-22 19:00:00,XOM,40.514,40.736,40.514,40.736,4218
81,2021-01-22 18:00:00,XOM,40.4798,40.5396,40.4798,40.531,2788
