,date,stock_name,open,high,low,close,volume
0,2013-01-31 19:00:00,JPM,34.23,34.2737,34.23,34.2591,5560
1,2013-01-31 18:00:00,JPM,34.2154,34.2373,34.2082,34.23,14956
2,2013-01-31 17:00:00,JPM,34.1863,34.2445,34.1718,34.2445,3060
3,2013-01-31 16:00:00,JPM,34.2555,34.3028,34.1863,34.1863,3899385
4,2013-01-31 15:00:00,JPM,34.3173,34.3537,34.2154,34.2591,3444970
5,2013-01-31 14:00:00,JPM,34.2809,34.3537,34.2591,34.3245,1347600
6,2013-01-31 13:00:00,JPM,34.2737,34.2955,34.2242,34.2809,991787
7,2013-01-31 12:00:00,JPM,34.1281,34.2737,34.1208,34.2737,1232950
8,2013-01-31 11:00:00,JPM,34.2373,34.2919,34.1281,34.1317,1651490
9,2013-01-31 10:00:00,JPM,34.2991,34.3537,34.1718,34.2373,3525486
10,2013-01-31 09:00:00,JPM,34.1936,34.3683,34.1281,34.3028,2255132
11,2013-01-31 08:00:00,JPM,34.2882,34.2882,34.1135,34.2009,4000
12,2013-01-30 19:00:00,JPM,34.2518,34.2955,34.2518,34.2955,1000
13,2013-01-30 18:00:00,JPM,34.1936,34.1936,34.1936,34.1936,400
14,2013-01-30 17:00:00,JPM,34.2591,34.2591,34.179,34.179,2495
15,2013-01-30 16:00:00,JPM,34.3028,34.3028,34.2154,34.23,447821
16,2013-01-30 15:00:00,JPM,34.3828,34.4047,34.2082,34.31,4353313
17,2013-01-30 14:00:00,JPM,34.4119,34.4629,34.3173,34.3828,2038131
18,2013-01-30 13:00:00,JPM,34.4156,34.4265,34.3464,34.4156,1778763
19,2013-01-30 12:00:00,JPM,34.3537,34.4192,34.2737,34.4119,1606586
20,2013-01-30 11:00:00,JPM,34.2763,34.3683,34.2518,34.3537,1729934
21,2013-01-30 10:00:00,JPM,34.2154,34.3464,34.2082,34.2737,2460762
22,2013-01-30 09:00:00,JPM,34.1863,34.361,34.179,34.2154,2554696
23,2013-01-30 08:00:00,JPM,34.3392,34.3537,34.1426,34.1863,12837
24,2013-01-30 05:00:00,JPM,34.3537,34.3537,34.3537,34.3537,200
25,2013-01-29 19:00:00,JPM,34.2664,34.2955,34.2664,34.2955,2100
26,2013-01-29 18:00:00,JPM,34.2518,34.2518,34.2518,34.2518,230
27,2013-01-29 17:00:00,JPM,34.2882,34.3028,34.2009,34.3028,5030
28,2013-01-29 16:00:00,JPM,34.2955,34.3464,34.2664,34.3392,887390
29,2013-01-29 15:00:00,JPM,34.2301,34.3246,34.1936,34.31,4402171
30,2013-01-29 14:00:00,JPM,34.1863,34.3173,34.1863,34.2301,3269762
31,2013-01-29 13:00:00,JPM,34.1004,34.1936,34.0735,34.191,1832340
32,2013-01-29 12:00:00,JPM,34.1063,34.1499,34.0553,34.1004,1677195
33,2013-01-29 11:00:00,JPM,34.1499,34.179,34.0407,34.1096,1601670
34,2013-01-29 10:00:00,JPM,34.0407,34.1718,33.9534,34.1499,2738932
35,2013-01-29 09:00:00,JPM,33.7715,34.1063,33.6623,34.048,2251611
36,2013-01-29 08:00:00,JPM,33.8079,33.9461,33.7715,33.8078,48204
37,2013-01-29 07:00:00,JPM,33.8006,33.8078,33.8006,33.8078,900
38,2013-01-29 06:00:00,JPM,33.8151,33.8151,33.8078,33.8078,500
39,2013-01-29 05:00:00,JPM,33.917,33.917,33.917,33.917,100
40,2013-01-28 19:00:00,JPM,33.9752,33.9752,33.968,33.9752,1000
