TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,LEARNING_RATE,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,test_portfolio_value,test_drawdown,test_sharpe,test_cumulative
60,3,10,5,0.01,925974.9,-0.3142728236194694,1.3550661690105887,9.25974875,206128.36,-0.2208481331056188,1.4974871997654746,2.06128359375
60,3,10,5,0.02,475633.4,-0.22259008833405763,1.0930101467177626,4.7563340625,80250.54,-0.40323626235080806,-0.4133295392595822,0.802505390625
60,3,10,10,0.01,580904.0,-0.31453474396912756,1.2231932215546841,5.80904,150911.89,-0.2251521745927719,0.9995021384067356,1.50911890625
60,3,10,10,0.02,608335.06,-0.2803827768033803,1.1495450680428287,6.083350625,70153.38,-0.38256785495513057,-0.6440865962683762,0.701533828125
60,3,10,20,0.01,269170.97,-0.27366237002889954,0.7718928685991886,2.6917096875,162365.16,-0.10604916098581342,1.626794876897006,1.6236515625
60,3,10,20,0.02,557781.56,-0.3851587756405489,1.0036330694766904,5.577815625,191812.66,-0.23411294564098115,1.3655190185635742,1.9181265625
60,3,20,5,0.01,859959.9,-0.2803927898389854,1.3373837215186215,8.59959875,169406.42,-0.2228599596062758,1.1782298392908894,1.69406421875
60,3,20,5,0.02,678141.2,-0.43426334963483376,1.1300236676606783,6.781411875,265355.88,-0.2294205577774057,2.0074533124048792,2.65355875
60,3,20,10,0.01,496011.62,-0.38506833877604485,0.9642182741073534,4.96011625,196728.95,-0.20577910718513773,1.55233095342478,1.96728953125
60,3,20,10,0.02,443335.53,-0.2734822048621456,1.057644935031131,4.4333553125,78378.98,-0.3239297762125257,-0.5165794173828464,0.783789765625
60,3,20,20,0.01,505407.88,-0.2207309061887335,1.1204384338511841,5.05407875,84957.38,-0.3721931627279714,-0.1649286331272393,0.849573828125
60,3,20,20,0.02,368353.8,-0.3079014870634447,0.8653731212833669,3.683538125,86331.42,-0.44601871291613604,-0.0974848428858046,0.86331421875
60,4,5,5,0.01,691077.75,-0.2769241130082253,1.191829544240913,6.9107775,87723.91,-0.3327427249177705,-0.12269575679956855,0.8772390625
60,4,5,5,0.02,285146.53,-0.33705857785059584,0.8173575324261374,2.8514653125,60501.766,-0.4676706744215561,-1.1126048330524974,0.60501765625
60,4,5,10,0.01,648894.1,-0.3127804137948228,1.1516397019904367,6.48894125,81983.984,-0.2825111079434044,-0.35044750481674897,0.81983984375
60,4,5,10,0.02,668259.5,-0.28001350615371406,1.212325939163686,6.682595,235229.5,-0.17216020358756848,1.7884285956706167,2.352295
60,4,5,20,0.01,238770.6,-0.35240811841866126,0.7714285988434716,2.3877059375,126301.65,-0.1592469150052627,0.8422293072440084,1.263016484375
60,4,5,20,0.02,680985.7,-0.3851589473949813,1.1690487150255955,6.809856875,195985.64,-0.21810137011333902,1.4201877086295287,1.95985640625
60,4,10,5,0.01,479997.3,-0.30944512899596227,1.0148112632716502,4.799973125,92075.46,-0.3555242820499918,-0.03234656887309545,0.920754609375
60,4,10,5,0.02,1142759.9,-0.3169480100654332,1.4299449586593582,11.42759875,107480.74,-0.2929089880019362,0.286699694337693,1.074807421875
60,4,10,10,0.01,247960.77,-0.3393422757523909,0.6286832592996044,2.47960765625,179866.28,-0.25419590531417985,1.3120426804429426,1.7986628125
60,4,10,10,0.02,292938.44,-0.5509481384624331,0.6748067530871945,2.929384375,113854.0,-0.16904158691076987,0.5222238129125599,1.13854
60,4,10,20,0.01,682647.3,-0.28038381202527224,1.2209836104482112,6.826473125,115587.34,-0.17214766246163307,0.5532489441190593,1.1558734375
60,4,10,20,0.02,243590.1,-0.27366273307613054,0.7237764540516844,2.4359009375,78275.09,-0.3470602885194416,-0.5391196237554908,0.7827509375
60,4,20,5,0.01,425622.22,-0.27366276947336504,1.1231262170309737,4.2562221875,68950.484,-0.4296045210935612,-0.6729233492075586,0.68950484375
60,4,20,5,0.02,374213.7,-0.31931616550628306,0.8899480838043662,3.742136875,91432.91,-0.33234197580957375,-0.031182619304829316,0.9143290625
60,4,20,10,0.01,908485.2,-0.3142729025472286,1.3170110749943607,9.084851875,193916.89,-0.25033364993004475,1.3901382330342638,1.93916890625
60,4,20,10,0.02,225920.4,-0.3388450812110786,0.7566857225107753,2.2592040625,124456.56,-0.15151294844441093,0.8286739040319372,1.244565625
60,4,20,20,0.01,455210.06,-0.30191506704236387,1.0706803175671649,4.552100625,128639.59,-0.2459750849896704,0.6460888601328384,1.2863959375
60,4,20,20,0.02,154276.34,-0.20119815743075495,0.6243485838377444,1.5427634375,177890.16,-0.2258934827754412,1.2241742027255882,1.7789015625
60,5,5,5,0.01,568874.2,-0.2801435810928753,1.1345741307800363,5.688741875,184472.67,-0.20695172007895,1.3859422043904985,1.84472671875
60,5,5,5,0.02,236626.38,-0.3492640413829913,0.770900999479248,2.36626375,125972.45,-0.1575090504798731,0.8413928544347303,1.25972453125
60,5,5,10,0.01,233703.5,-0.3444107193588454,0.77068623516271,2.337035,125531.37,-0.15492820555322162,0.8411425908786836,1.255313671875
60,5,5,10,0.02,727799.2,-0.2769093167545493,1.2450274423185559,7.277991875,207641.03,-0.21778611699154998,1.6071916086972193,2.0764103125
60,5,5,20,0.01,1034304.5,-0.31427268864844704,1.3747700469897368,10.343045,103448.0,-0.06122857416403283,0.28485221922297294,1.03448
60,5,5,20,0.02,239051.0,-0.3526167830940246,0.7716790979654159,2.39051,126354.79,-0.15936328749898593,0.8429371247858999,1.263547890625
60,5,10,5,0.01,719887.1,-0.43212637798501213,1.1706240477612857,7.19887125,152419.2,-0.24524118717784202,1.0421192570590223,1.52419203125
60,5,10,5,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
60,5,10,10,0.01,309537.2,-0.4543515161573635,0.7328439240117983,3.095371875,104970.98,-0.28488966874988303,0.23952524701673658,1.049709765625
60,5,10,10,0.02,149236.67,-0.3757338754508844,0.38538157645654614,1.49236671875,58388.906,-0.5299810253283984,-0.9610646214290232,0.5838890625
60,5,10,20,0.01,433656.0,-0.38515880422838034,0.8939542262854842,4.33656,64555.91,-0.40420605536533527,-0.9086966655492489,0.6455591015625
60,5,10,20,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
60,5,20,5,0.01,758378.25,-0.28039295566529565,1.285807705854038,7.5837825,178779.16,-0.229463079620756,1.3135619109441519,1.7877915625
60,5,20,5,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
60,5,20,10,0.01,1016243.1,-0.314272905146403,1.4010657217245612,10.16243125,201273.97,-0.17404164366548738,1.5349994899854138,2.0127396875
60,5,20,10,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
60,5,20,20,0.01,770811.94,-0.3142687791537831,1.2430221025784176,7.708119375,101849.69,-0.14398176431950627,0.1472069403843574,1.018496875
60,5,20,20,0.02,736550.75,-0.28039284478610077,1.2666860091452463,7.3655075,116807.984,-0.2872255207600925,0.45783270139484145,1.16807984375
90,3,5,5,0.01,841224.5,-0.38498932632744837,1.2761170417757517,8.412245,150206.31,-0.23085563431899572,1.0465750118944104,1.502063125
90,3,5,5,0.02,238004.97,-0.3525442948121531,0.7774872299815223,2.3800496875,120597.45,-0.15927621326846245,0.7258647962146695,1.20597453125
90,3,5,10,0.01,353132.7,-0.2919560883085554,0.8626527781037637,3.531326875,88793.41,-0.38768947582706287,-0.14139425360214933,0.8879340625
90,3,5,10,0.02,680562.0,-0.28039301849185966,1.17333157482027,6.80562,191734.44,-0.17442317360226914,1.5424849038855584,1.917344375
90,3,5,20,0.01,810367.9,-0.2803930587132544,1.3303978669126402,8.10367875,90699.664,-0.4359687820240446,-0.09277905710884929,0.906996640625
90,3,5,20,0.02,721996.1,-0.2803929690574969,1.2684917400564872,7.21996125,72421.695,-0.39470645810280586,-0.518853498799927,0.724216953125
90,3,10,5,0.01,815204.9,-0.3142729845320337,1.269797540811572,8.15204875,157629.69,-0.2160053558435423,1.0978030084349715,1.576296875
90,3,10,5,0.02,482109.12,-0.38071100457749,0.9383534672759825,4.82109125,147513.08,-0.28041648202101344,0.89785755336949,1.47513078125
90,3,10,10,0.01,897783.7,-0.3851587283474451,1.3151703020674927,8.977836875,160052.97,-0.24887760935872097,1.0766703815220988,1.6005296875
90,3,10,10,0.02,682208.1,-0.18570232057032335,1.2716856355057427,6.82208125,59687.586,-0.4911534732452447,-1.110424101817497,0.596875859375
90,3,10,20,0.01,355634.03,-0.3851586792100193,0.8644399395020926,3.5563403125,181724.05,-0.27713460431053527,1.3814962646869273,1.81724046875
90,3,10,20,0.02,565441.8,-0.3851590033131375,1.0446126804972662,5.654418125,183936.8,-0.17585857436567767,1.3787688881717626,1.83936796875
90,3,20,5,0.01,133409.16,-0.14081061103345013,0.5727619130928578,1.3340915625,116403.25,-0.16675975587213282,0.5983167982105414,1.1640325
90,3,20,5,0.02,885201.44,-0.3851588350300566,1.3091270367912364,8.852014375,174697.53,-0.20508657542155462,1.2392339221694548,1.7469753125
90,3,20,10,0.01,233222.31,-0.3450585617478382,0.7766606066916871,2.332223125,120028.375,-0.15496435341906115,0.7250520316033903,1.20028375
90,3,20,10,0.02,798945.94,-0.31429396961610295,1.2664219488765127,7.989459375,192756.28,-0.177624431478577,1.550191317224888,1.9275628125
90,3,20,20,0.01,100000.0,0.0,,1.0,100000.0,0.0,,1.0
90,3,20,20,0.02,445784.38,-0.4901524768646412,0.9664803002954723,4.45784375,221089.2,-0.18742693895377083,1.732704012062353,2.21089203125
90,4,5,5,0.01,236109.28,-0.35020923011501975,0.7765659628623233,2.3610928125,120328.6,-0.15755757704699896,0.7245391065481266,1.203286015625
90,4,5,5,0.02,275799.75,-0.3079013785123274,0.714852648711324,2.7579975,93653.59,-0.3865822013131954,0.01606923769802417,0.9365359375
90,4,5,10,0.01,695534.1,-0.28016682206735893,1.2968340075044813,6.95534125,71888.234,-0.3897477912599595,-0.5020926217126208,0.71888234375
90,4,5,10,0.02,365975.9,-0.28039307546952186,0.8477849126350222,3.6597590625,68846.99,-0.42658885468523655,-0.5463064122465991,0.688469921875
90,4,5,20,0.01,527273.0,-0.27875274118087595,1.0972830917187824,5.27273,57817.02,-0.48019597007305653,-1.1820467886336874,0.5781701953125
90,4,5,20,0.02,455615.84,-0.38720770982014374,0.9699381068940076,4.5561584375,105742.77,-0.3034674893168786,0.26444492323096225,1.057427734375
90,4,10,5,0.01,230078.69,-0.34016149145266605,0.7759734494485917,2.300786875,119631.48,-0.15209507483160667,0.7240326630976474,1.196314765625
90,4,10,5,0.02,235716.67,-0.3492779493721689,0.7768027735560367,2.35716671875,120310.875,-0.1572210762132288,0.7251194897753175,1.20310875
90,4,10,10,0.01,645538.8,-0.27697534822330716,1.2336219941498585,6.455388125,212314.36,-0.2051559824082978,1.7234355295436754,2.12314359375
90,4,10,10,0.02,893969.5,-0.3851589232839211,1.2882201301927152,8.939695,205073.9,-0.20718348653470012,1.5879348048743276,2.0507390625
90,4,10,20,0.01,901810.75,-0.3851590657851915,1.300053441471618,9.0181075,135732.89,-0.2061034323063734,0.7823522788363555,1.35732890625
90,4,10,20,0.02,146013.34,-0.17903048499843496,0.6044651987065,1.4601334375,123145.414,-0.23482529855969672,0.5929268333324449,1.231454140625
90,4,20,5,0.01,746880.75,-0.31427279381496137,1.2327113714668745,7.4688075,101584.45,-0.37148368388520514,0.18211944677090525,1.01584453125
90,4,20,5,0.02,230852.86,-0.3425361744614907,0.7749708434649936,2.30852859375,119641.516,-0.15278666279199463,0.7221878431403388,1.19641515625
90,4,20,10,0.01,232339.95,-0.343690650133665,0.7764698714189338,2.32339953125,119918.31,-0.15416398791607086,0.7247918134677946,1.199183125
90,4,20,10,0.02,680787.56,-0.38511633455578576,1.1647559682829327,6.807875625,171699.39,-0.23450780210322575,1.223879860759074,1.71699390625
90,4,20,20,0.01,132302.72,-0.17607421900211512,0.39795124839917034,1.3230271875,101745.53,-0.3714851797491136,0.1854007425781701,1.0174553125
90,4,20,20,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
90,5,5,5,0.01,231044.11,-0.34167471195603827,0.7761810811898477,2.31044109375,119754.55,-0.15298155194189642,0.7243622705271662,1.19754546875
90,5,5,5,0.02,606319.3,-0.28039297192496787,1.069535446817289,6.063193125,156909.38,-0.24870334811966593,1.1426441263083904,1.56909375
90,5,5,10,0.01,627720.4,-0.31422985510620616,1.1309033686315313,6.27720375,168371.77,-0.24714845929830012,1.2566849809605476,1.68371765625
90,5,5,10,0.02,881109.25,-0.31427142718057366,1.301309655976808,8.8110925,73216.69,-0.39748341402520915,-0.45862484271678305,0.732166875
90,5,5,20,0.01,567522.9,-0.28039152757901026,1.103427747918672,5.67522875,73788.73,-0.38812854661814744,-0.4547795265674046,0.737887265625
90,5,5,20,0.02,696785.9,-0.3851587961978852,1.1949907978184209,6.96785875,195789.42,-0.18065476985672935,1.4949255905535288,1.95789421875
90,5,10,5,0.01,529981.5,-0.3851587957226123,0.985739883834487,5.299815,160607.69,-0.2507696366387111,1.1662760542692678,1.606076875
90,5,10,5,0.02,205827.53,-0.27346391493599603,0.61885391549534,2.0582753125,73192.984,-0.3918870172402891,-0.46750432789353935,0.73192984375
90,5,10,10,0.01,885051.0,-0.2776292825219481,1.3586431334520312,8.85051,193892.83,-0.17589766260737252,1.5966032930557603,1.93892828125
90,5,10,10,0.02,545148.25,-0.3180403445147898,1.0315082530846946,5.4514825,102333.28,-0.256544196295399,0.19043761685959448,1.0233328125
90,5,10,20,0.01,293182.5,-0.34577952629671277,0.9254136928150088,2.931825,114416.67,-0.19318496968378696,0.44238576885852937,1.14416671875
90,5,10,20,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
90,5,20,5,0.01,231228.47,-0.34196123860879657,0.7762258429854074,2.3122846875,119777.34,-0.15315057889694678,0.7244108935529173,1.1977734375
90,5,20,5,0.02,715679.3,-0.2803930247042574,1.2396990052702184,7.156793125,199785.38,-0.2172835328707308,1.5733896559701033,1.99785375
90,5,20,10,0.01,1143281.6,-0.31427276978955376,1.4286013227975545,11.43281625,182986.27,-0.20508652542849734,1.3440360251551342,1.82986265625
90,5,20,10,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
90,5,20,20,0.01,767539.6,-0.3851586119742127,1.2279811190278163,7.67539625,70939.336,-0.3861375510336551,-0.5271370953253601,0.709393359375
90,5,20,20,0.02,650737.2,-0.31395874548778213,1.1667854510651972,6.507371875,101882.95,-0.3714865837487828,0.18813149989269107,1.01882953125
