stock_name,date,open,high,low,close,volume
JNJ,2014-01-24 12:00:00,68.0962,68.1505,67.8007,67.957,803737
JNJ,2014-01-24 11:00:00,68.1431,68.21,67.8751,68.0984,1211436
JNJ,2014-01-24 10:00:00,68.7497,68.7981,68.091,68.1431,1418796
JNJ,2014-01-24 09:00:00,68.7683,68.932,68.5152,68.746,732342
JNJ,2014-01-24 08:00:00,68.7757,68.813,68.4855,68.746,1425
JNJ,2014-01-24 07:00:00,68.6641,68.7013,68.6641,68.7013,650
JNJ,2014-01-24 06:00:00,68.746,68.746,68.6418,68.6418,300
JNJ,2014-01-24 05:00:00,68.8204,68.8204,68.7832,68.7832,400
JNJ,2014-01-23 17:00:00,69.0363,69.037,69.0363,69.037,200
JNJ,2014-01-23 16:00:00,69.0437,69.0884,69.0288,69.0884,815295
JNJ,2014-01-23 15:00:00,68.9544,69.0809,68.9097,69.0586,1842878
JNJ,2014-01-23 14:00:00,68.8651,68.9916,68.8472,68.9618,962657
JNJ,2014-01-23 13:00:00,68.9544,69.0139,68.7832,68.8651,1001481
JNJ,2014-01-23 12:00:00,69.1926,69.1926,68.9097,68.9618,837719
JNJ,2014-01-23 11:00:00,69.2074,69.2968,69.0735,69.1851,806690
JNJ,2014-01-23 10:00:00,69.3191,69.535,69.0586,69.2223,992656
JNJ,2014-01-23 09:00:00,69.9964,70.0411,69.3117,69.3117,851632
JNJ,2014-01-23 08:00:00,70.0783,70.1304,69.9667,69.9667,1914
JNJ,2014-01-23 07:00:00,70.123,70.123,69.9964,70.0188,300
JNJ,2014-01-22 17:00:00,70.3165,70.3239,70.3165,70.3239,4000
JNJ,2014-01-22 16:00:00,70.2197,70.3314,70.2048,70.3314,543755
JNJ,2014-01-22 15:00:00,70.1527,70.309,70.1527,70.2197,1606064
JNJ,2014-01-22 14:00:00,70.2383,70.376,70.123,70.1498,827764
JNJ,2014-01-22 13:00:00,70.0482,70.2793,70.0482,70.2421,1102642
JNJ,2014-01-22 12:00:00,69.8922,70.0634,69.8922,70.0411,856485
JNJ,2014-01-22 11:00:00,69.9667,70.0121,69.8178,69.8885,1027582
JNJ,2014-01-22 10:00:00,70.015,70.0783,69.9369,69.9704,1302884
JNJ,2014-01-22 09:00:00,69.8848,70.1076,69.6243,70.0188,1074955
JNJ,2014-01-22 08:00:00,70.0634,70.0634,69.922,69.922,11842
JNJ,2014-01-22 07:00:00,69.8848,69.8848,69.8848,69.8848,100
JNJ,2014-01-22 05:00:00,70.0485,70.0485,70.0485,70.0485,100
JNJ,2014-01-22 04:00:00,70.0783,70.0783,70.0783,70.0783,100
JNJ,2014-01-21 19:00:00,69.8476,69.8476,69.8476,69.8476,200
JNJ,2014-01-21 18:00:00,69.8401,69.8401,69.8401,69.8401,200
JNJ,2014-01-21 17:00:00,69.8699,69.8699,69.8401,69.8401,360
JNJ,2014-01-21 16:00:00,69.989,69.989,69.8401,69.8848,953227
JNJ,2014-01-21 15:00:00,69.5424,70.0113,69.472,69.9844,3149958
JNJ,2014-01-21 14:00:00,69.5052,69.5498,69.334,69.5424,965694
JNJ,2014-01-21 13:00:00,69.3935,69.8699,69.3712,69.4992,1128091
JNJ,2014-01-21 12:00:00,69.4233,69.5201,69.2149,69.3907,1051936
JNJ,2014-01-21 11:00:00,69.2149,69.6987,68.9618,69.4233,2045865
JNJ,2014-01-21 10:00:00,69.5052,69.5796,68.9395,69.212,3270944
JNJ,2014-01-21 09:00:00,70.8599,71.0459,69.2298,69.5111,2537904
JNJ,2014-01-21 08:00:00,70.9715,71.3809,70.7184,70.8971,118944
JNJ,2014-01-21 07:00:00,70.9938,71.5595,70.9715,71.3585,17248
JNJ,2014-01-21 06:00:00,71.1055,71.1055,71.1055,71.1055,181
JNJ,2014-01-21 04:00:00,71.1799,71.1799,71.1799,71.1799,100
JNJ,2014-01-17 19:00:00,70.4281,70.5249,70.4281,70.5249,1000
JNJ,2014-01-17 18:00:00,70.7259,70.7259,70.7259,70.7259,890
JNJ,2014-01-17 16:00:00,70.7556,70.7631,70.5993,70.7184,2295322
JNJ,2014-01-17 15:00:00,70.6366,70.778,70.4281,70.7259,2707434
JNJ,2014-01-17 14:00:00,70.7147,70.7259,70.6105,70.6366,1075754
JNJ,2014-01-17 13:00:00,70.7184,70.7556,70.6961,70.7147,1075253
JNJ,2014-01-17 12:00:00,70.7408,70.7631,70.7035,70.7111,905311
JNJ,2014-01-17 11:00:00,70.711,70.7631,70.6663,70.7408,993018
JNJ,2014-01-17 10:00:00,70.6217,70.7631,70.5323,70.7147,1102499
JNJ,2014-01-17 09:00:00,70.4579,70.8375,70.2495,70.6142,2304886
JNJ,2014-01-17 08:00:00,70.3388,70.3388,70.3388,70.3388,499
JNJ,2014-01-17 07:00:00,70.2942,70.2942,70.2942,70.2942,200
JNJ,2014-01-17 05:00:00,70.2942,70.2942,70.2942,70.2942,500
JNJ,2014-01-16 19:00:00,70.4951,70.4951,70.4951,70.4951,199
JNJ,2014-01-16 18:00:00,70.3388,70.3388,70.3388,70.3388,100
JNJ,2014-01-16 16:00:00,70.4133,70.4505,70.4133,70.4281,1358265
JNJ,2014-01-16 15:00:00,70.3165,70.4356,70.1379,70.4207,1993306
JNJ,2014-01-16 14:00:00,70.3902,70.3984,70.3016,70.3165,638543
JNJ,2014-01-16 13:00:00,70.4133,70.4449,70.2495,70.3909,626468
JNJ,2014-01-16 12:00:00,70.4579,70.5026,70.3686,70.4133,597779
JNJ,2014-01-16 11:00:00,70.443,70.577,70.376,70.4654,988041
JNJ,2014-01-16 10:00:00,70.6887,70.7768,70.4356,70.443,1010260
JNJ,2014-01-16 09:00:00,70.6663,70.7482,70.3388,70.6887,732895
JNJ,2014-01-16 08:00:00,71.0013,71.0013,70.7184,70.7184,930
JNJ,2014-01-16 07:00:00,70.5993,70.7333,70.5472,70.7184,1830
JNJ,2014-01-16 06:00:00,70.5993,70.5993,70.5993,70.5993,200
JNJ,2014-01-15 17:00:00,70.5621,70.5993,70.5621,70.5993,300
JNJ,2014-01-15 16:00:00,70.6142,70.6142,70.5621,70.5993,613612
JNJ,2014-01-15 15:00:00,70.6738,70.7259,70.4802,70.5621,1393739
JNJ,2014-01-15 14:00:00,70.5845,70.6887,70.5175,70.6812,630348
JNJ,2014-01-15 13:00:00,70.7556,70.7556,70.4951,70.5845,508377
JNJ,2014-01-15 12:00:00,70.6901,70.912,70.5919,70.7631,854455
JNJ,2014-01-15 11:00:00,70.5398,70.8226,70.5341,70.6887,1089474
JNJ,2014-01-15 10:00:00,70.4281,70.5472,70.3463,70.537,1178124
JNJ,2014-01-15 09:00:00,70.5993,70.6142,70.3686,70.4207,587116
JNJ,2014-01-15 08:00:00,70.5993,70.5993,70.5919,70.5919,350
JNJ,2014-01-15 04:00:00,70.6217,70.6217,70.6217,70.6217,100
JNJ,2014-01-14 18:00:00,70.5249,70.5249,70.5249,70.5249,125
JNJ,2014-01-14 17:00:00,70.5212,70.5212,70.5212,70.5212,110
JNJ,2014-01-14 16:00:00,70.5026,70.5026,70.5026,70.5026,1006601
JNJ,2014-01-14 15:00:00,70.5175,70.577,70.3909,70.5197,1398055
JNJ,2014-01-14 14:00:00,70.4952,70.5919,70.4467,70.5137,691079
JNJ,2014-01-14 13:00:00,70.5026,70.5733,70.4356,70.5025,487870
JNJ,2014-01-14 12:00:00,70.4683,70.6366,70.4579,70.5026,648766
JNJ,2014-01-14 11:00:00,70.4728,70.6217,70.376,70.4728,846269
JNJ,2014-01-14 10:00:00,70.2979,70.5026,70.2048,70.4728,1231538
JNJ,2014-01-14 09:00:00,70.5323,70.5845,70.2569,70.2942,745371
JNJ,2014-01-14 07:00:00,70.443,70.443,70.3165,70.3165,500
JNJ,2014-01-13 18:00:00,70.3961,70.3961,70.3961,70.3961,100
JNJ,2014-01-13 17:00:00,70.2354,70.2354,70.2354,70.2354,100
JNJ,2014-01-13 16:00:00,70.3388,70.3388,70.3388,70.3388,1408681
JNJ,2014-01-13 15:00:00,70.1937,70.3463,70.1006,70.309,2586714
JNJ,2014-01-13 14:00:00,70.2421,70.3165,70.1788,70.19,1023743
JNJ,2014-01-13 13:00:00,70.2644,70.2644,70.0113,70.2384,896717
JNJ,2014-01-13 12:00:00,70.4728,70.4802,70.2569,70.2569,801897
JNJ,2014-01-13 11:00:00,70.51,70.5323,70.4281,70.4654,671623
JNJ,2014-01-13 10:00:00,70.2793,70.7035,70.2756,70.5175,952071
JNJ,2014-01-13 09:00:00,70.5026,70.51,70.1751,70.2866,792957
JNJ,2014-01-13 08:00:00,70.3917,70.5026,70.3917,70.4505,600
JNJ,2014-01-13 07:00:00,70.5026,70.5026,70.5026,70.5026,100
JNJ,2014-01-13 06:00:00,70.4281,70.4281,70.376,70.376,500
JNJ,2014-01-13 05:00:00,70.4281,70.4281,70.4281,70.4281,100
JNJ,2014-01-10 17:00:00,70.5547,70.5547,70.5323,70.5323,990
JNJ,2014-01-10 16:00:00,70.5175,70.5323,70.5175,70.5175,583534
JNJ,2014-01-10 15:00:00,70.417,70.5993,70.3835,70.5249,1500988
JNJ,2014-01-10 14:00:00,70.2867,70.4616,70.2644,70.417,585351
JNJ,2014-01-10 13:00:00,70.2793,70.4133,70.2277,70.286,551016
JNJ,2014-01-10 12:00:00,70.2123,70.376,70.1602,70.2756,720052
JNJ,2014-01-10 11:00:00,70.1825,70.2718,70.0783,70.2123,679658
JNJ,2014-01-10 10:00:00,70.4058,70.4207,70.0709,70.1825,777929
JNJ,2014-01-10 09:00:00,70.1304,70.6924,70.1006,70.4058,808410
JNJ,2014-01-10 08:00:00,70.1825,70.19,69.9748,70.1676,4537
JNJ,2014-01-10 07:00:00,70.2718,70.2718,70.1081,70.1081,6250
JNJ,2014-01-10 05:00:00,70.5323,70.5323,70.4654,70.4654,700
JNJ,2014-01-10 04:00:00,70.711,70.711,70.5919,70.5919,300
JNJ,2014-01-09 17:00:00,70.5845,70.5845,70.5845,70.5845,220
JNJ,2014-01-09 16:00:00,70.51,70.6217,70.5026,70.6068,603529
JNJ,2014-01-09 15:00:00,70.5398,70.5956,70.3984,70.5026,1316184
JNJ,2014-01-09 14:00:00,70.5212,70.6254,70.3984,70.5323,672639
JNJ,2014-01-09 13:00:00,70.5175,70.644,70.4802,70.5212,564081
JNJ,2014-01-09 12:00:00,70.1118,70.5547,70.0709,70.5175,784162
JNJ,2014-01-09 11:00:00,70.1974,70.2495,70.0336,70.1081,917446
JNJ,2014-01-09 10:00:00,70.8375,70.9938,70.1006,70.2048,1369306
JNJ,2014-01-09 09:00:00,70.5993,70.8971,70.4728,70.836,1109158
JNJ,2014-01-09 08:00:00,70.577,70.7035,70.5621,70.5993,3635
JNJ,2014-01-09 07:00:00,70.5249,70.711,70.5249,70.6738,2736
JNJ,2014-01-09 05:00:00,70.6589,70.6589,70.6589,70.6589,100
JNJ,2014-01-08 17:00:00,70.0411,70.0411,70.0411,70.0411,300
JNJ,2014-01-08 16:00:00,70.0858,70.0858,70.0858,70.0858,1461642
JNJ,2014-01-08 15:00:00,69.989,70.4133,69.9294,70.056,1847753
JNJ,2014-01-08 14:00:00,70.1713,70.2197,69.9592,69.989,1121397
JNJ,2014-01-08 13:00:00,70.0709,70.19,70.0188,70.1676,499242
JNJ,2014-01-08 12:00:00,70.2272,70.2346,70.056,70.0783,600248
JNJ,2014-01-08 11:00:00,70.1344,70.2569,70.0336,70.229,888097
JNJ,2014-01-08 10:00:00,70.0188,70.1974,69.8997,70.1341,930032
JNJ,2014-01-08 09:00:00,69.9667,70.4043,69.8773,70.0336,1073941
JNJ,2014-01-08 08:00:00,70.056,70.0858,70.0336,70.0858,958
JNJ,2014-01-08 07:00:00,70.0262,70.0262,69.9667,69.9667,1141
JNJ,2014-01-08 06:00:00,70.0485,70.0485,70.0485,70.0485,100
JNJ,2014-01-08 04:00:00,70.1825,70.1825,70.1825,70.1825,100
JNJ,2014-01-07 19:00:00,70.1527,70.1527,70.1527,70.1527,123
JNJ,2014-01-07 18:00:00,70.1527,70.1527,70.1527,70.1527,700
JNJ,2014-01-07 17:00:00,70.1379,70.1825,70.1379,70.1825,700
JNJ,2014-01-07 16:00:00,70.1825,70.1825,70.1751,70.1751,1375401
JNJ,2014-01-07 15:00:00,70.3274,70.3463,70.0932,70.19,2020520
JNJ,2014-01-07 14:00:00,70.2793,70.4281,70.2123,70.3291,1046871
JNJ,2014-01-07 13:00:00,70.2607,70.4244,70.2197,70.2747,1061743
JNJ,2014-01-07 12:00:00,69.985,70.2793,69.9667,70.2625,907754
JNJ,2014-01-07 11:00:00,69.9146,70.0039,69.8327,69.989,1048777
JNJ,2014-01-07 10:00:00,69.84,70.0932,69.6913,69.9092,1399231
JNJ,2014-01-07 09:00:00,69.4828,70.056,69.2149,69.8476,1267861
JNJ,2014-01-07 08:00:00,69.1777,69.5126,69.1628,69.5126,3257
JNJ,2014-01-07 04:00:00,69.1553,69.2223,69.1553,69.1553,754
JNJ,2014-01-06 17:00:00,68.7236,68.7236,68.7236,68.7236,100
JNJ,2014-01-06 16:00:00,68.7236,68.7236,68.7236,68.7236,1234194
JNJ,2014-01-06 15:00:00,68.8278,68.9395,68.7087,68.7236,1153038
JNJ,2014-01-06 14:00:00,68.813,68.9023,68.746,68.8288,523835
JNJ,2014-01-06 13:00:00,68.6715,68.9246,68.5477,68.813,514202
JNJ,2014-01-06 12:00:00,68.7385,68.746,68.5897,68.679,582456
JNJ,2014-01-06 11:00:00,68.8278,68.873,68.5375,68.7311,739727
JNJ,2014-01-06 10:00:00,68.813,69.0363,68.6045,68.8278,1160149
JNJ,2014-01-06 09:00:00,68.411,68.8502,68.3291,68.8204,884145
JNJ,2014-01-06 08:00:00,68.411,68.411,68.411,68.411,200
JNJ,2014-01-03 16:00:00,68.3664,68.3664,68.3664,68.3664,653762
JNJ,2014-01-03 15:00:00,68.411,68.6418,68.3515,68.3664,1210157
JNJ,2014-01-03 14:00:00,68.2398,68.4777,68.2249,68.411,384329
JNJ,2014-01-03 13:00:00,68.3068,68.3961,68.21,68.2398,371107
JNJ,2014-01-03 12:00:00,68.1912,68.3812,68.1579,68.3068,423576
JNJ,2014-01-03 11:00:00,68.478,68.5524,68.1579,68.1952,495482
JNJ,2014-01-03 10:00:00,68.3217,68.6045,68.2919,68.478,858210
JNJ,2014-01-03 09:00:00,68.024,68.4333,67.9272,68.3217,710264
JNJ,2014-01-03 08:00:00,67.8825,68.024,67.8825,68.024,500
JNJ,2014-01-03 07:00:00,67.7858,67.7858,67.7858,67.7858,200
JNJ,2014-01-02 17:00:00,67.756,67.756,67.756,67.756,3040
JNJ,2014-01-02 16:00:00,67.756,67.8399,67.756,67.8399,642746
JNJ,2014-01-02 15:00:00,67.7917,67.9495,67.7411,67.756,1010145
JNJ,2014-01-02 14:00:00,67.8825,67.9495,67.7411,67.7932,525984
JNJ,2014-01-02 13:00:00,67.8825,67.9495,67.8081,67.8831,370305
JNJ,2014-01-02 12:00:00,67.9868,68.024,67.8081,67.8825,482180
JNJ,2014-01-02 11:00:00,67.9346,68.0849,67.7635,67.9868,820255
JNJ,2014-01-02 10:00:00,68.0389,68.0687,67.9049,67.9311,783576
JNJ,2014-01-02 09:00:00,68.0612,68.277,67.8007,68.0463,775264
JNJ,2014-01-02 08:00:00,68.1058,68.1058,68.1058,68.1058,100
JNJ,2014-01-02 07:00:00,68.0835,68.0835,68.0835,68.0835,100
JNJ,2014-01-02 06:00:00,68.1133,68.1133,68.1133,68.1133,400
JNJ,2014-02-28 19:00:00,69.0393,69.0393,69.0393,69.0393,100
JNJ,2014-02-28 18:00:00,68.6795,68.6795,68.6795,68.6795,503
JNJ,2014-02-28 16:00:00,69.0693,69.3542,68.9943,69.0168,1702879
JNJ,2014-02-28 15:00:00,68.7694,69.0768,68.4658,69.0618,2513849
JNJ,2014-02-28 14:00:00,69.0618,69.0843,68.7544,68.7619,913906
JNJ,2014-02-28 13:00:00,69.1517,69.1743,69.0543,69.0581,419035
JNJ,2014-02-28 12:00:00,69.3767,69.3767,69.1405,69.1443,620791
JNJ,2014-02-28 11:00:00,69.0918,69.4516,69.0693,69.3842,974561
JNJ,2014-02-28 10:00:00,68.7694,69.2192,68.7619,69.0918,943149
JNJ,2014-02-28 09:00:00,68.582,68.8294,68.2671,68.7769,657287
JNJ,2014-02-28 08:00:00,68.462,68.462,68.462,68.462,321
JNJ,2014-02-28 07:00:00,68.4171,68.4471,68.3721,68.4471,500
JNJ,2014-02-28 05:00:00,68.657,68.657,68.3721,68.3721,200
JNJ,2014-02-27 18:00:00,68.507,68.507,68.507,68.507,289
JNJ,2014-02-27 17:00:00,68.6645,68.6645,68.6645,68.6645,500
JNJ,2014-02-27 16:00:00,68.492,68.597,68.4845,68.507,2508947
JNJ,2014-02-27 15:00:00,68.4246,68.5145,68.2521,68.507,1247984
JNJ,2014-02-27 14:00:00,68.4658,68.5258,68.3571,68.4171,462079
JNJ,2014-02-27 13:00:00,68.3421,68.537,68.297,68.4674,376724
JNJ,2014-02-27 12:00:00,68.3346,68.3683,68.1997,68.3383,354631
JNJ,2014-02-27 11:00:00,68.3496,68.537,68.2896,68.3346,434072
JNJ,2014-02-27 10:00:00,68.1622,68.3646,68.1134,68.3458,581944
JNJ,2014-02-27 09:00:00,68.1622,68.3571,68.0347,68.1472,585832
JNJ,2014-02-27 08:00:00,68.2221,68.2221,68.2221,68.2221,100
JNJ,2014-02-27 05:00:00,67.8173,67.8173,67.8173,67.8173,100
JNJ,2014-02-27 04:00:00,68.4546,68.4546,68.2221,68.2221,200
JNJ,2014-02-26 16:00:00,68.3046,68.3046,68.3046,68.3046,1023603
JNJ,2014-02-26 15:00:00,68.2221,68.3421,68.1397,68.3046,1357355
JNJ,2014-02-26 14:00:00,68.1622,68.2221,68.0722,68.2146,709188
JNJ,2014-02-26 13:00:00,68.3548,68.3571,68.1524,68.1696,646234
JNJ,2014-02-26 12:00:00,68.3571,68.4471,68.2446,68.3571,362162
JNJ,2014-02-26 11:00:00,68.3571,68.4171,68.2072,68.3571,500927
JNJ,2014-02-26 10:00:00,68.3796,68.627,68.3196,68.3614,669797
JNJ,2014-02-26 09:00:00,68.4096,68.4845,67.9672,68.3721,561510
JNJ,2014-02-26 08:00:00,68.4471,68.4471,68.4096,68.4096,521
JNJ,2014-02-26 05:00:00,68.4471,68.4471,68.4471,68.4471,100
JNJ,2014-02-25 19:00:00,68.4021,68.4021,68.4021,68.4021,100
JNJ,2014-02-25 17:00:00,68.3046,68.3271,68.3046,68.3196,1100
JNJ,2014-02-25 16:00:00,68.3046,68.3046,68.2671,68.3046,705367
JNJ,2014-02-25 15:00:00,68.2447,68.3196,68.1622,68.3046,1350945
JNJ,2014-02-25 14:00:00,68.3346,68.4208,68.1997,68.2446,663114
JNJ,2014-02-25 13:00:00,68.3271,68.5932,68.2971,68.3309,491098
JNJ,2014-02-25 12:00:00,68.2971,68.417,68.2596,68.3271,454706
JNJ,2014-02-25 11:00:00,68.3421,68.5106,68.2072,68.2971,571167
JNJ,2014-02-25 10:00:00,67.9822,68.4396,67.9672,68.3271,806786
JNJ,2014-02-25 09:00:00,68.6645,68.8744,67.9672,67.9897,841646
JNJ,2014-02-25 08:00:00,68.2971,68.522,68.2971,68.522,1100
JNJ,2014-02-25 06:00:00,68.2971,68.2971,68.2971,68.2971,100
JNJ,2014-02-25 05:00:00,68.1772,68.1772,68.1772,68.1772,100
JNJ,2014-02-24 19:00:00,68.3721,68.4021,68.3721,68.4021,400
JNJ,2014-02-24 18:00:00,68.3346,68.3346,68.3346,68.3346,100
JNJ,2014-02-24 16:00:00,68.3046,68.3046,68.3046,68.3046,1037464
JNJ,2014-02-24 15:00:00,68.477,68.5445,68.2971,68.3046,2288439
JNJ,2014-02-24 14:00:00,68.5145,68.627,68.4546,68.477,851809
JNJ,2014-02-24 13:00:00,68.582,68.597,68.507,68.5145,514568
JNJ,2014-02-24 12:00:00,68.672,68.7619,68.4845,68.5745,989364
JNJ,2014-02-24 11:00:00,68.6645,68.8369,68.6195,68.6696,823229
JNJ,2014-02-24 10:00:00,68.8369,68.8819,68.5595,68.657,854263
JNJ,2014-02-24 09:00:00,68.7094,69.0168,68.4695,68.8331,497698
JNJ,2014-02-24 08:00:00,68.7544,68.7544,68.7469,68.7469,200
JNJ,2014-02-24 07:00:00,68.8594,68.8594,68.8594,68.8594,100
JNJ,2014-02-24 05:00:00,68.7244,68.7244,68.7244,68.7244,100
JNJ,2014-02-21 17:00:00,68.612,68.612,68.612,68.612,300
JNJ,2014-02-21 16:00:00,68.612,69.2567,68.612,69.2567,704323
JNJ,2014-02-21 15:00:00,68.8144,68.9119,68.5595,68.612,1592067
JNJ,2014-02-21 14:00:00,68.7769,68.8594,68.612,68.8144,783787
JNJ,2014-02-21 13:00:00,68.8781,68.9493,68.7169,68.7769,535720
JNJ,2014-02-21 12:00:00,68.9793,69.0168,68.7844,68.8744,474613
JNJ,2014-02-21 11:00:00,69.0393,69.1555,68.9793,68.9793,744124
JNJ,2014-02-21 10:00:00,69.0018,69.0768,68.7094,69.0318,697440
JNJ,2014-02-21 09:00:00,68.8744,69.0393,68.567,69.0168,1350714
JNJ,2014-02-21 08:00:00,68.9643,68.9718,68.9643,68.9718,600
JNJ,2014-02-20 17:00:00,68.7683,68.7683,68.7683,68.7683,203
JNJ,2014-02-20 16:00:00,68.7609,68.8874,68.6715,68.8874,651338
JNJ,2014-02-20 15:00:00,68.9469,69.0214,68.7609,68.7683,1646865
JNJ,2014-02-20 14:00:00,68.9395,69.0065,68.7988,68.9469,742388
JNJ,2014-02-20 13:00:00,68.7906,68.9469,68.7795,68.9432,665057
JNJ,2014-02-20 12:00:00,68.7385,68.9395,68.5971,68.7906,689872
JNJ,2014-02-20 11:00:00,68.545,68.7311,68.5301,68.7311,822782
JNJ,2014-02-20 10:00:00,68.1728,68.7013,68.0761,68.5524,1241416
JNJ,2014-02-20 09:00:00,68.2249,68.4855,67.9644,68.1728,693995
JNJ,2014-02-20 08:00:00,68.277,68.277,68.1058,68.1058,621
JNJ,2014-02-19 18:00:00,68.2919,68.2919,68.2919,68.2919,200
JNJ,2014-02-19 17:00:00,68.2473,68.2473,68.2473,68.2473,200
