date,returns,rewards,portfolio_values
2023-03-15,0.0,0.0,100000.0
2023-03-16,0.013976328125000048,-69.18152958443457,101397.6328125
2023-03-17,-0.009632229804992676,-57.85503970770193,100420.9453125
2023-03-20,0.00983881950378418,-60.77446035952303,101408.96875
2023-03-21,0.01720905303955078,-108.10294959358008,103154.125
2023-03-22,-0.01457202434539795,-99.61581315592858,101650.9609375
2023-03-23,0.0029369592666625977,-94.59423776938834,101949.5
2023-03-24,0.004103541374206543,-93.72528516251073,102367.859375
2023-03-27,0.0018932819366455078,-93.90005246674588,102561.671875
2023-03-28,-0.0010672211647033691,-92.16543824209904,102452.21875
2023-03-29,0.009846091270446777,-100.77515789702157,103460.9765625
2023-03-30,0.0037723779678344727,-110.51493858984824,103851.265625
2023-03-31,0.012298941612243652,-133.90434506080703,105128.5234375
2023-04-03,0.014119982719421387,-170.19100852281375,106612.9375
2023-04-04,-0.0037521719932556152,-187.38647901849913,106212.90625
2023-04-05,0.006482839584350586,-206.22915157372546,106901.46875
2023-04-06,0.004263758659362793,-223.70129898084497,107357.265625
2023-04-10,-0.0038886070251464844,-232.39983999959765,106939.796875
2023-04-11,-0.0014114975929260254,-237.45715214261338,106788.8515625
2023-04-12,-0.0009015202522277832,-240.3175812363288,106692.578125
2023-04-13,0.013262033462524414,-251.25437552985025,108107.5390625
2023-04-14,0.007756829261779785,-265.6151520324334,108946.109375
2023-04-17,-0.002400696277618408,-274.75828818603503,108684.5625
2023-04-18,-0.003734290599822998,-279.4379868501816,108278.703125
2023-04-19,0.0013422966003417969,-283.62291754589137,108424.046875
2023-04-20,-0.0015591979026794434,-285.95545611853134,108254.9921875
2023-04-21,0.0032830238342285156,-289.0849913537377,108610.3984375
2023-04-24,0.0037251710891723633,-293.17668808336396,109014.9921875
2023-04-25,-0.012108206748962402,-291.6369386035379,107695.015625
2023-04-26,-0.0027527809143066406,-289.20721614375253,107398.5546875
2023-04-27,0.01611924171447754,-292.1683979604671,109129.734375
2023-04-28,0.005823254585266113,-297.0512549960383,109765.21875
2023-05-01,-0.0027936697006225586,-299.82823385346455,109458.5703125
2023-05-02,-0.013913214206695557,-297.7184849447012,107935.6484375
2023-05-03,-0.011386215686798096,-293.81684705060337,106706.671875
2023-05-04,-0.008778870105743408,-289.69848055331676,105769.90625
2023-05-05,0.01749289035797119,-287.2193643319377,107620.1328125
2023-05-08,0.0010591745376586914,-284.9801899951737,107734.125
