date,returns,rewards,portfolio_values
2014-06-06,0.0008748769760131836,-801.8217789084317,123920.5625
2014-06-09,0.004969120025634766,-819.9662433331621,124536.3359375
2014-06-10,-0.0003007650375366211,-836.2618042692881,124498.8828125
2014-06-11,-0.006047725677490234,-848.95767034084,123745.9453125
2014-06-12,-0.007057249546051025,-858.3059094493267,122872.640625
2014-06-13,0.006021976470947266,-868.5304619149587,123612.578125
2014-06-16,0.005730748176574707,-879.5283341598458,124320.96875
2014-06-17,0.005330562591552734,-891.1427059609275,124983.671875
2014-06-18,0.0020668506622314453,-902.3578795180573,125241.9921875
2014-06-19,-0.002880871295928955,-911.7830760590817,124881.1875
2014-06-20,0.00016486644744873047,-920.4324359696947,124901.7734375
2014-06-23,0.004546523094177246,-929.543472706241,125469.640625
2014-06-24,-0.007181406021118164,-936.0650437371003,124568.59375
2014-06-25,0.0032988786697387695,-942.7890385466235,124979.5234375
2014-06-26,-0.0034166574478149414,-948.1440048753485,124552.5078125
2014-06-27,0.005821704864501953,-954.3263238379068,125277.609375
2014-06-30,-0.003361821174621582,-959.2360923435843,124856.4453125
2014-07-01,0.001878976821899414,-964.0979849384769,125091.046875
2014-07-02,0.0003319978713989258,-968.5991597254138,125132.578125
2014-07-03,0.004752755165100098,-973.6861789836015,125727.296875
2014-07-07,0.00237882137298584,-978.8440982973382,126026.3828125
2014-07-08,-0.009213149547576904,-981.7459469780125,124865.28125
2014-07-09,-0.0017130374908447266,-984.0296506705804,124651.3828125
2014-07-10,-0.0026739835739135742,-985.5966745878721,124318.0703125
2014-07-11,0.007837891578674316,-988.2850989293668,125292.46875
2014-07-14,0.006097912788391113,-991.811880777828,126056.4921875
2014-07-15,0.0055332183837890625,-996.0661487322086,126753.984375
2014-07-16,0.02347397804260254,-1004.8958001106118,129729.3984375
2014-07-17,0.0023397207260131836,-1013.6809054388913,130032.921875
2014-07-18,0.006417751312255859,-1023.3527242576014,130867.4453125
2014-07-21,0.001378178596496582,-1032.7087670674846,131047.8046875
2014-07-22,0.0054100751876831055,-1042.7051011447322,131756.78125
2014-07-23,0.007393240928649902,-1053.815348649144,132730.890625
2014-07-24,-0.007702171802520752,-1062.4366260202812,131708.578125
2014-07-25,0.0017828941345214844,-1070.8822776857926,131943.40625
2014-07-28,-0.004809737205505371,-1077.7857346981714,131308.796875
2014-07-29,-0.0028480887413024902,-1083.674589784627,130934.8203125
2014-07-30,-0.004912734031677246,-1088.26252526566,130291.5703125
2014-07-31,-0.013700485229492188,-1090.2592555630624,128506.515625
2014-08-01,-0.005943894386291504,-1091.1866247843104,127742.6875
2014-08-04,0.008162260055541992,-1093.1295759928814,128785.359375
2014-08-05,-0.0072782039642333984,-1093.86616866165,127848.03125
2014-08-06,-0.005401194095611572,-1093.7627910338413,127157.5
2014-08-07,0.007379412651062012,-1094.4894393674497,128095.8515625
2014-08-08,0.0021671056747436523,-1095.3794072157139,128373.453125
2014-08-11,0.0024973154067993164,-1096.462988982426,128694.046875
2014-08-12,0.005060553550720215,-1098.0922296923304,129345.3046875
2014-08-13,0.01150047779083252,-1101.2317286499776,130832.8359375
2014-08-14,0.0037755966186523438,-1104.7414265467528,131326.8125
2014-08-15,0.008617877960205078,-1109.3953484718222,132458.578125
2014-08-18,0.008902430534362793,-1115.289702942864,133637.78125
2014-08-19,0.010090112686157227,-1122.680776788548,134986.203125
2014-08-20,-0.0057877302169799805,-1128.6280573576491,134204.9375
2014-08-21,0.004850983619689941,-1135.0865522448125,134855.96875
2014-08-22,0.0003764629364013672,-1141.2690461484979,134906.734375
2014-08-25,0.001809835433959961,-1147.4294043874704,135150.890625
2014-08-26,-0.0037602782249450684,-1152.627686806047,134642.6875
2014-08-27,0.00021183490753173828,-1157.5705286008774,134671.203125
2014-08-28,0.0002537965774536133,-1162.2839389773153,134705.375
2014-08-29,0.010057568550109863,-1168.3698417828623,136060.1875
2014-09-02,-0.003780961036682129,-1173.5293052293007,135545.75
2014-09-03,-0.010198831558227539,-1176.862665011975,134163.34375
2014-09-04,0.0035262107849121094,-1180.4932565492606,134636.4375
2014-09-05,0.012319087982177734,-1185.7763111698416,136295.03125
2014-09-08,0.008324146270751953,-1192.1448347300088,137429.578125
2014-09-09,0.0032404661178588867,-1198.7425089255348,137874.90625
2014-09-10,0.0074541568756103516,-1206.2880365280037,138902.640625
2014-09-11,0.0037277936935424805,-1214.1321093909291,139420.4375
2014-09-12,-0.003854095935821533,-1220.9481101614292,138883.09375
2014-09-15,-0.00737839937210083,-1226.253667928951,137858.359375
2014-09-16,0.007240891456604004,-1232.4249573003126,138856.578125
2014-09-17,-0.002403080463409424,-1237.939823776582,138522.890625
2014-09-18,0.003892183303833008,-1243.7866731137035,139062.046875
2014-09-19,0.012041449546813965,-1251.3022579367819,140736.5625
2014-09-22,-0.007574796676635742,-1257.264091794675,139670.515625
2014-09-23,-0.005521833896636963,-1262.1102776511282,138899.28125
2014-09-24,0.007738947868347168,-1267.8693128902685,139974.21875
2014-09-25,-0.02490001916885376,-1269.977179305857,136488.859375
2014-09-26,0.011741876602172852,-1273.3792585450494,138091.5
2014-09-29,-0.0009110569953918457,-1276.5142648137773,137965.6875
2014-09-30,-0.0002715587615966797,-1279.4456401591983,137928.21875
2014-10-01,-0.011152088642120361,-1280.9074891466657,136390.03125
2014-10-02,-0.0006823539733886719,-1282.1770435301296,136296.96875
2014-10-03,0.005952954292297363,-1284.004424514516,137108.34375
2014-10-06,-0.00013822317123413086,-1285.7065770825106,137089.390625
2014-10-07,-0.011690914630889893,-1286.0788534383835,135486.6875
2014-10-08,0.02562546730041504,-1289.136813838239,138958.59375
2014-10-09,-0.015143871307373047,-1290.3497611119942,136854.21875
2014-10-10,-0.030153334140777588,-1288.7742842988994,132727.609375
2014-10-13,-0.008759140968322754,-1286.5739305131015,131565.03125
2014-10-14,-0.001364588737487793,-1284.2931225865884,131385.5
2014-10-15,-0.01186913251876831,-1281.3735353014777,129826.0703125
2014-10-16,-0.011951982975006104,-1277.9487033828102,128274.390625
2014-10-17,0.01914358139038086,-1275.3950905789072,130730.015625
2014-10-20,0.013280510902404785,-1273.6538631332842,132466.171875
2014-10-21,0.020641565322875977,-1273.4286420898882,135200.484375
2014-10-22,-0.006541430950164795,-1272.642849600604,134316.078125
2014-10-23,0.01549375057220459,-1273.0951041207502,136397.140625
2014-10-24,0.01821112632751465,-1275.2978613742068,138881.09375
2014-10-27,-0.0035399198532104492,-1277.0269095005033,138389.46875
2014-10-28,0.013518095016479492,-1280.113626608832,140260.234375
2014-10-29,0.0035691261291503906,-1283.4963605185783,140760.84375
2014-10-30,-0.009168028831481934,-1285.7056030043777,139470.34375
2014-10-31,0.015753746032714844,-1289.5719618779367,141667.53125
2014-11-03,0.011186599731445312,-1294.7042009851887,143252.3125
2014-11-04,-0.0013603568077087402,-1299.4723297780438,143057.4375
2014-11-05,0.004435300827026367,-1304.6235405281436,143691.9375
2014-11-06,0.011188864707946777,-1311.0899963581387,145299.6875
2014-11-07,0.0009095668792724609,-1317.4602723438059,145431.84375
2014-11-10,0.0016199350357055664,-1323.8226732720468,145667.4375
2014-11-11,0.0033565759658813477,-1330.424822495373,146156.375
2014-11-12,0.005517244338989258,-1337.5725112396217,146962.75
2014-11-13,0.015424132347106934,-1346.7646701581873,149229.53125
2014-11-14,0.005642414093017578,-1356.5407926711805,150071.546875
2014-11-17,-0.002057015895843506,-1365.65428608699,149762.84375
2014-11-18,0.0028475522994995117,-1374.8914652297901,150189.296875
2014-11-19,-0.008635222911834717,-1382.5271861728997,148892.375
2014-11-20,0.012191295623779297,-1391.6916234200214,150707.5625
2014-11-21,-0.0060662031173706055,-1399.65939403938,149793.34375
2014-11-24,0.00620579719543457,-1408.2547425515572,150722.9375
2014-11-25,-0.005880832672119141,-1415.7250825735289,149836.5625
2014-11-26,0.009058356285095215,-1424.231373472463,151193.828125
2014-11-28,0.0002619028091430664,-1432.5084482792092,151233.421875
2014-12-01,-0.01357048749923706,-1438.6476721314377,149181.109375
2014-12-02,-0.003731846809387207,-1444.1006786135245,148624.390625
2014-12-03,0.004589676856994629,-1449.9469292182912,149306.53125
2014-12-04,0.0027260780334472656,-1455.9523531041652,149713.546875
2014-12-05,-0.0056133270263671875,-1461.0717638036388,148873.15625
2014-12-08,-0.020012080669403076,-1463.8009147200505,145893.890625
2014-12-09,0.00959467887878418,-1467.3978386605595,147293.6875
2014-12-10,-0.0176163911819458,-1469.134689822907,144698.90625
2014-12-11,-9.673833847045898e-05,-1470.7616370372325,144684.90625
2014-12-12,-0.012978076934814453,-1471.2285783770299,142807.171875
2014-12-15,-0.011307179927825928,-1470.8018629480648,141192.421875
2014-12-16,-0.019561171531677246,-1469.1429232970643,138430.53125
2014-12-17,0.021019339561462402,-1468.720241664064,141340.25
2014-12-18,0.03256797790527344,-1470.863096168448,145943.421875
2014-12-19,-0.004245460033416748,-1472.5595504515252,145323.828125
2014-12-22,0.009176373481750488,-1474.9939271220692,146657.375
2014-12-23,0.0007965564727783203,-1477.4238992805938,146774.1875
2014-12-24,-0.005236983299255371,-1479.2819178560862,146005.53125
2014-12-26,0.010007143020629883,-1481.974515183135,147466.625
2014-12-29,-0.003475368022918701,-1484.2592111526847,146954.125
2014-12-30,-0.01128453016281128,-1485.4682935244737,145295.8125
2014-12-31,-0.01687765121459961,-1485.3345798683629,142843.5625
2015-01-02,-0.004451870918273926,-1484.861681776481,142207.640625
2015-01-05,-0.02226322889328003,-1483.1083846639658,139041.640625
2015-01-06,-0.004619240760803223,-1481.1185504297653,138399.375
2015-01-07,0.013586163520812988,-1479.7934536102275,140279.6875
2015-01-08,0.03551340103149414,-1480.7504557524753,145261.5
2015-01-09,-0.001972198486328125,-1481.5319507746997,144975.015625
2015-01-12,-0.02079087495803833,-1480.8309383215742,141960.859375
2015-01-13,0.0044209957122802734,-1480.3580324300126,142588.46875
2015-01-14,-0.005388855934143066,-1479.551873624604,141820.078125
2015-01-15,-0.022196829319000244,-1477.6000540944285,138672.125
2015-01-16,-0.0006014704704284668,-1475.6050097043192,138588.71875
2015-01-20,0.0190126895904541,-1474.5183324678999,141223.65625
2015-01-21,0.0024002790451049805,-1473.5682248352034,141562.640625
2015-01-22,0.026098012924194336,-1474.2312877083107,145257.140625
2015-01-23,0.0038841962814331055,-1475.1595485975445,145821.34375
2015-01-26,-0.00034672021865844727,-1476.005131845184,145770.78125
2015-01-27,-0.05220848321914673,-1473.8750046368177,138160.3125
2015-01-28,0.028548121452331543,-1472.9845203510997,142104.53125
2015-01-29,0.028122901916503906,-1473.90718697242,146100.921875
2015-01-30,-0.020280957221984863,-1473.4491369650812,143137.859375
2015-02-02,0.014737486839294434,-1473.8603513147468,145247.34375
2015-02-03,0.0021125078201293945,-1474.4039041980036,145554.1875
2015-02-04,0.007093071937561035,-1475.4052267758118,146586.609375
2015-02-05,0.009053587913513184,-1477.0504092795,147913.75
2015-02-06,-0.006348371505737305,-1478.157171933252,146974.734375
2015-02-09,0.004459500312805176,-1479.537598644351,147630.171875
2015-02-10,0.015447497367858887,-1482.1157518365328,149910.6875
2015-02-11,0.015432000160217285,-1486.0313553077106,152224.109375
2015-02-12,0.013228416442871094,-1491.179709976044,154237.796875
2015-02-13,0.007497906684875488,-1497.0072285499048,155394.25
2015-02-17,0.004784107208251953,-1503.2189021422705,156137.671875
2015-02-18,0.005192279815673828,-1509.864273531141,156948.375
2015-02-19,-0.0018134713172912598,-1516.13837448627,156663.75
2015-02-20,0.008190155029296875,-1523.187510677822,157946.859375
2015-02-23,0.02232682704925537,-1532.839263609902,161473.3125
2015-02-24,-0.00509411096572876,-1541.596253870154,160650.75
2015-02-25,-0.020076274871826172,-1547.713072597252,157425.484375
2015-02-26,0.009989261627197266,-1554.7854618935296,158998.046875
2015-02-27,-0.013333499431610107,-1560.2224570436017,156878.046875
2015-03-02,0.004121184349060059,-1565.9416138679162,157524.5625
2015-03-03,-0.0008502602577209473,-1571.4417222602394,157390.625
2015-03-04,-0.00614243745803833,-1576.1779097863316,156423.859375
2015-03-05,-0.013039886951446533,-1579.5617192454654,154384.109375
2015-03-06,-0.0024443864822387695,-1582.6343173105788,154006.734375
2015-03-09,0.005759239196777344,-1586.1332141953235,154893.703125
2015-03-10,-0.02040863037109375,-1587.8649042366956,151732.53125
2015-03-11,-0.014332056045532227,-1588.5141497242248,149557.890625
2015-03-12,0.008779764175415039,-1589.710924545721,150870.96875
2015-03-13,-0.004337131977081299,-1590.5831204256574,150216.625
2015-03-16,0.009833693504333496,-1592.0841038611493,151693.8125
2015-03-17,0.01427912712097168,-1594.6268903693963,153859.859375
2015-03-18,0.01262819766998291,-1598.1668008617908,155802.828125
2015-03-19,-0.007110118865966797,-1601.017977309282,154695.046875
2015-03-20,-0.007390022277832031,-1603.192795817573,153551.84375
2015-03-23,0.008190512657165527,-1605.9479345073237,154809.515625
2015-03-24,-0.0031138062477111816,-1608.3947101618119,154327.46875
2015-03-25,-0.02764230966567993,-1608.8239973215293,150061.5
2015-03-26,0.004184246063232422,-1609.4541457850194,150689.390625
2015-03-27,-0.007774472236633301,-1609.6003024255867,149517.859375
2015-03-30,0.02112734317779541,-1611.0384518221863,152676.765625
2015-03-31,-0.014044582843780518,-1611.5367643252089,150532.484375
2015-04-01,-0.0008945465087890625,-1611.9264830551194,150397.828125
2015-04-02,0.004718661308288574,-1612.5789108815795,151107.5
2015-04-06,0.01927053928375244,-1614.4867861267487,154019.421875
2015-04-07,-0.00818777084350586,-1615.7838205561186,152758.34375
2015-04-08,-0.0031538009643554688,-1616.8126077579705,152276.578125
2015-04-09,0.005952954292297363,-1618.1971368489633,153183.078125
2015-04-10,0.004622936248779297,-1619.862810052107,153891.234375
2015-04-13,-0.0015132427215576172,-1621.3774936950585,153658.359375
2015-04-14,-0.003933250904083252,-1622.5793790217392,153053.984375
2015-04-15,0.006265759468078613,-1624.157147848233,154012.984375
2015-04-16,-0.004271030426025391,-1625.4100236520471,153355.1875
2015-04-17,-0.011650562286376953,-1625.889584522975,151568.515625
2015-04-20,0.024660110473632812,-1627.9183882364503,155306.21875
2015-04-21,-0.005664527416229248,-1629.5268597691654,154426.484375
2015-04-22,0.012095212936401367,-1631.9299857218477,156294.3125
2015-04-23,0.008107185363769531,-1634.9092033817578,157561.421875
2015-04-24,0.030362606048583984,-1640.4521249834634,162345.40625
2015-04-27,0.014162421226501465,-1647.3273493637955,164644.609375
2015-04-28,-0.005534470081329346,-1653.4853260038205,163733.390625
2015-04-29,-0.011372268199920654,-1658.4009623223208,161871.375
2015-04-30,-0.022169888019561768,-1661.3079427338114,158282.703125
2015-05-01,0.022128820419311523,-1665.964988577023,161785.3125
2015-05-04,-0.0037955641746520996,-1670.2208498394853,161171.25
2015-05-05,-0.01986241340637207,-1672.7608900366401,157970.0
2015-05-06,-0.01261758804321289,-1674.334843330157,155976.796875
2015-05-07,0.007005572319030762,-1676.3368376445283,157069.5
2015-05-08,0.01990664005279541,-1679.780811872111,160196.234375
2015-05-11,-0.009466588497161865,-1682.4322575795088,158679.71875
2015-05-12,-0.0025919079780578613,-1684.8150534002718,158268.4375
2015-05-13,0.0026700496673583984,-1687.3383018891047,158691.03125
2015-05-14,0.023058533668518066,-1691.6175912554904,162350.21875
2015-05-15,-0.0039023756980895996,-1695.501616466725,161716.671875
2015-05-18,0.005005598068237305,-1699.7087328506148,162526.15625
2015-05-19,-0.0014993548393249512,-1703.7110700760647,162282.46875
2015-05-20,-0.00010484457015991211,-1707.6192089905167,162265.453125
2015-05-21,0.005170702934265137,-1711.8792959141992,163104.484375
2015-05-22,0.0014138221740722656,-1716.1786213729729,163335.078125
2015-05-26,-0.016592323780059814,-1719.0605990137915,160624.96875
2015-05-27,0.019724130630493164,-1723.4200862682767,163793.15625
2015-05-28,-0.0024605393409729004,-1727.514026701957,163390.140625
2015-05-29,-0.011768043041229248,-1730.5792374031134,161467.359375
2015-06-01,0.004127383232116699,-1733.8838891643827,162133.796875
2015-06-02,-0.005245983600616455,-1736.7355288537824,161283.25
2015-06-03,0.0002231597900390625,-1739.5364794245315,161319.25
2015-06-04,-0.007674217224121094,-1741.7380943643825,160081.25
2015-06-05,-0.005139768123626709,-1743.5399901413268,159258.46875
2015-06-08,-0.007576048374176025,-1744.8210011086633,158051.921875
2015-06-09,-0.0025070905685424805,-1745.912165977759,157655.671875
2015-06-10,0.015226960182189941,-1747.9160239402402,160056.296875
2015-06-11,-0.0028001070022583008,-1749.7080078916108,159608.125
2015-06-12,-0.010708630084991455,-1750.7889486293302,157898.9375
2015-06-15,-0.00518488883972168,-1751.5340038861543,157080.25
2015-06-16,0.006192445755004883,-1752.6013070777883,158052.953125
2015-06-17,-0.00041043758392333984,-1753.6223098712626,157988.078125
2015-06-18,0.008913993835449219,-1755.1359845519232,159396.375
2015-06-19,-0.01130300760269165,-1755.958713729719,157594.71875
2015-06-22,0.005811929702758789,-1757.0656933708851,158510.65625
2015-06-23,-0.0056691765785217285,-1757.833434393858,157612.03125
2015-06-24,0.0017563104629516602,-1758.6622063404598,157888.84375
2015-06-25,-0.0025045275688171387,-1759.3321059306318,157493.40625
2015-06-26,-0.00743025541305542,-1759.5893620339612,156323.1875
2015-06-29,-0.01890033483505249,-1758.9624450769431,153368.625
2015-06-30,-2.4020671844482422e-05,-1758.3103193243778,153364.9375
2015-07-01,0.007615566253662109,-1757.9763279896895,154532.890625
2015-07-02,-0.001336514949798584,-1757.5801370984473,154326.359375
2015-07-06,-0.0014280080795288086,-1757.1072211267667,154105.984375
2015-07-07,-0.0022614598274230957,-1756.5301349258748,153757.484375
2015-07-08,-0.008516669273376465,-1755.6136265840803,152447.984375
2015-07-09,-0.0012270808219909668,-1754.6400975663303,152260.921875
2015-07-10,0.008497953414916992,-1753.9819007397382,153554.828125
2015-07-13,0.020354032516479492,-1754.2029376437986,156680.28125
2015-07-14,0.0011632442474365234,-1754.4776953386483,156862.53125
2015-07-15,0.004433870315551758,-1754.9422878380133,157558.03125
2015-07-16,0.01829826831817627,-1756.3717717942452,160441.078125
2015-07-17,0.0009726285934448242,-1757.8406683423711,160597.125
2015-07-20,0.00863802433013916,-1759.7866814287331,161984.359375
2015-07-21,0.004427313804626465,-1761.9795426238811,162701.515625
2015-07-22,-0.037785351276397705,-1762.031472384893,156553.78125
2015-07-23,0.010455727577209473,-1762.5224575946922,158190.671875
2015-07-24,-0.003953516483306885,-1762.8288880985042,157565.265625
2015-07-27,-0.013031184673309326,-1762.5228049760485,155512.0
2015-07-28,0.0002428293228149414,-1762.2045026759877,155549.765625
2015-07-29,0.018548965454101562,-1762.7161925261626,158435.046875
2015-07-30,0.011094093322753906,-1763.796758474961,160192.734375
2015-07-31,-0.004284381866455078,-1764.6241899358156,159506.40625
2015-08-03,0.000469207763671875,-1765.4419720077149,159581.25
2015-08-04,0.012410759925842285,-1766.9097710785336,161561.78125
2015-08-05,0.0011097192764282227,-1768.4210128873406,161741.0625
2015-08-06,-0.01918470859527588,-1768.8756007720624,158638.109375
2015-08-07,0.0025767087936401367,-1769.415860817234,159046.875
2015-08-10,0.013541936874389648,-1770.6448793892514,161200.671875
2015-08-11,-0.020624160766601562,-1770.8192440702164,157876.046875
2015-08-12,0.007353782653808594,-1771.2912432771573,159037.03125
2015-08-13,-0.00023728609085083008,-1771.7502373294544,158999.296875
2015-08-14,0.0058095455169677734,-1772.468824029666,159923.015625
2015-08-17,0.006870150566101074,-1773.5225623513427,161021.71875
2015-08-18,0.005264639854431152,-1774.8364675767032,161869.4375
2015-08-19,-0.013951659202575684,-1775.4011437191723,159611.09375
2015-08-20,-0.020402729511260986,-1775.0327049565449,156354.59375
2015-08-21,-0.05679798126220703,-1773.0410481693,147473.96875
2015-08-24,-0.03217273950576782,-1770.6556708545747,142729.328125
2015-08-25,-0.02860891819000244,-1768.2500082422662,138646.0
2015-08-26,0.05536007881164551,-1766.0996566167942,146321.453125
2015-08-27,0.027878522872924805,-1764.5315956726151,150400.6875
2015-08-28,0.0007104873657226562,-1762.9832594524469,150507.546875
2015-08-31,-0.009286582469940186,-1761.2218378818293,149109.84375
2015-09-01,-0.039124369621276855,-1758.9358094251425,143276.015625
2015-09-02,0.036887168884277344,-1757.0705816298987,148561.0625
2015-09-03,0.0030031204223632812,-1755.3236770147387,149007.203125
2015-09-04,-0.020350098609924316,-1753.2399993954384,145974.890625
2015-09-08,0.030013442039489746,-1751.6556874968528,150356.09375
2015-09-09,-0.01869487762451172,-1749.7525642660457,147545.203125
2015-09-10,0.0052928924560546875,-1747.9097930810094,148326.140625
2015-09-11,0.004504203796386719,-1746.1691918406887,148994.234375
2015-09-14,-0.00986415147781372,-1744.2635104717106,147524.53125
2015-09-15,0.021659016609191895,-1742.764153256578,150719.765625
2015-09-16,0.007187366485595703,-1741.4675827090703,151803.046875
2015-09-17,-0.0014319419860839844,-1740.1319522083293,151585.671875
2015-09-18,-0.01720261573791504,-1738.415559687429,148978.0
2015-09-21,0.014502167701721191,-1736.990703322882,151138.5
2015-09-22,-0.004927396774291992,-1735.478619669441,150393.78125
2015-09-23,-0.0005500912666320801,-1733.9452445007614,150311.046875
2015-09-24,0.0009868144989013672,-1732.437933890307,150459.375
2015-09-25,0.0006333589553833008,-1730.9483518476643,150554.671875
2015-09-28,-0.014867007732391357,-1729.1745809669512,148316.375
2015-09-29,0.0028989315032958984,-1727.4397338817957,148746.328125
2015-09-30,0.018734455108642578,-1726.1031465689223,151533.015625
2015-10-01,0.00763547420501709,-1724.9770852617007,152690.046875
2015-10-02,0.02114737033843994,-1724.4865695713916,155919.03125
2015-10-05,0.022727370262145996,-1724.8791451296204,159462.65625
2015-10-06,0.0026183128356933594,-1725.3829680882925,159880.1875
2015-10-07,0.0008068084716796875,-1725.8976215005127,160009.1875
2015-10-08,0.012795448303222656,-1726.990311719457,162056.578125
2015-10-09,-0.005773425102233887,-1727.7949807138339,161120.953125
2015-10-12,-0.0024908781051635742,-1728.4536974112502,160719.625
2015-10-13,-0.0021293163299560547,-1728.9997884683214,160377.40625
2015-10-14,-0.005097627639770508,-1729.3087796284456,159559.859375
2015-10-15,0.007573246955871582,-1729.9265837538153,160768.25
2015-10-16,0.009389638900756836,-1730.9725680238987,162277.796875
2015-10-19,0.002573251724243164,-1732.127979441673,162695.375
2015-10-20,0.004346132278442383,-1733.475399057928,163402.46875
2015-10-21,-0.010978162288665771,-1734.26804006027,161608.609375
2015-10-22,0.017344951629638672,-1735.8773617821425,164411.703125
2015-10-23,0.0940096378326416,-1744.1040658791542,179867.984375
2015-10-26,0.02033066749572754,-1754.31826850804,183524.8125
2015-10-27,-0.009964704513549805,-1763.310499926984,181696.046875
2015-10-28,0.009856462478637695,-1773.137591038447,183486.9375
2015-10-29,-0.008902907371520996,-1781.9183534968965,181853.375
2015-10-30,-0.012890279293060303,-1789.3280659468203,179509.234375
2015-11-02,0.011696696281433105,-1797.6968518076237,181608.90625
2015-11-03,0.015877366065979004,-1807.5173664899585,184492.375
2015-11-04,0.002413630485534668,-1817.4394999461845,184937.671875
2015-11-05,-0.0016255378723144531,-1827.0314548136173,184637.046875
2015-11-06,0.007413148880004883,-1837.228664284064,186005.78125
2015-11-09,-0.011064589023590088,-1846.1498902175333,183947.703125
2015-11-10,-0.018543243408203125,-1853.196655232866,180536.71875
2015-11-11,-0.00041353702545166016,-1860.0911415613393,180462.0625
2015-11-12,-0.005361080169677734,-1866.4407539806332,179494.59375
2015-11-13,-0.015640974044799805,-1871.4561955915797,176687.125
2015-11-16,0.01703023910522461,-1877.708311453274,179696.140625
2015-11-17,-0.006876111030578613,-1883.3440699854061,178460.53125
2015-11-18,0.022290349006652832,-1890.713514418428,182438.46875
2015-11-19,0.005925416946411133,-1898.5269164696972,183519.484375
2015-11-20,0.004533886909484863,-1906.6315076888682,184351.546875
2015-11-23,-0.0050356388092041016,-1914.1642493846334,183423.21875
2015-11-24,0.004340410232543945,-1921.9657578567617,184219.359375
2015-11-25,-0.00911712646484375,-1928.8633751267894,182539.8125
2015-11-27,0.0020232200622558594,-1935.822515151655,182909.125
