TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,LEARNING_RATE,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,test_portfolio_value,test_drawdown,test_sharpe,test_cumulative
90,5,5,5,0.01,391952.22,-0.3159994422883318,0.8843651236128205,3.9195221875,54645.875,-0.5267268551586698,-1.1847170788014139,0.54645875
90,5,5,5,0.02,232633.0,-0.3450235070843403,0.7756474855526283,2.32633,119887.19,-0.15442209926341732,0.7232460749160512,1.198871875
90,5,5,10,0.01,662139.1,-0.28039292899338597,1.1358371084474788,6.62139125,197556.25,-0.17498959519528123,1.6821370185379227,1.9755625
90,5,5,10,0.02,488580.72,-0.31715751630164274,1.06061174933768,4.8858071875,111167.414,-0.26250275740106715,0.37463845623891323,1.111674140625
90,5,5,20,0.01,656533.94,-0.3851591508672647,1.152490697206622,6.565339375,177889.84,-0.21275797386851264,1.3379015825903122,1.7788984375
90,5,5,20,0.02,575011.8,-0.3851588823159127,1.089793168674464,5.750118125,162311.11,-0.24707244117004512,1.1207455388527114,1.62311109375
90,5,10,5,0.01,693372.3,-0.31475059961885254,1.2456252381082444,6.933723125,74400.63,-0.3864280429280507,-0.4517276047086633,0.744006328125
90,5,10,5,0.02,1245513.1,-0.28545204771857396,1.454942924692953,12.45513125,199733.78,-0.1749894904512209,1.6185781156453354,1.9973378125
90,5,10,10,0.01,344136.56,-0.47919005701512457,0.8664549997899698,3.441365625,84026.52,-0.32175889075967606,-0.21235639929956246,0.840265234375
90,5,10,10,0.02,404950.3,-0.3399887795587332,0.8739992127735413,4.049503125,77572.25,-0.39374885195831794,-0.3617542051477093,0.7757225
90,5,10,20,0.01,705081.2,-0.28039297413223263,1.278856437852382,7.050811875,68624.42,-0.4224665692824061,-0.6004918940582575,0.68624421875
90,5,10,20,0.02,301789.62,-0.30790146891648196,0.7638735239464767,3.01789625,161526.8,-0.24354292852898865,1.099462521073823,1.61526796875
90,5,20,5,0.01,512870.0,-0.31327183404503806,1.0006913123956083,5.1287,67551.51,-0.43102172391720933,-0.8823361656593877,0.675515078125
90,5,20,5,0.02,229994.38,-0.34133645320868045,0.774629932731071,2.29994375,119520.96,-0.15199300684196848,0.721628786558039,1.195209609375
90,5,20,10,0.01,738451.6,-0.3850896037257184,1.2274546854090929,7.38451625,185565.94,-0.17498727862457825,1.5080938229667384,1.855659375
90,5,20,10,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
90,5,20,20,0.01,785176.06,-0.385158889549556,1.2368667532183162,7.851760625,196825.03,-0.17498951991092623,1.5271604800842253,1.9682503125
90,5,20,20,0.02,296792.03,-0.3851588783342121,0.7115927467497525,2.9679203125,182890.31,-0.17544736984375844,1.4444710885999343,1.828903125
