,date,stock_name,open,high,low,close,volume
0,2014-01-31 19:00:00,JPM,41.4466,41.4466,41.4466,41.4466,590
1,2014-01-31 18:00:00,JPM,41.4092,41.4616,41.4017,41.4466,7640
2,2014-01-31 17:00:00,JPM,41.4765,41.4765,41.4391,41.4391,4022
3,2014-01-31 16:00:00,JPM,41.4167,41.4915,41.3868,41.4092,1822200
4,2014-01-31 15:00:00,JPM,41.8617,41.8617,41.3494,41.4092,3518300
5,2014-01-31 14:00:00,JPM,41.7682,41.9702,41.7458,41.8617,1800599
6,2014-01-31 13:00:00,JPM,41.6934,41.772,41.5326,41.7682,1423130
7,2014-01-31 12:00:00,JPM,41.7122,41.843,41.656,41.6934,1798006
8,2014-01-31 11:00:00,JPM,41.5738,41.8056,41.5289,41.7159,1693097
9,2014-01-31 10:00:00,JPM,41.4503,41.6336,41.3568,41.5738,2389782
10,2014-01-31 09:00:00,JPM,41.2372,41.6635,41.2372,41.4391,2743696
11,2014-01-31 08:00:00,JPM,41.3269,41.4092,41.1399,41.2147,63488
12,2014-01-31 07:00:00,JPM,41.4391,41.484,41.3045,41.3269,1300
13,2014-01-30 19:00:00,JPM,41.8655,41.888,41.7757,41.7757,3040
14,2014-01-30 18:00:00,JPM,41.7682,41.9328,41.7682,41.8655,15600
15,2014-01-30 17:00:00,JPM,41.8281,41.8879,41.8131,41.8879,13290
16,2014-01-30 16:00:00,JPM,41.8954,41.8954,41.7682,41.8131,1841151
17,2014-01-30 15:00:00,JPM,41.9478,42.06,41.873,41.8954,2843905
18,2014-01-30 14:00:00,JPM,41.9627,42.0487,41.9178,41.9478,1312624
19,2014-01-30 13:00:00,JPM,42.0525,42.0525,41.9403,41.9627,1029936
20,2014-01-30 12:00:00,JPM,42.0899,42.1796,42.0226,42.0525,1384242
21,2014-01-30 11:00:00,JPM,41.8281,42.0974,41.8206,42.0899,2507056
22,2014-01-30 10:00:00,JPM,41.8804,41.8842,41.6112,41.828,2759626
23,2014-01-30 09:00:00,JPM,41.8131,42.1385,41.7884,41.8879,2506311
24,2014-01-30 08:00:00,JPM,41.656,41.873,41.6486,41.8056,8056
25,2014-01-29 19:00:00,JPM,41.6635,41.6635,41.6635,41.6635,100
26,2014-01-29 18:00:00,JPM,41.5812,41.7009,41.5812,41.7009,1389
27,2014-01-29 17:00:00,JPM,41.5812,41.5812,41.5438,41.5438,200
28,2014-01-29 16:00:00,JPM,41.5139,41.6112,41.5139,41.5364,1298697
29,2014-01-29 15:00:00,JPM,41.3942,41.5663,41.2521,41.5289,6373868
30,2014-01-29 14:00:00,JPM,41.6598,41.7907,41.3194,41.3942,3851077
31,2014-01-29 13:00:00,JPM,41.6261,41.6635,41.4765,41.656,1807602
32,2014-01-29 12:00:00,JPM,41.5887,41.6411,41.4765,41.6336,1786566
33,2014-01-29 11:00:00,JPM,41.2073,41.6635,41.2035,41.5962,2275679
34,2014-01-29 10:00:00,JPM,41.1848,41.3568,41.0951,41.2065,3374968
35,2014-01-29 09:00:00,JPM,41.3269,41.3643,41.0277,41.1848,3732805
36,2014-01-29 08:00:00,JPM,41.6037,41.6635,41.2671,41.3269,17918
37,2014-01-29 07:00:00,JPM,41.686,41.7009,41.4915,41.5139,3146
38,2014-01-28 19:00:00,JPM,41.9253,41.9926,41.9178,41.9178,5200
39,2014-01-28 18:00:00,JPM,41.9552,42.0001,41.9328,41.9403,5856
40,2014-01-28 17:00:00,JPM,41.7159,41.9178,41.6934,41.8804,20650
41,2014-01-28 16:00:00,JPM,41.6934,41.7159,41.6934,41.7159,1000633
42,2014-01-28 15:00:00,JPM,41.7009,41.7757,41.6336,41.6934,3110076
43,2014-01-28 14:00:00,JPM,41.6486,41.7084,41.5663,41.7084,1590344
44,2014-01-28 13:00:00,JPM,41.6934,41.7682,41.6261,41.656,1538065
45,2014-01-28 12:00:00,JPM,41.671,41.7308,41.6336,41.6934,1344311
46,2014-01-28 11:00:00,JPM,41.686,41.7982,41.5012,41.671,2738854
47,2014-01-28 10:00:00,JPM,41.5289,41.7308,41.5064,41.6934,3536606
48,2014-01-28 09:00:00,JPM,41.3793,41.5925,41.2596,41.5214,2507079
49,2014-01-28 08:00:00,JPM,41.3194,41.5513,41.2147,41.3868,42879
50,2014-01-28 07:00:00,JPM,41.5064,41.5064,41.2447,41.2895,2950
51,2014-01-28 05:00:00,JPM,41.3643,41.3643,41.3643,41.3643,100
52,2014-01-27 19:00:00,JPM,41.3568,41.3568,41.2521,41.2521,1975
53,2014-01-27 18:00:00,JPM,41.1773,41.1998,41.1399,41.1399,1098
54,2014-01-27 17:00:00,JPM,41.11,41.1998,41.11,41.11,6300
55,2014-01-27 16:00:00,JPM,41.2073,41.2895,41.11,41.11,1254105
56,2014-01-27 15:00:00,JPM,41.5139,41.5177,41.2073,41.2147,3402972
