,date,stock_name,open,high,low,close,volume
0,2021-01-29 19:00:00,JPM,117.0257,117.0257,117.0257,117.0257,2953
1,2021-01-29 18:00:00,JPM,117.0257,117.0257,116.9712,117.0257,2562
2,2021-01-29 17:00:00,JPM,116.7168,117.1166,116.626,117.0257,15954
3,2021-01-29 16:00:00,JPM,116.8259,118.116,116.5078,116.5805,2571538
4,2021-01-29 15:00:00,JPM,117.3437,118.0861,116.685,116.8349,2266727
5,2021-01-29 14:00:00,JPM,116.6623,117.6163,116.6214,117.3256,1076763
6,2021-01-29 13:00:00,JPM,116.6714,117.0893,116.4806,116.6668,1098059
7,2021-01-29 12:00:00,JPM,117.9888,117.9979,116.4715,116.6714,1083247
8,2021-01-29 11:00:00,JPM,118.8429,118.8429,117.5527,117.9979,912283
9,2021-01-29 10:00:00,JPM,119.1427,119.6788,118.6884,118.852,1331847
10,2021-01-29 09:00:00,JPM,118.5885,119.4698,118.3977,119.1973,1710675
11,2021-01-29 08:00:00,JPM,118.116,119.0246,116.5714,118.5703,51638
12,2021-01-29 07:00:00,JPM,117.6617,117.9525,117.4073,117.689,3897
13,2021-01-29 06:00:00,JPM,117.5709,117.5709,117.5709,117.5709,167
14,2021-01-28 19:00:00,JPM,117.7344,118.216,117.7344,117.9343,4097
15,2021-01-28 18:00:00,JPM,117.9343,118.1615,117.9343,118.0706,839
16,2021-01-28 17:00:00,JPM,118.107,118.2069,117.7344,118.2069,3040
17,2021-01-28 16:00:00,JPM,118.216,118.3432,117.6527,118.116,2354641
18,2021-01-28 15:00:00,JPM,118.9974,119.0973,118.1251,118.2069,1622415
19,2021-01-28 14:00:00,JPM,119.7697,119.9605,118.7611,119.0155,881860
20,2021-01-28 13:00:00,JPM,119.6061,120.0877,119.3971,119.756,861117
21,2021-01-28 12:00:00,JPM,119.2563,119.906,119.2356,119.6061,1131151
22,2021-01-28 11:00:00,JPM,118.9701,119.5062,118.7066,119.2336,1134575
23,2021-01-28 10:00:00,JPM,117.4437,119.061,117.1984,118.9701,1827267
24,2021-01-28 09:00:00,JPM,117.1439,118.3595,117.1166,117.3892,1499084
25,2021-01-28 08:00:00,JPM,116.4442,117.1711,115.9718,117.1711,30753
26,2021-01-28 07:00:00,JPM,116.099,116.6169,116.099,116.4806,5541
27,2021-01-28 06:00:00,JPM,116.0263,116.2625,115.9809,116.0899,1494
28,2021-01-27 19:00:00,JPM,115.7083,115.8446,115.6083,115.8446,1464
29,2021-01-27 18:00:00,JPM,115.8082,116.0263,115.6992,115.7174,6816
30,2021-01-27 17:00:00,JPM,115.9809,115.9809,115.7355,115.9627,6348
31,2021-01-27 16:00:00,JPM,116.1717,116.2353,115.8446,115.8446,1946833
32,2021-01-27 15:00:00,JPM,116.1353,117.0076,115.7537,116.2534,3017648
33,2021-01-27 14:00:00,JPM,116.4442,116.7214,115.7083,116.1353,1719868
34,2021-01-27 13:00:00,JPM,116.635,116.9349,116.317,116.4442,870964
35,2021-01-27 12:00:00,JPM,116.5624,116.8804,116.0445,116.6305,1183602
36,2021-01-27 11:00:00,JPM,117.1075,117.3256,116.5442,116.5714,1185401
37,2021-01-27 10:00:00,JPM,116.4806,117.4891,116.0081,117.1166,1893415
38,2021-01-27 09:00:00,JPM,117.5255,117.9798,115.7628,116.5033,1932399
39,2021-01-27 08:00:00,JPM,117.8616,117.8889,117.2075,117.5255,47449
40,2021-01-27 07:00:00,JPM,117.8435,117.8707,117.162,117.2983,22768
41,2021-01-27 06:00:00,JPM,118.2342,118.2342,117.3074,117.3074,2433
42,2021-01-27 05:00:00,JPM,118.2705,118.6521,118.2342,118.2342,1126
43,2021-01-26 19:00:00,JPM,119.2789,119.4698,119.1155,119.4698,5911
44,2021-01-26 18:00:00,JPM,119.1882,119.379,119.1427,119.1427,6352
45,2021-01-26 17:00:00,JPM,119.3426,119.3426,119.1064,119.2427,5074
46,2021-01-26 16:00:00,JPM,119.5516,119.5516,119.2518,119.4335,1062038
47,2021-01-26 15:00:00,JPM,120.542,120.542,119.3335,119.5334,1395649
48,2021-01-26 14:00:00,JPM,120.3602,120.5601,120.2704,120.5465,877463
49,2021-01-26 13:00:00,JPM,120.4511,120.551,120.2785,120.3784,789569
50,2021-01-26 12:00:00,JPM,120.0195,120.4965,119.8696,120.442,1030292
51,2021-01-26 11:00:00,JPM,119.806,120.3966,119.7697,120.0241,789226
52,2021-01-26 10:00:00,JPM,120.442,120.601,119.6515,119.8133,1572491
53,2021-01-26 09:00:00,JPM,120.7871,120.9963,120.1331,120.4329,2024374
54,2021-01-26 08:00:00,JPM,120.0422,120.8236,120.0422,120.8236,13778
55,2021-01-26 07:00:00,JPM,120.4329,120.7055,120.3875,120.6692,4877
56,2021-01-25 18:00:00,JPM,120.0422,120.1513,119.9332,120.0877,958
57,2021-01-25 17:00:00,JPM,120.0695,120.0695,119.9332,119.9332,1064
58,2021-01-25 16:00:00,JPM,120.0422,120.1149,120.0422,120.0422,1497752
59,2021-01-25 15:00:00,JPM,119.9423,120.2603,119.8969,120.0332,1496488
60,2021-01-25 14:00:00,JPM,120.1967,120.1967,119.806,119.9514,774489
61,2021-01-25 13:00:00,JPM,119.6697,120.2876,119.4244,120.1876,982786
62,2021-01-25 12:00:00,JPM,119.0519,119.692,118.8793,119.6515,1039119
63,2021-01-25 11:00:00,JPM,118.7066,119.1064,118.1706,119.0564,1958078
64,2021-01-25 10:00:00,JPM,119.2127,119.9741,118.6248,118.7339,1814564
65,2021-01-25 09:00:00,JPM,120.5056,120.9963,119.1427,119.1882,1561347
66,2021-01-25 08:00:00,JPM,121.2416,121.5414,120.0513,120.5056,32990
67,2021-01-25 07:00:00,JPM,121.2961,121.2961,120.3875,120.3966,16271
68,2021-01-25 06:00:00,JPM,121.4142,121.4142,121.3052,121.3052,1172
69,2021-01-25 05:00:00,JPM,121.6232,121.6232,121.2961,121.2961,5496
70,2021-01-25 04:00:00,JPM,121.7504,121.9321,121.7504,121.7504,836
71,2021-01-22 19:00:00,JPM,121.6777,121.8412,121.5959,121.6777,1609
72,2021-01-22 18:00:00,JPM,121.7322,122.0139,121.7322,122.0139,1107
73,2021-01-22 17:00:00,JPM,121.5959,121.7322,121.5868,121.7322,974
74,2021-01-22 16:00:00,JPM,121.5596,121.7322,121.5596,121.705,1492399
75,2021-01-22 15:00:00,JPM,121.814,122.0548,121.5323,121.5323,1777221
76,2021-01-22 14:00:00,JPM,121.705,121.8867,121.396,121.8114,1282450
77,2021-01-22 13:00:00,JPM,121.7686,121.8867,121.5323,121.69,605379
78,2021-01-22 12:00:00,JPM,121.8776,121.9139,121.5505,121.7595,695457
79,2021-01-22 11:00:00,JPM,120.8963,121.9866,120.76,121.8867,1391997
80,2021-01-22 10:00:00,JPM,121.5777,121.8776,120.5706,120.8872,1963847
81,2021-01-22 09:00:00,JPM,121.0235,122.1138,120.1149,121.5641,1910936
82,2021-01-22 08:00:00,JPM,121.496,121.5414,120.8418,121.0235,20135
83,2021-01-22 07:00:00,JPM,121.2961,121.5414,120.9508,120.9963,12183
84,2021-01-22 06:00:00,JPM,121.3143,121.3143,121.0871,121.0871,300
85,2021-01-22 05:00:00,JPM,121.1416,121.1416,121.1416,121.1416,100
86,2021-01-22 04:00:00,JPM,122.1502,122.1502,121.7504,121.7504,200
87,2021-01-21 19:00:00,JPM,122.4863,122.4863,122.341,122.341,1046
88,2021-01-21 18:00:00,JPM,122.4318,122.4318,122.4318,122.4318,597
89,2021-01-21 17:00:00,JPM,122.4227,122.5227,122.4136,122.45,2727
