date,stock_name,open,high,low,close,volume
2013-01-15 13:00:00,JPM,33.4512,33.6259,33.4439,33.4802,2690856
2013-01-15 12:00:00,JPM,33.4294,33.6077,33.3784,33.4512,2875622
2013-01-15 11:00:00,JPM,33.3275,33.4439,33.2838,33.4294,2773901
2013-01-15 10:00:00,JPM,33.3056,33.4366,33.2037,33.3275,3401183
2013-01-15 09:00:00,JPM,33.1673,33.5531,33.0072,33.2984,3575143
2013-01-15 08:00:00,JPM,33.1164,33.1819,33.1164,33.1601,17736
2013-01-15 07:00:00,JPM,33.262,33.262,33.1164,33.1382,4600
2013-01-14 19:00:00,JPM,33.3056,33.3056,33.262,33.262,3000
2013-01-14 18:00:00,JPM,33.3129,33.3129,33.3129,33.3129,100
2013-01-14 17:00:00,JPM,33.2911,33.3202,33.2911,33.2911,1656
2013-01-14 16:00:00,JPM,33.4075,33.4075,33.08,33.3202,2669447
2013-01-14 15:00:00,JPM,33.4003,33.4658,33.3711,33.4075,3867564
2013-01-14 14:00:00,JPM,33.4148,33.4585,33.3711,33.4054,1355387
2013-01-14 13:00:00,JPM,33.4221,33.4294,33.3711,33.4148,1058038
2013-01-14 12:00:00,JPM,33.3857,33.4366,33.3348,33.4221,1395971
2013-01-14 11:00:00,JPM,33.4075,33.4257,33.211,33.3857,2173249
2013-01-14 10:00:00,JPM,33.1462,33.4004,33.1018,33.4004,2903490
2013-01-14 09:00:00,JPM,33.3784,33.6113,33.1455,33.1455,3259476
2013-01-14 08:00:00,JPM,33.5677,33.5822,33.2329,33.3711,43198
2013-01-11 19:00:00,JPM,33.5677,33.604,33.5677,33.604,1745
2013-01-11 18:00:00,JPM,33.5677,33.5895,33.5677,33.5895,573
2013-01-11 17:00:00,JPM,33.5604,33.5677,33.5531,33.5677,5916
2013-01-11 16:00:00,JPM,33.5822,33.5968,33.5604,33.5604,885159
2013-01-11 15:00:00,JPM,33.4185,33.5895,33.3857,33.5749,3604775
2013-01-11 14:00:00,JPM,33.3784,33.4585,33.3711,33.4221,1789583
2013-01-11 13:00:00,JPM,33.4439,33.4803,33.3348,33.3784,1609065
2013-01-11 12:00:00,JPM,33.5094,33.5604,33.4221,33.4403,1694063
2013-01-11 11:00:00,JPM,33.3056,33.524,33.3056,33.5094,2480651
2013-01-11 10:00:00,JPM,33.2256,33.3129,33.0946,33.302,4289792
2013-01-11 09:00:00,JPM,33.3493,33.4803,33.1746,33.2329,2935595
2013-01-11 08:00:00,JPM,33.655,33.6623,33.3348,33.3348,33752
2013-01-11 07:00:00,JPM,33.6987,33.6987,33.6987,33.6987,220
2013-01-10 19:00:00,JPM,33.6113,33.6259,33.604,33.6113,2673
2013-01-10 18:00:00,JPM,33.6186,33.6259,33.604,33.604,4628
2013-01-10 17:00:00,JPM,33.5895,33.6113,33.5604,33.5604,2000
2013-01-10 16:00:00,JPM,33.5931,33.5931,33.5677,33.5822,1370484
2013-01-10 15:00:00,JPM,33.524,33.5968,33.4803,33.5895,5331821
2013-01-10 14:00:00,JPM,33.473,33.5313,33.4148,33.5197,2481318
2013-01-10 13:00:00,JPM,33.4439,33.4876,33.3639,33.4709,1665861
2013-01-10 12:00:00,JPM,33.3493,33.4439,33.3056,33.4439,1681950
2013-01-10 11:00:00,JPM,33.3129,33.3711,33.2692,33.3529,2263880
2013-01-10 10:00:00,JPM,33.4658,33.5094,33.2329,33.3166,4267080
2013-01-10 09:00:00,JPM,33.3056,33.4658,33.1382,33.4658,3667289
2013-01-10 08:00:00,JPM,33.1746,33.3275,33.1673,33.2984,23310
2013-01-10 07:00:00,JPM,33.262,33.262,33.1528,33.2474,4258
2013-01-09 19:00:00,JPM,33.0291,33.0291,33.0072,33.0072,1500
2013-01-09 18:00:00,JPM,33.0436,33.0509,33.0291,33.0291,2050
2013-01-09 17:00:00,JPM,33.0436,33.0509,33.0072,33.0509,6000
2013-01-09 16:00:00,JPM,33.1084,33.1084,33.0145,33.0436,1165866
2013-01-09 15:00:00,JPM,32.8948,33.1091,32.8544,33.0946,4364190
2013-01-09 14:00:00,JPM,32.9708,33.1091,32.8689,32.898,2878773
2013-01-09 13:00:00,JPM,33.0873,33.1091,32.949,32.9708,2300893
2013-01-09 12:00:00,JPM,33.1819,33.2438,33.0218,33.0872,2456107
2013-01-09 11:00:00,JPM,33.262,33.2838,33.1164,33.1819,2631844
2013-01-09 10:00:00,JPM,33.5677,33.6259,33.2547,33.262,5542683
2013-01-09 09:00:00,JPM,33.1892,33.5895,33.0946,33.5677,4011905
2013-01-09 08:00:00,JPM,33.1455,33.1892,33.0436,33.1892,6898
2013-01-08 19:00:00,JPM,33.1164,33.1455,33.1164,33.1455,1774
2013-01-08 18:00:00,JPM,33.1018,33.1018,33.1018,33.1018,100
2013-01-08 17:00:00,JPM,33.1164,33.1164,33.08,33.08,3180
2013-01-08 16:00:00,JPM,33.1091,33.1455,33.0946,33.1164,782133
2013-01-08 15:00:00,JPM,32.9703,33.1164,32.9563,33.1091,4335511
2013-01-08 14:00:00,JPM,33.0324,33.08,32.9126,32.9727,1948410
2013-01-08 13:00:00,JPM,32.8689,33.0655,32.8617,33.0356,2346513
2013-01-08 12:00:00,JPM,32.898,32.9126,32.8398,32.8689,1285965
2013-01-08 11:00:00,JPM,32.818,32.9053,32.7852,32.8908,2141507
2013-01-08 10:00:00,JPM,33.0225,33.0363,32.7234,32.8107,3504687
2013-01-08 09:00:00,JPM,32.9563,33.1018,32.9417,33.0291,2308218
2013-01-08 08:00:00,JPM,33.0218,33.0218,32.949,32.9563,11075
2013-01-08 07:00:00,JPM,33.0218,33.0218,33.0218,33.0218,100
2013-01-08 06:00:00,JPM,33.0436,33.0436,33.0436,33.0436,200
2013-01-07 18:00:00,JPM,33.0582,33.0582,33.0582,33.0582,200
2013-01-07 17:00:00,JPM,33.0727,33.1091,33.0582,33.0727,4690
2013-01-07 16:00:00,JPM,33.0509,33.5749,33.0509,33.0727,2597218
2013-01-07 15:00:00,JPM,32.9999,33.1055,32.9563,33.0509,4847738
2013-01-07 14:00:00,JPM,32.9854,32.9999,32.9272,32.9999,1965815
2013-01-07 13:00:00,JPM,32.9781,33.0072,32.9199,32.9927,1911361
2013-01-07 12:00:00,JPM,32.8325,32.9781,32.8034,32.9708,2406349
2013-01-07 11:00:00,JPM,32.9126,32.9563,32.8325,32.8325,2608907
2013-01-07 10:00:00,JPM,32.8835,32.9599,32.8471,32.9126,3942754
2013-01-07 09:00:00,JPM,32.8908,32.9708,32.767,32.8835,3477846
2013-01-07 08:00:00,JPM,33.0946,33.2256,32.7889,32.8908,56799
2013-01-07 07:00:00,JPM,33.1455,33.2765,33.0218,33.1164,35480
2013-01-07 06:00:00,JPM,33.1528,33.1528,33.1018,33.1455,2620
2013-01-07 05:00:00,JPM,33.131,33.131,33.131,33.131,400
2013-01-07 04:00:00,JPM,33.131,33.131,33.131,33.131,500
2013-01-04 19:00:00,JPM,32.9927,33.0145,32.9781,33.0145,1704
2013-01-04 18:00:00,JPM,32.9927,33.0072,32.9781,32.9781,3550
2013-01-04 17:00:00,JPM,33.0145,33.0145,32.9708,32.9927,2450
2013-01-04 16:00:00,JPM,33.0218,33.0218,32.9636,33.0145,981869
2013-01-04 15:00:00,JPM,32.8609,33.0655,32.8471,32.9999,6999324
2013-01-04 14:00:00,JPM,32.767,32.8617,32.7634,32.8544,2672870
2013-01-04 13:00:00,JPM,32.7452,32.7889,32.7307,32.7634,1677797
2013-01-04 12:00:00,JPM,32.5924,32.7962,32.5923,32.7452,2756850
2013-01-04 11:00:00,JPM,32.5414,32.636,32.5269,32.5924,2601287
2013-01-04 10:00:00,JPM,32.5924,32.6142,32.4541,32.5476,3380375
2013-01-04 09:00:00,JPM,32.3449,32.5996,32.3158,32.5924,2634776
2013-01-04 08:00:00,JPM,32.3231,32.4322,32.243,32.3522,49840
2013-01-04 07:00:00,JPM,32.3231,32.3303,32.2576,32.3231,2242
2013-01-04 06:00:00,JPM,32.1702,32.1702,32.1702,32.1702,100
2013-01-04 04:00:00,JPM,32.3449,32.3449,32.3449,32.3449,100
2013-01-03 19:00:00,JPM,32.4395,32.4395,32.4395,32.4395,200
2013-01-03 18:00:00,JPM,32.425,32.4322,32.4031,32.4031,3000
2013-01-03 17:00:00,JPM,32.425,32.4395,32.425,32.4395,3748
2013-01-03 16:00:00,JPM,32.4614,32.4614,32.3958,32.425,1502592
2013-01-03 15:00:00,JPM,32.425,32.4686,32.3158,32.4468,4807707
2013-01-03 14:00:00,JPM,32.4468,32.4533,32.2503,32.4266,2551957
2013-01-03 13:00:00,JPM,32.4031,32.4759,32.3595,32.4541,1619855
2013-01-03 12:00:00,JPM,32.3231,32.425,32.3231,32.4031,1437209
2013-01-03 11:00:00,JPM,32.2576,32.4213,32.243,32.3303,2326306
2013-01-03 10:00:00,JPM,32.3303,32.3522,32.1702,32.2648,4018962
2013-01-03 09:00:00,JPM,32.5705,32.5851,32.3158,32.3303,4206521
2013-01-03 08:00:00,JPM,32.4322,32.6215,32.4031,32.5414,32845
2013-01-03 07:00:00,JPM,32.4322,32.4322,32.4031,32.4031,3700
2013-01-03 06:00:00,JPM,32.5196,32.5341,32.4977,32.4977,2808
2013-01-03 04:00:00,JPM,31.8427,31.8427,31.4497,31.4497,2450
2013-01-02 19:00:00,JPM,32.4686,32.4686,32.4614,32.4686,4000
2013-01-02 18:00:00,JPM,32.4832,32.4977,32.4541,32.4686,4050
2013-01-02 17:00:00,JPM,32.4905,32.5123,32.4759,32.4977,1646
2013-01-02 16:00:00,JPM,32.4686,32.5123,32.3959,32.4977,1603602
2013-01-02 15:00:00,JPM,32.3267,32.4832,32.3085,32.4686,6931742
2013-01-02 14:00:00,JPM,32.251,32.3667,32.2357,32.3231,2126354
2013-01-02 13:00:00,JPM,32.3012,32.3303,32.1848,32.2503,1799690
2013-01-02 12:00:00,JPM,32.2357,32.4087,32.2212,32.2994,2363250
2013-01-02 11:00:00,JPM,32.4541,32.505,32.1921,32.2284,4047669
2013-01-02 10:00:00,JPM,32.5996,32.6724,32.3886,32.4541,6240083
2013-01-02 09:00:00,JPM,32.687,32.7525,32.4031,32.5956,5550227
2013-01-02 08:00:00,JPM,32.5996,32.7307,32.0028,32.6797,103522
2013-01-02 07:00:00,JPM,32.6433,32.6579,32.5705,32.5705,24450
2013-01-02 06:00:00,JPM,32.4614,32.7525,32.4614,32.6433,11333
2013-01-02 05:00:00,JPM,32.3522,32.4322,32.3522,32.3595,773
2013-01-02 04:00:00,JPM,32.1338,32.1338,32.1338,32.1338,600
2013-02-28 19:00:00,JPM,35.591,35.591,35.5183,35.5328,7803
2013-02-28 18:00:00,JPM,35.5983,35.6565,35.5619,35.5619,12592
2013-02-28 17:00:00,JPM,35.5619,35.6056,35.5401,35.591,17534
2013-02-28 16:00:00,JPM,35.6056,35.6784,35.591,35.6056,4059384
2013-02-28 15:00:00,JPM,35.8458,35.8894,35.5983,35.6056,5571749
2013-02-28 14:00:00,JPM,35.9877,36.0641,35.8458,35.8531,2095327
2013-02-28 13:00:00,JPM,35.8749,36.0277,35.8749,35.9913,1807856
2013-02-28 12:00:00,JPM,35.8676,35.9331,35.8531,35.8749,1647280
2013-02-28 11:00:00,JPM,35.7512,35.904,35.7075,35.8712,2733302
2013-02-28 10:00:00,JPM,35.6201,35.7657,35.4819,35.7512,3787018
2013-02-28 09:00:00,JPM,35.8676,35.8749,35.5255,35.6274,2516634
2013-02-28 08:00:00,JPM,35.8676,35.904,35.8239,35.8676,10810
2013-02-28 07:00:00,JPM,35.8822,35.955,35.8676,35.8676,9100
2013-02-27 19:00:00,JPM,35.8239,35.8531,35.8239,35.8458,3109
2013-02-27 18:00:00,JPM,35.8458,35.8458,35.8312,35.8312,5841
2013-02-27 17:00:00,JPM,35.8167,35.8603,35.8167,35.8603,5175
2013-02-27 16:00:00,JPM,35.8531,35.8676,35.8094,35.8167,1191054
2013-02-27 15:00:00,JPM,35.8531,35.955,35.8338,35.8603,6401136
2013-02-27 14:00:00,JPM,35.6929,35.955,35.6929,35.8531,4010108
2013-02-27 13:00:00,JPM,35.6201,35.7075,35.5619,35.6929,2070579
2013-02-27 12:00:00,JPM,35.5328,35.7111,35.4964,35.6201,3060238
2013-02-27 11:00:00,JPM,35.3363,35.642,35.3327,35.5328,4263757
2013-02-27 10:00:00,JPM,35.4091,35.5037,35.2708,35.3302,5461437
2013-02-27 09:00:00,JPM,34.6885,35.4309,34.6885,35.4018,5000711
2013-02-27 08:00:00,JPM,34.6667,34.7831,34.5721,34.6885,52963
2013-02-27 07:00:00,JPM,34.5721,34.7395,34.5721,34.7395,4285
2013-02-26 19:00:00,JPM,34.5793,34.5793,34.4993,34.4993,5776
2013-02-26 18:00:00,JPM,34.6085,34.6085,34.6085,34.6085,697
2013-02-26 17:00:00,JPM,34.5648,34.5721,34.5575,34.5721,970
2013-02-26 16:00:00,JPM,34.6594,34.6812,34.5721,34.6012,939182
2013-02-26 15:00:00,JPM,34.6521,34.7759,34.5357,34.6449,6118217
2013-02-26 14:00:00,JPM,34.4774,34.9578,34.4483,34.6521,4646683
2013-02-26 13:00:00,JPM,34.6303,34.6594,34.3537,34.4702,2526267
2013-02-26 12:00:00,JPM,34.3248,34.6594,34.2955,34.6325,3572773
2013-02-26 11:00:00,JPM,34.3392,34.3756,34.099,34.3318,5835371
2013-02-26 10:00:00,JPM,34.936,34.9724,34.1281,34.3392,10428537
2013-02-26 09:00:00,JPM,35.0452,35.1398,34.7904,34.936,4480021
2013-02-26 08:00:00,JPM,35.016,35.0816,34.7176,35.0452,173375
2013-02-26 07:00:00,JPM,34.7322,35.0452,34.7322,35.016,41801
2013-02-26 06:00:00,JPM,34.8268,34.8268,34.8268,34.8268,250
2013-02-25 19:00:00,JPM,34.7613,34.805,34.7612,34.7759,12870
2013-02-25 18:00:00,JPM,34.7031,34.7613,34.7031,34.7395,14462
2013-02-25 17:00:00,JPM,34.6449,34.7104,34.6303,34.7104,3136
2013-02-25 16:00:00,JPM,34.6667,34.7176,34.6303,34.6449,1303865
2013-02-25 15:00:00,JPM,35.2562,35.2853,34.6812,34.7104,8003567
2013-02-25 14:00:00,JPM,35.2344,35.3072,35.1325,35.2562,2604706
2013-02-25 13:00:00,JPM,35.4502,35.46,35.2053,35.2417,2909714
2013-02-25 12:00:00,JPM,35.2271,35.5037,35.2271,35.4455,3017087
2013-02-25 11:00:00,JPM,35.46,35.5401,35.1834,35.2344,4772847
2013-02-25 10:00:00,JPM,35.7148,35.773,35.329,35.4673,5233510
2013-02-25 09:00:00,JPM,35.8385,35.8822,35.5328,35.7148,3719716
2013-02-25 08:00:00,JPM,35.8167,35.8385,35.7875,35.8312,13441
2013-02-25 07:00:00,JPM,35.8094,35.8822,35.7439,35.8239,12115
2013-02-25 06:00:00,JPM,35.8094,35.8094,35.8094,35.8094,100
2013-02-25 05:00:00,JPM,35.6638,35.6638,35.6638,35.6638,100
2013-02-22 18:00:00,JPM,35.6274,35.6274,35.5838,35.5838,2275
2013-02-22 17:00:00,JPM,35.5546,35.591,35.5546,35.591,2850
2013-02-22 16:00:00,JPM,35.5932,35.642,35.5838,35.6274,1181294
2013-02-22 15:00:00,JPM,35.4455,35.5983,35.4236,35.5983,5702264
2013-02-22 14:00:00,JPM,35.3945,35.4527,35.369,35.4455,2310687
2013-02-22 13:00:00,JPM,35.4236,35.4236,35.3508,35.3945,1833677
2013-02-22 12:00:00,JPM,35.3727,35.4527,35.3436,35.4164,1905441
2013-02-22 11:00:00,JPM,35.3581,35.4455,35.3145,35.3727,3944691
