stock_name,date,open,high,low,close,volume
PG,2014-01-10 09:00:00,59.3062,59.49,59.1444,59.2628,986258
PG,2014-01-09 16:00:00,59.1444,59.2253,59.1444,59.2253,3255511
PG,2014-01-09 15:00:00,59.2179,59.2584,59.1297,59.1517,1554696
PG,2014-01-09 14:00:00,59.1812,59.2768,59.0488,59.2106,643279
PG,2014-01-09 13:00:00,59.1665,59.3062,59.1518,59.1775,745521
PG,2014-01-09 12:00:00,59.0929,59.2253,59.0874,59.1738,700813
PG,2014-01-09 11:00:00,58.9385,59.1076,58.8576,59.0929,1026102
PG,2014-01-09 10:00:00,59.1077,59.2253,58.887,58.9385,1478954
PG,2014-01-09 09:00:00,59.1812,59.4238,58.9899,59.1297,747603
PG,2014-01-09 08:00:00,59.2032,59.2032,59.0414,59.0414,871
PG,2014-01-09 07:00:00,59.1664,59.1664,59.1664,59.1664,700
PG,2014-01-09 06:00:00,59.1517,59.1517,59.1517,59.1517,500
PG,2014-01-08 18:00:00,59.0635,59.0635,59.0635,59.0635,500
PG,2014-01-08 16:00:00,59.108,59.1297,59.012,59.1297,623011
PG,2014-01-08 15:00:00,58.9899,59.0929,58.9017,58.9899,1995950
PG,2014-01-08 14:00:00,59.1444,59.1664,58.8943,58.9899,1035072
PG,2014-01-08 13:00:00,59.1003,59.3062,58.9752,59.137,2377817
PG,2014-01-08 12:00:00,59.1076,59.1297,58.9679,59.1076,679875
PG,2014-01-08 11:00:00,59.0561,59.1444,58.9495,59.1075,1220887
PG,2014-01-08 10:00:00,59.1076,59.1297,58.8723,59.0524,1598873
PG,2014-01-08 09:00:00,59.718,59.7254,59.0414,59.1076,1433213
PG,2014-01-07 16:00:00,59.8798,59.8798,59.8798,59.8798,381762
PG,2014-01-07 15:00:00,59.8578,59.9313,59.821,59.8725,1333722
PG,2014-01-07 14:00:00,59.8798,59.9681,59.7989,59.8544,663630
PG,2014-01-07 13:00:00,59.9239,59.9387,59.8725,59.8806,486801
PG,2014-01-07 12:00:00,59.8578,59.9387,59.7695,59.9276,643374
PG,2014-01-07 11:00:00,59.8063,59.8798,59.7474,59.8614,819878
PG,2014-01-07 10:00:00,59.7327,59.832,59.6151,59.8063,1128824
PG,2014-01-07 09:00:00,59.4091,59.9975,59.2915,59.7401,1038611
PG,2014-01-07 07:00:00,59.6298,59.6298,59.6224,59.6224,400
PG,2014-01-06 16:00:00,59.3062,59.3062,59.3062,59.3062,1327764
PG,2014-01-06 15:00:00,59.4133,59.4974,59.3062,59.3062,1679782
PG,2014-01-06 14:00:00,59.3797,59.4459,59.2988,59.4128,532971
PG,2014-01-06 13:00:00,59.1003,59.4312,59.0561,59.3797,629543
PG,2014-01-06 12:00:00,59.1738,59.2032,59.0598,59.1003,588356
PG,2014-01-06 11:00:00,59.1664,59.2547,59.0635,59.1812,533493
PG,2014-01-06 10:00:00,59.3724,59.4533,59.137,59.1628,713104
PG,2014-01-06 09:00:00,59.2841,59.5562,59.2451,59.3724,691931
PG,2014-01-06 08:00:00,59.1959,59.2032,59.1959,59.2032,521
PG,2014-01-06 07:00:00,59.1959,59.1959,59.1959,59.1959,900
PG,2014-01-06 05:00:00,59.1664,59.1664,59.1664,59.1664,300
PG,2014-01-03 19:00:00,59.1664,59.2326,59.1664,59.2326,250
PG,2014-01-03 17:00:00,59.1664,59.1664,59.1664,59.1664,100
PG,2014-01-03 16:00:00,59.1664,59.2159,59.1664,59.1664,506434
PG,2014-01-03 15:00:00,59.1664,59.3466,59.1297,59.1517,1014485
PG,2014-01-03 14:00:00,59.012,59.2694,58.9973,59.1738,487935
PG,2014-01-03 13:00:00,59.0635,59.0855,58.9715,59.0119,509786
PG,2014-01-03 12:00:00,59.1003,59.1223,58.9715,59.0708,629289
PG,2014-01-03 11:00:00,59.2473,59.3496,59.0635,59.1003,614859
PG,2014-01-03 10:00:00,59.3385,59.4386,59.2106,59.2547,675620
PG,2014-01-03 09:00:00,59.3944,59.4606,59.1444,59.3503,706932
PG,2014-01-03 08:00:00,59.4753,59.4974,59.2326,59.2326,1300
PG,2014-01-02 19:00:00,59.3356,59.3356,59.3356,59.3356,625
PG,2014-01-02 17:00:00,59.2465,59.2465,59.2106,59.2106,551
PG,2014-01-02 16:00:00,59.2326,59.3503,59.2106,59.2106,691911
PG,2014-01-02 15:00:00,59.1812,59.3871,59.1444,59.2326,1384585
PG,2014-01-02 14:00:00,59.2804,59.3209,59.0708,59.1922,661402
PG,2014-01-02 13:00:00,59.3209,59.3834,59.1885,59.2768,622476
PG,2014-01-02 12:00:00,59.4843,59.4845,59.2253,59.3209,773481
PG,2014-01-02 11:00:00,59.5047,59.5856,59.3944,59.4864,799958
PG,2014-01-02 10:00:00,59.4238,59.6077,59.365,59.4974,660920
PG,2014-01-02 09:00:00,59.8504,59.8578,59.3282,59.4349,726749
PG,2014-01-02 08:00:00,59.9092,59.9092,59.7916,59.7916,2162
PG,2014-01-02 07:00:00,59.718,60.299,59.718,60.299,2000
PG,2014-01-02 04:00:00,59.8798,59.8798,59.8798,59.8798,100
PG,2014-02-28 18:00:00,58.3188,58.3188,58.3188,58.3188,100
PG,2014-02-28 17:00:00,58.3188,58.3188,58.304,58.304,200
PG,2014-02-28 16:00:00,58.2892,58.3262,58.2892,58.2892,1499827
PG,2014-02-28 15:00:00,58.2151,58.3929,57.9038,58.2892,2251416
PG,2014-02-28 14:00:00,58.2966,58.3633,58.1706,58.215,659904
PG,2014-02-28 13:00:00,58.2892,58.4522,58.2858,58.2994,535377
PG,2014-02-28 12:00:00,58.3929,58.4152,58.2002,58.2891,517501
PG,2014-02-28 11:00:00,58.2225,58.4226,58.1188,58.3929,649459
PG,2014-02-28 10:00:00,58.2373,58.4744,58.1336,58.2278,887512
PG,2014-02-28 09:00:00,58.0446,58.2744,57.7927,58.2447,888105
PG,2014-02-28 08:00:00,58.141,58.141,58.141,58.141,139
PG,2014-02-27 17:00:00,57.8816,57.8816,57.8816,57.8816,120
PG,2014-02-27 16:00:00,57.9409,57.9409,57.8372,57.8372,686020
PG,2014-02-27 15:00:00,57.7631,57.9409,57.7334,57.9409,1066084
PG,2014-02-27 14:00:00,57.7927,57.8372,57.6924,57.7705,495149
PG,2014-02-27 13:00:00,57.5333,57.8001,57.4815,57.7927,710993
PG,2014-02-27 12:00:00,57.8594,57.912,57.4703,57.5296,954435
PG,2014-02-27 11:00:00,57.9038,57.9557,57.7556,57.8586,570737
PG,2014-02-27 10:00:00,57.7408,57.9705,57.626,57.8987,924821
PG,2014-02-27 09:00:00,57.5778,57.889,57.4815,57.726,560391
PG,2014-02-27 08:00:00,57.689,57.6964,57.689,57.6964,300
PG,2014-02-26 19:00:00,57.6964,57.6964,57.6815,57.6964,1500
PG,2014-02-26 18:00:00,57.6964,57.6964,57.6964,57.6964,200
PG,2014-02-26 17:00:00,57.6964,57.6964,57.6964,57.6964,700
PG,2014-02-26 16:00:00,57.6964,57.6964,57.6964,57.6964,341357
PG,2014-02-26 15:00:00,57.8001,57.8149,57.6667,57.6964,1382008
PG,2014-02-26 14:00:00,57.8594,57.889,57.7556,57.8001,991404
PG,2014-02-26 13:00:00,57.9631,58.0002,57.8446,57.8594,596705
PG,2014-02-26 12:00:00,58.0298,58.0372,57.889,57.9609,739826
PG,2014-02-26 11:00:00,58.1076,58.1484,57.978,58.0372,791389
PG,2014-02-26 10:00:00,57.9631,58.3707,57.9409,58.1113,1524434
PG,2014-02-26 09:00:00,57.9854,58.0743,57.7482,57.9557,936481
PG,2014-02-26 08:00:00,58.0076,58.0076,58.0076,58.0076,100
PG,2014-02-25 16:00:00,57.889,57.889,57.889,57.889,796599
PG,2014-02-25 15:00:00,57.8741,57.9187,57.7038,57.889,2257460
PG,2014-02-25 14:00:00,57.9038,57.9557,57.7449,57.8742,964017
PG,2014-02-25 13:00:00,57.7556,57.9557,57.6964,57.9038,577196
PG,2014-02-25 12:00:00,57.8297,57.9261,57.7482,57.7556,616540
PG,2014-02-25 11:00:00,57.9113,58.0298,57.8001,57.829,706557
PG,2014-02-25 10:00:00,57.689,57.9631,57.6445,57.9113,840585
PG,2014-02-25 09:00:00,57.7705,57.7705,57.3555,57.689,1005807
PG,2014-02-25 08:00:00,57.726,57.7705,57.726,57.7705,1000
PG,2014-02-25 05:00:00,57.726,57.726,57.726,57.726,100
PG,2014-02-24 18:00:00,57.7853,57.7853,57.7853,57.7853,200
PG,2014-02-24 17:00:00,57.7408,57.7408,57.7408,57.7408,100
PG,2014-02-24 16:00:00,57.6964,58.0561,57.6964,57.6964,989047
PG,2014-02-24 15:00:00,57.972,57.9742,57.6741,57.689,1685819
PG,2014-02-24 14:00:00,58.0113,58.1632,57.9705,57.9705,724553
PG,2014-02-24 13:00:00,58.1855,58.2077,58.0076,58.015,583931
PG,2014-02-24 12:00:00,58.2968,58.3559,58.1113,58.1854,777903
PG,2014-02-24 11:00:00,57.9928,58.3706,57.9705,58.304,782193
PG,2014-02-24 10:00:00,57.8668,58.1187,57.7297,57.9854,987667
PG,2014-02-24 09:00:00,57.8594,57.978,57.5111,57.8742,865463
PG,2014-02-24 08:00:00,57.8001,57.8001,57.8001,57.8001,150
PG,2014-02-21 19:00:00,57.8816,57.8816,57.8816,57.8816,100
PG,2014-02-21 17:00:00,57.7779,57.7779,57.7779,57.7779,300
PG,2014-02-21 16:00:00,57.7779,57.889,57.7038,57.889,454508
PG,2014-02-21 15:00:00,57.9261,57.9854,57.7334,57.7853,1524315
PG,2014-02-21 14:00:00,58.0224,58.0595,57.8742,57.9335,645908
PG,2014-02-21 13:00:00,58.0521,58.1484,57.9187,58.0224,562890
PG,2014-02-21 12:00:00,58.407,58.43,57.978,58.0446,820812
PG,2014-02-21 11:00:00,58.3781,58.4596,58.3188,58.4018,784611
PG,2014-02-21 10:00:00,58.2373,58.4448,58.1187,58.3748,1122076
PG,2014-02-21 09:00:00,58.1558,58.3411,57.8001,58.2521,1521929
PG,2014-02-21 08:00:00,57.8075,57.8075,57.8075,57.8075,115
PG,2014-02-20 16:00:00,57.7556,57.9631,57.7408,57.9409,595599
PG,2014-02-20 15:00:00,57.9854,58.0224,57.7408,57.7482,1611854
PG,2014-02-20 14:00:00,57.9928,58.0261,57.8964,57.978,719018
PG,2014-02-20 13:00:00,58.0232,58.1262,57.9038,58.0001,688748
PG,2014-02-20 12:00:00,57.9187,58.1113,57.889,58.0261,1032427
PG,2014-02-20 11:00:00,57.7482,57.9557,57.7409,57.9187,718512
PG,2014-02-20 10:00:00,57.6741,57.7853,57.5222,57.7471,1100650
PG,2014-02-20 09:00:00,57.8816,57.9113,57.4296,57.6815,1238993
PG,2014-02-20 08:00:00,57.7334,57.889,57.726,57.889,2300
PG,2014-02-19 18:00:00,57.9854,57.9854,57.9854,57.9854,100
PG,2014-02-19 16:00:00,57.9038,57.9038,57.8372,57.8372,315915
PG,2014-02-19 15:00:00,58.0669,58.0965,57.889,57.9038,1511176
PG,2014-02-19 14:00:00,58.0891,58.2151,57.9365,58.0707,720973
PG,2014-02-19 13:00:00,57.9684,58.1706,57.9594,58.0817,628927
PG,2014-02-19 12:00:00,58.0372,58.0669,57.8668,57.9705,806640
PG,2014-02-19 11:00:00,58.2003,58.2447,58.0446,58.0446,1252068
PG,2014-02-19 10:00:00,58.0743,58.51,58.0669,58.1929,1835026
PG,2014-02-19 09:00:00,57.563,58.1471,57.4666,58.0743,976127
PG,2014-02-19 08:00:00,57.6519,57.7186,57.5185,57.7186,900
PG,2014-02-19 07:00:00,57.6519,57.6519,57.6519,57.6519,200
PG,2014-02-19 06:00:00,57.7779,57.7779,57.5037,57.5037,350
PG,2014-02-19 05:00:00,57.7779,57.7779,57.7779,57.7779,100
PG,2014-02-18 18:00:00,57.7408,57.7408,57.7408,57.7408,100
PG,2014-02-18 17:00:00,57.8668,57.8668,57.7779,57.7779,400
PG,2014-02-18 16:00:00,57.7779,57.7779,57.6815,57.689,2571611
PG,2014-02-18 15:00:00,57.8372,57.8964,57.7779,57.7779,2280444
PG,2014-02-18 14:00:00,57.8001,57.9705,57.726,57.8297,1148499
PG,2014-02-18 13:00:00,57.8594,57.8594,57.7149,57.7927,1233755
PG,2014-02-18 12:00:00,57.9001,57.9187,57.7631,57.852,1102168
PG,2014-02-18 11:00:00,57.689,57.9854,57.6667,57.9038,1371274
PG,2014-02-18 10:00:00,57.6964,57.8223,57.4741,57.6816,2392307
PG,2014-02-18 09:00:00,59.0006,59.008,57.689,57.7112,2417742
PG,2014-02-18 08:00:00,59.0673,59.1784,59.0006,59.1784,2539
PG,2014-02-18 07:00:00,59.0228,59.1488,59.0228,59.0969,3600
PG,2014-02-18 06:00:00,58.9709,59.0154,58.9339,58.9857,800
PG,2014-02-18 05:00:00,58.9116,58.9783,58.9116,58.9487,1400
PG,2014-02-14 19:00:00,58.8375,58.8375,58.8375,58.8375,1147
PG,2014-02-14 18:00:00,58.8375,58.8375,58.8375,58.8375,100
PG,2014-02-14 17:00:00,58.8375,58.8375,58.7634,58.7634,337
PG,2014-02-14 16:00:00,58.8375,58.8452,58.8375,58.8375,574617
PG,2014-02-14 15:00:00,58.9561,58.9895,58.8005,58.8375,1767876
