date,returns,rewards,portfolio_values
2024-02-28,0.0010911226272583008,-294.1786951561198,110489.109375
2024-02-29,4.887580871582031e-05,-296.15226474751853,110494.515625
2024-03-01,0.00026798248291015625,-298.094314552064,110524.125
2024-03-04,-0.011235654354095459,-298.96631509463987,109282.3125
2024-03-05,-0.0030993223190307617,-299.5702476894967,108943.609375
2024-03-06,0.0027742385864257812,-300.3589809870374,109245.84375
2024-03-07,0.002680659294128418,-301.33509401986186,109538.6953125
2024-03-08,0.0040215253829956055,-302.61682571291203,109979.203125
2024-03-11,0.010576486587524414,-304.8754709129258,111142.390625
2024-03-12,0.0039528608322143555,-307.50528245593597,111581.7265625
2024-03-13,0.0038406848907470703,-310.49397241858674,112010.2734375
2024-03-14,0.004297018051147461,-313.90877288974883,112491.578125
2024-03-15,-0.004599273204803467,-316.67850093773194,111974.1953125
2024-03-18,0.004837393760681152,-319.9174227465864,112515.859375
2024-03-19,0.004844546318054199,-323.6565455761451,113060.9453125
2024-03-20,0.005536198616027832,-327.99641538168555,113686.875
2024-03-21,0.0024025440216064453,-332.5196712361651,113960.015625
2024-03-22,-0.0021532773971557617,-336.61096365421827,113714.625
2024-03-25,-0.002462029457092285,-340.26304422132637,113434.65625
2024-03-26,-0.00017768144607543945,-343.7817203829719,113414.5
2024-03-27,0.01150202751159668,-348.65330502111505,114719.0
2024-03-28,0.0017682313919067383,-353.6168346240887,114921.8515625
2024-04-01,0.001268148422241211,-358.58600007436297,115067.59375
2024-04-02,-0.0009554028511047363,-363.26716282556714,114957.65625
2024-04-03,-0.004503428936004639,-367.2325954004113,114439.953125
2024-04-04,-0.009751319885253906,-369.983826087613,113324.015625
2024-04-05,0.007282614707946777,-373.433697516916,114149.3125
2024-04-08,-7.712841033935547e-05,-376.78873485134767,114140.5078125
2024-04-09,0.0043561458587646484,-380.536338963227,114637.71875
2024-04-10,-0.0068683624267578125,-383.4308188296657,113850.34375
2024-04-11,0.004000544548034668,-386.65698121054737,114305.8046875
2024-04-12,-0.016010642051696777,-388.2838974126696,112475.6953125
2024-04-15,-0.004090249538421631,-389.5312617394758,112015.640625
2024-04-16,-0.00837022066116333,-390.17577474497745,111078.046875
2024-04-17,0.00030541419982910156,-390.8139010365599,111111.96875
2024-04-18,0.00047028064727783203,-391.466749706824,111164.21875
2024-04-19,0.006246447563171387,-392.51136224452506,111858.59375
2024-04-22,0.012740373611450195,-394.5263266281911,113283.71875
2024-04-23,0.008649349212646484,-397.29464435597964,114263.546875
2024-04-24,0.002892732620239258,-400.2797455789341,114594.078125
2024-04-25,-0.008201122283935547,-402.41438719337646,113654.28125
2024-04-26,0.010189533233642578,-405.4372312821589,114812.359375
2024-04-29,0.002102971076965332,-408.6076239324277,115053.8046875
2024-04-30,-0.013570547103881836,-410.4455905403669,113492.4609375
2024-05-01,0.009368658065795898,-413.0378251483596,114555.7265625
2024-05-02,0.008095622062683105,-416.36891066169164,115483.125
2024-05-03,0.009039044380187988,-420.58616665306283,116526.984375
2024-05-06,0.006009697914123535,-425.38786232687437,117227.28125
2024-05-07,0.0003546476364135742,-430.0970969766545,117268.8515625
2024-05-08,0.0036066770553588867,-435.0989723611361,117691.796875
2024-05-09,0.01068413257598877,-441.2997022977977,118949.234375
2024-05-10,-0.0006552338600158691,-447.2354097636745,118871.296875
2024-05-13,0.002596139907836914,-453.32195393457863,119179.90625
2024-05-14,0.0042574405670166016,-459.78322656351713,119687.3046875
2024-05-15,0.009345412254333496,-467.3187681398987,120805.828125
2024-05-16,0.001705765724182129,-474.85913132605043,121011.8984375
2024-05-17,0.004337310791015625,-482.7667192088884,121536.7578125
2024-05-20,-0.006749331951141357,-489.5037371657896,120716.46875
2024-05-21,0.005067944526672363,-496.6993598711641,121328.2578125
2024-05-22,-0.002283036708831787,-503.3862556395695,121051.2578125
2024-05-23,-0.015241146087646484,-508.0644650055106,119206.296875
2024-05-24,0.004882216453552246,-513.1434515483414,119788.2890625
2024-05-28,-0.002931952476501465,-517.7815953013,119437.078125
2024-05-29,-0.006703734397888184,-521.6115209907474,118636.40625
2024-05-30,-0.0016222000122070312,-525.188373750036,118443.953125
2024-05-31,0.013098597526550293,-529.9924811889986,119995.40625
2024-06-03,-0.0022557973861694336,-534.4523030703517,119724.71875
2024-06-04,-0.0003815889358520508,-538.7549790939466,119679.03125
2024-06-05,0.002291440963745117,-543.1856495950447,119953.2734375
2024-06-06,-0.00023621320724487305,-547.4871378938531,119924.9375
2024-06-07,-0.0015493035316467285,-551.5314099447447,119739.140625
2024-06-10,-0.0018038749694824219,-555.3069793360349,119523.1484375
2024-06-11,0.003308534622192383,-559.3066320752819,119918.6015625
2024-06-12,-0.0010811090469360352,-563.1149881671499,119788.953125
2024-06-13,-0.00129014253616333,-566.7144255755428,119634.40625
2024-06-14,-0.0007559657096862793,-570.1637255870756,119543.96875
2024-06-17,0.0033845901489257812,-573.8389192551937,119948.578125
2024-06-18,0.002838730812072754,-577.6944287033112,120289.078125
2024-06-20,0.005848526954650879,-582.0147167007211,120992.59375
2024-06-21,-0.0023521780967712402,-586.0161189278647,120708.0
2024-06-24,0.01225125789642334,-591.1179469409157,122186.828125
2024-06-25,-0.0014104247093200684,-595.9669851183507,122014.4921875
2024-06-26,-0.0019875168800354004,-600.4983378436136,121771.984375
2024-06-27,0.0009183883666992188,-605.0130894874222,121883.8203125
2024-06-28,-0.0016693472862243652,-609.2676161732327,121680.3515625
2024-07-01,0.009396195411682129,-614.3346974013136,122823.6875
2024-07-02,0.0039179325103759766,-619.6922937845346,123304.90625
2024-07-03,0.001484990119934082,-625.0754114496988,123488.0078125
2024-07-05,0.0039740800857543945,-630.7433481461336,123978.765625
2024-07-08,-0.001565694808959961,-636.117827860951,123784.65625
2024-07-09,-0.0003323554992675781,-641.3301475791914,123743.515625
2024-07-10,0.012728691101074219,-647.7509024951755,125318.609375
2024-07-11,-0.005892336368560791,-653.3998799340382,124580.1875
2024-07-12,0.0015922784805297852,-659.0688324477036,124778.5546875
2024-07-15,0.009846091270446777,-665.6512655073352,126007.140625
2024-07-16,0.006203413009643555,-672.7729083899059,126788.8125
2024-07-17,0.006476163864135742,-680.463478603441,127609.921875
2024-07-18,-0.011950254440307617,-686.6313398601242,126084.953125
2024-07-19,-0.004275858402252197,-692.2032719499659,125545.828125
2024-07-22,0.000652313232421875,-697.7161552627946,125627.7265625
2024-07-23,-0.003891587257385254,-702.7332183740808,125138.8359375
2024-07-24,-0.0063492655754089355,-707.0586778309683,124344.296875
2024-07-25,0.0009899139404296875,-711.3760773326545,124467.390625
2024-07-26,0.010209202766418457,-716.5310477097569,125738.109375
2024-07-29,-0.0028102993965148926,-721.3240135400955,125384.75
2024-07-30,0.007233858108520508,-726.6790775366419,126291.765625
2024-07-31,-0.0038196444511413574,-731.5706517867444,125809.375
2024-08-01,-0.007416367530822754,-735.700259309477,124876.328125
2024-08-02,-0.012572824954986572,-738.7414784985341,123306.28125
2024-08-05,-0.02695000171661377,-739.9702942343038,119983.1796875
2024-08-06,0.0009849071502685547,-741.2064480445441,120101.3515625
2024-08-07,0.0019567012786865234,-742.5386938743449,120336.3515625
2024-08-08,0.013561248779296875,-744.648437495284,121968.2578125
2024-08-09,0.005403637886047363,-747.0834977991543,122627.328125
2024-08-12,-0.0036006569862365723,-749.2349272005008,122185.7890625
2024-08-13,0.006069779396057129,-751.7372978056031,122927.4296875
2024-08-14,0.0033614635467529297,-754.4297215586597,123340.640625
2024-08-15,0.005285382270812988,-757.4444210329826,123992.546875
2024-08-16,0.0017255544662475586,-760.5306494861933,124206.5078125
2024-08-19,0.007005453109741211,-764.079126735817,125076.6328125
2024-08-20,-0.003437817096710205,-767.3075680436825,124646.640625
2024-08-21,-0.00024700164794921875,-770.4505157200188,124615.8515625
2024-08-22,-0.0021677613258361816,-773.3811460982542,124345.7109375
2024-08-23,0.009231209754943848,-776.9276194095473,125493.578125
2024-08-26,0.003536701202392578,-780.6884310361673,125937.4140625
2024-08-27,-0.003371715545654297,-784.120798645514,125512.7890625
2024-08-28,-0.004255414009094238,-787.174856937335,124978.6796875
2024-08-29,0.006170749664306641,-790.6161573417029,125749.8984375
2024-08-30,0.0065462589263916016,-794.4976515999331,126573.0859375
2024-09-03,-0.019220054149627686,-796.9344835865126,124140.34375
2024-09-04,-0.0030823349952697754,-799.1107213539111,123757.703125
2024-09-05,-0.0030960440635681152,-801.0667570315633,123374.546875
2024-09-06,-0.012771189212799072,-802.2786444472493,121798.90625
2024-09-09,0.011333823204040527,-804.0660206715428,123179.359375
2024-09-10,-0.010096073150634766,-805.2903903635013,121935.734375
2024-09-11,0.0011540651321411133,-806.5344017619797,122076.4609375
2024-09-12,0.003798365592956543,-807.9580389888137,122540.15625
2024-09-13,0.004664063453674316,-809.6104360980698,123111.6953125
2024-09-16,0.008695602416992188,-811.7354523242324,124182.2265625
2024-09-17,0.0033341646194458008,-814.0319718356803,124596.2734375
2024-09-18,-0.001061856746673584,-816.222512041697,124463.96875
2024-09-19,0.011917471885681152,-819.1280765148058,125947.265625
2024-09-20,-0.0008103251457214355,-821.941130061399,125845.2109375
2024-09-23,-0.0002766847610473633,-824.6804146191198,125810.390625
2024-09-24,-0.00031882524490356445,-827.3516514172346,125770.28125
2024-09-25,-0.010343670845031738,-829.3416596032617,124469.3515625
2024-09-26,-9.769201278686523e-05,-831.2814977779568,124457.1953125
2024-09-27,0.006662249565124512,-833.5840334751463,125286.359375
2024-09-30,0.005574226379394531,-836.1985998638938,125984.7265625
2024-10-01,-0.00433504581451416,-838.5021808212964,125438.578125
2024-10-02,2.3245811462402344e-05,-840.7609509550349,125441.5
2024-10-03,-0.004222691059112549,-842.7368033517383,124911.796875
2024-10-04,0.008086442947387695,-845.1496727633196,125921.8828125
2024-10-07,-0.005212247371673584,-847.2222295302648,125265.546875
2024-10-08,0.0006277561187744141,-849.2867349616185,125344.1796875
2024-10-09,0.009099721908569336,-851.8612830845249,126484.7734375
2024-10-10,-0.0026854276657104492,-854.2371739364906,126145.109375
2024-10-11,0.009375929832458496,-857.1497086702453,127327.8359375
2024-10-14,0.005572199821472168,-860.3924168709411,128037.328125
2024-10-15,-0.0006026625633239746,-863.5410788477313,127960.1640625
2024-10-16,0.0015158653259277344,-866.7348885667328,128154.1328125
2024-10-17,-0.0007396936416625977,-869.8280710749709,128059.3359375
2024-10-18,0.001873016357421875,-872.9921112850456,128299.1875
