TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,LEARNING_RATE,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,test_portfolio_value,test_drawdown,test_sharpe,test_cumulative
50,5,5,20,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
50,5,10,5,0.01,431148.8,-0.3520445443248878,0.83763153012936,4.311488125,218885.97,-0.15653465242132125,1.712977360959367,2.1888596875
50,5,10,5,0.1,124260.62,-0.3706182161362447,0.23682749531110286,1.242606171875,111611.79,-0.2908216246820854,0.3571421673293427,1.116117890625
50,5,10,10,0.01,894349.9,-0.28039289036720705,0.9785174951866379,8.94349875,102249.445,-0.3714426148189862,0.18934253173498475,1.022494453125
50,5,10,10,0.1,293448.25,-0.4379718924934152,0.6177579655403592,2.9344825,102960.55,-0.3871577290117712,0.19336584191456527,1.02960546875
50,5,10,20,0.01,1534466.6,-0.4365505075972645,1.1347835071736032,15.34466625,137364.53,-0.3073228296873281,0.7433948611631289,1.3736453125
50,5,10,20,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
50,5,20,5,0.01,877177.8,-0.42694915393416505,0.9245505464221956,8.771778125,120362.48,-0.3695605590511448,0.5342458093413093,1.203624765625
50,5,20,5,0.1,367404.06,-0.4362651339351795,0.604649113487318,3.674040625,91715.49,-0.3877160946899802,-0.054860361231705554,0.917154921875
50,5,20,10,0.01,973531.2,-0.3951736749048548,0.9905777629202123,9.735311875,198267.53,-0.22139916127046438,1.337962244570207,1.9826753125
50,5,20,10,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
50,5,20,20,0.01,1508833.0,-0.43676034755077187,1.1154447683479267,15.08833,144816.22,-0.28751935754246405,0.8491076616209464,1.4481621875
50,5,20,20,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
100,3,5,5,0.01,351043.8,-0.2922707151190084,0.8298178624313791,3.510438125,121182.234,-0.15086521513971915,0.7775144783124238,1.21182234375
100,3,5,5,0.1,367728.5,-0.35320135024092725,0.8347818544188955,3.677285,117427.61,-0.16108502495666355,0.6463089597773198,1.17427609375
100,3,5,10,0.01,1534792.2,-0.28602691169217487,1.1972284024881668,15.3479225,178626.48,-0.26020880978971694,1.3623896520583834,1.78626484375
100,3,5,10,0.1,610448.8,-0.43626494067378696,0.8076681163051979,6.104488125,86490.83,-0.3877159725075742,-0.20726334677088012,0.86490828125
100,3,5,20,0.01,1908833.4,-0.3851590292512483,1.2505784696169864,19.08833375,202810.31,-0.20459796030844243,1.7264875790061271,2.028103125
100,3,5,20,0.1,545677.06,-0.4379717164251648,0.8377056076640429,5.456770625,96613.77,-0.37148555588327414,0.07998779420837229,0.966137734375
100,3,10,5,0.01,1207989.5,-0.38512409138829173,1.0615123654743475,12.079895,138880.75,-0.2721313865436704,0.8394218012122938,1.3888075
100,3,10,5,0.1,382727.03,-0.4379718575459704,0.6649853962542461,3.8272703125,96613.77,-0.37148555588327414,0.07998779420837229,0.966137734375
100,3,10,10,0.01,535919.9,-0.3029359093611466,0.8415050687323858,5.35919875,111865.21,-0.3064818233519667,0.3821834911765416,1.118652109375
100,3,10,10,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
100,3,10,20,0.01,1422115.4,-0.4375419967484365,1.1211462294596595,14.22115375,105813.7,-0.3089114640704241,0.2672391610269414,1.05813703125
100,3,10,20,0.1,834720.25,-0.4379717748188649,0.9356169675820227,8.3472025,157859.44,-0.25459508292105837,1.1158237740980321,1.578594375
100,3,20,5,0.01,1034042.44,-0.286054459935333,1.0533282053954944,10.340424375,100749.96,-0.3518975353798292,0.16959870699519092,1.007499609375
100,3,20,5,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
100,3,20,10,0.01,1800770.4,-0.38515917860755294,1.2083470959952665,18.00770375,161465.42,-0.20508545880279846,1.130196576369691,1.61465421875
100,3,20,10,0.1,428261.78,-0.4362650829879282,0.6694271071253588,4.2826178125,86490.83,-0.3877159725075742,-0.20726334677088012,0.86490828125
100,3,20,20,0.01,886417.06,-0.38689711459579545,0.9785261396590965,8.864170625,96610.4,-0.371484325304346,0.07991573587510263,0.966103984375
100,3,20,20,0.1,100000.0,0.0,,1.0,100000.0,0.0,,1.0
100,4,5,5,0.01,353868.7,-0.3446181087023403,0.8334309545183028,3.538686875,116842.234,-0.15571096689588715,0.6451195694462771,1.16842234375
