TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,LEARNING_RATE,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,test_portfolio_value,test_drawdown,test_sharpe,test_cumulative
100,5,5,5,0.02,1316450.1,-0.38515937630784175,1.1469798312754609,13.16450125,118220.97,-0.2793111210823884,0.4897827243234649,1.1822096875
100,5,5,10,0.01,1169602.8,-0.2803924017770211,1.0963052192470222,11.6960275,158696.3,-0.19429299203842237,1.3629928302812204,1.58696296875
100,5,5,10,0.02,656689.06,-0.37681412818405013,0.9156291145404061,6.566890625,110220.59,-0.15006552306934057,0.44281638589994476,1.1022059375
100,5,5,20,0.01,737536.1,-0.23031083822468687,0.9293884102695212,7.37536125,114755.3,-0.2895982843175576,0.4338703639713943,1.14755296875
100,5,5,20,0.02,1473063.9,-0.43866866755075723,1.1386919988302528,14.73063875,131171.1,-0.30059082406101695,0.7126239601477385,1.3117109375
100,5,10,5,0.01,356257.1,-0.3461066486057918,0.8336749334063245,3.5625709375,116946.25,-0.15665089072028193,0.6453806433532278,1.1694625
100,5,10,5,0.02,424418.75,-0.3391459693026285,0.8710514694457648,4.2441875,95083.03,-0.3199741882044414,0.048280681212705234,0.9508303125
100,5,10,10,0.01,1803986.2,-0.38515924803084467,1.2211792945179867,18.0398625,120314.12,-0.2804690491290627,0.5285069617046944,1.203141171875
100,5,10,10,0.02,1380401.6,-0.3851592719638681,1.1424876634513863,13.80401625,90238.66,-0.33109137826133916,-0.06300240286106311,0.9023865625
100,5,10,20,0.01,2617796.5,-0.3851592964093921,1.3565147067199723,26.177965,170312.72,-0.19199251230186506,1.3469444686323833,1.7031271875
100,5,10,20,0.02,361953.66,-0.3501078375665187,0.8338964403308461,3.6195365625,117170.11,-0.15891324355504924,0.6452969168686808,1.17170109375
100,5,20,5,0.01,879281.4,-0.4379622978581144,0.9480296234284008,8.79281375,113151.14,-0.33397670881643277,0.4059487306735185,1.13151140625
100,5,20,5,0.02,379836.12,-0.4379717257422097,0.6934389482922737,3.79836125,150440.44,-0.17557038084501464,1.146169685207589,1.504404375
100,5,20,10,0.01,996052.4,-0.3670909389223155,0.9777523423922133,9.96052375,115047.164,-0.2877498890901878,0.4390758936864494,1.150471640625
100,5,20,10,0.02,1073518.9,-0.41189604462301255,1.0115373615186856,10.73518875,184642.44,-0.24711743322555707,1.3768560074385325,1.846424375
100,5,20,20,0.01,352119.06,-0.3435177705667262,0.8332529710150027,3.521190625,116764.24,-0.1550194173690736,0.6448864399860657,1.167642421875
100,5,20,20,0.02,1437114.2,-0.3851589929522973,1.1791752298087705,14.3711425,117896.11,-0.2839393960169992,0.48763025209480343,1.17896109375
150,3,5,5,0.01,733694.9,-0.34180912500092064,0.967087654894557,7.33694875,80469.734,-0.3715647240546441,-0.34106387895310675,0.80469734375
150,3,5,5,0.02,1653924.4,-0.3851594295438966,1.2063307841325728,16.53924375,88614.516,-0.3640670588567732,-0.10617716705013171,0.88614515625
150,3,5,10,0.01,2106823.5,-0.38515899603405956,1.2840537881518013,21.068235,105724.445,-0.09058961204152904,0.3684879995061142,1.057244453125
150,3,5,10,0.02,1488043.0,-0.38515925161076614,1.1730939018346498,14.88043,89422.375,-0.29530623630450303,-0.0832272801745588,0.89422375
150,3,5,20,0.01,1137631.2,-0.3851579786722755,1.076327294073258,11.3763125,197531.52,-0.2051435275479835,1.7334505063130612,1.97531515625
150,3,5,20,0.02,849031.75,-0.3851589621042094,0.9755735776565737,8.4903175,76210.26,-0.4402756672528845,-0.587735196024878,0.762102578125
150,3,10,5,0.01,1779361.9,-0.38515854256380266,1.2389621388105845,17.79361875,218826.44,-0.20508618754562646,1.9012817240080255,2.188264375
150,3,10,5,0.02,377230.56,-0.3515273117634953,0.8689236190560118,3.772305625,109967.84,-0.1597034127821072,0.4573222711408155,1.0996784375
150,3,10,10,0.01,1882417.9,-0.38515904462091727,1.2592665832965801,18.82417875,216670.62,-0.20508626025605822,1.869508484465555,2.16670625
150,3,10,10,0.02,401054.06,-0.34817900377085703,0.9149909029519706,4.010540625,90278.04,-0.28724011250324283,-0.06456301978190869,0.902780390625
150,3,10,20,0.01,1801076.8,-0.38515924372107546,1.2237592568178337,18.0107675,170284.89,-0.20778421851651135,1.4295465192368038,1.70284890625
150,3,10,20,0.02,1572725.8,-0.38515903111159294,1.1921262870448095,15.7272575,192159.27,-0.20508611268855792,1.6071366024829636,1.92159265625
150,3,20,5,0.01,2112339.2,-0.3851590026508937,1.290440554671065,21.1233925,99007.57,-0.2928311856244007,0.1405799424926073,0.990075703125
150,3,20,5,0.02,1152253.4,-0.4379715459229989,1.0492598518167022,11.52253375,184543.34,-0.20508650299299927,1.5212689165594004,1.8454334375
150,3,20,10,0.01,1795872.6,-0.3851590483100924,1.2333169672842768,17.95872625,100714.98,-0.2837476972469266,0.17677705151811354,1.007149765625
150,3,20,10,0.02,399021.38,-0.2736628912823334,0.7670036209051773,3.99021375,89015.2,-0.31832295842551395,-0.13973810416055177,0.89015203125
150,3,20,20,0.01,568696.8,-0.2859576899551076,0.8913886321921365,5.686968125,187730.03,-0.20508666750678373,1.5674947249285431,1.8773003125
150,3,20,20,0.02,921068.8,-0.4379718014118617,0.9709309781830665,9.210688125,86780.24,-0.3505000848259722,-0.2382648134786905,0.867802421875
150,4,5,5,0.01,1470502.1,-0.3256301796962698,1.180941919990602,14.70502125,83681.01,-0.3714730789596357,-0.23980449503540993,0.836810078125
150,4,5,5,0.02,1403132.0,-0.38515935942066776,1.1496088580632466,14.03132,94686.78,-0.2983191325153581,0.0375078343737297,0.9468678125
150,4,5,10,0.01,1753586.4,-0.3851591915375453,1.2113637099181274,17.53586375,195938.73,-0.2050863294398118,1.6509131666384573,1.95938734375
150,4,5,10,0.02,323328.06,-0.1918460257841723,0.719093259320479,3.233280625,83939.59,-0.37148552434510174,-0.23271146357832984,0.8393959375
150,4,5,20,0.01,1387412.4,-0.3851591655316699,1.1547028997016655,13.87412375,99787.93,-0.28655711927254973,0.15676095391982153,0.997879296875
150,4,5,20,0.02,316752.44,-0.2736628823472023,0.6525024280390889,3.167524375,83718.77,-0.32642318199342135,-0.2773682047365127,0.837187734375
150,4,10,5,0.01,1494901.2,-0.37246420653663626,1.1392028767275433,14.9490125,98779.89,-0.29275562191299354,0.13204047183200676,0.98779890625
150,4,10,5,0.02,2354431.5,-0.38515912773959654,1.3128219222203632,23.544315,89584.5,-0.35907867239964836,-0.08105638842701292,0.895845
150,4,10,10,0.01,2043734.2,-0.3851591213862518,1.258730105764229,20.4373425,141965.02,-0.24849551895413097,0.973576876883927,1.41965015625
150,4,10,10,0.02,314809.94,-0.28605475500959565,0.7071496583739387,3.148099375,127884.484,-0.2038580598858391,0.80754363201971,1.27884484375
150,4,10,20,0.01,1591423.6,-0.3851591943037561,1.1766794300850008,15.91423625,81498.68,-0.34449213934616846,-0.3054444683212793,0.814986796875
150,4,10,20,0.02,1237488.8,-0.38515923655840906,1.1562446191407902,12.3748875,91712.75,-0.28346272974364023,-0.03075083840125701,0.9171275
150,4,20,5,0.01,100000.0,0.0,,1.0,100000.0,0.0,,1.0
150,4,20,5,0.02,375107.44,-0.35052580513531073,0.8684903622873248,3.751074375,109917.28,-0.1588328166311451,0.45709068461568547,1.0991728125
150,4,20,10,0.01,1608285.6,-0.38515923631536964,1.1806719206554137,16.08285625,88830.11,-0.29766151922586503,-0.10061987137546043,0.88830109375
150,4,20,10,0.02,1316957.4,-0.4379712125059068,1.0999223561669313,13.16957375,91345.414,-0.347559787417782,-0.04484513707722004,0.913454140625
150,4,20,20,0.01,2142248.8,-0.38515918030726753,1.2912829165917024,21.4224875,192249.14,-0.20508629623758917,1.6150222124234823,1.92249140625
150,4,20,20,0.02,1251562.9,-0.38515928194067744,1.105663035595788,12.51562875,190641.28,-0.2050863948278758,1.6023445692472436,1.9064128125
150,5,5,5,0.01,619839.5,-0.3350922976823231,0.9140929432447813,6.198395,147915.86,-0.28104702368971785,1.0108521724306438,1.47915859375
150,5,5,5,0.02,376840.06,-0.35133724085356005,0.8688604395174468,3.768400625,109958.43,-0.15954436744171596,0.45727443510102683,1.099584296875
150,5,5,10,0.01,514397.78,-0.43626423589287594,0.7595443916263545,5.1439778125,88042.65,-0.3877159549042078,-0.19729943519541157,0.880426484375
150,5,5,10,0.02,375507.34,-0.35072011646555357,0.8685593801630324,3.7550734375,109926.516,-0.15900202666221655,0.4571202505494735,1.09926515625
150,5,5,20,0.01,1529670.4,-0.3851590849568613,1.2201791912159787,15.29670375,173747.83,-0.20508634495650768,1.4213263132759817,1.73747828125
150,5,5,20,0.02,1501961.6,-0.3851591526559535,1.186318373496679,15.01961625,140017.53,-0.20508631666515906,0.936708659205461,1.4001753125
150,5,10,5,0.01,370037.2,-0.34715299550461676,0.8683995611128041,3.700371875,109825.36,-0.15695105113929542,0.45715539709354763,1.09825359375
150,5,10,5,0.02,985700.6,-0.4379650228246794,1.0250999292472425,9.85700625,76047.39,-0.37031314047045316,-0.4583504987929023,0.76047390625
150,5,10,10,0.01,1742256.8,-0.3851590626197638,1.2179263632948216,17.4225675,93602.78,-0.28323111400219936,0.0136585189453052,0.9360278125
150,5,10,10,0.02,375859.2,-0.35086207098186745,0.8686991691106505,3.758591875,109935.1,-0.15914081250959478,0.4571717416092145,1.099351015625
150,5,10,20,0.01,2011453.2,-0.3142726845404408,1.2811430962818795,20.1145325,92664.836,-0.34053574221506266,-0.012077152369532627,0.926648359375
150,5,10,20,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
150,5,20,5,0.01,371470.25,-0.34796389479690826,0.868578852644967,3.7147025,109855.586,-0.15751446341071745,0.4572214567125185,1.098555859375
150,5,20,5,0.02,100000.0,0.0,,1.0,100000.0,0.0,,1.0
150,5,20,10,0.01,1627769.6,-0.38515917931934307,1.192294893999897,16.27769625,222812.3,-0.20508617232121,1.927107835802127,2.22812296875
150,5,20,10,0.02,2071180.1,-0.3851589984112796,1.272034106718121,20.71180125,157739.47,-0.20491540258409335,1.2403770927448463,1.5773946875
150,5,20,20,0.01,1082447.4,-0.4379718167779785,1.017856860608775,10.82447375,175331.56,-0.20508606755218273,1.62545363540237,1.753315625
150,5,20,20,0.02,1099176.2,-0.4379714604285082,1.034219090992471,10.9917625,94674.805,-0.28351777824268304,0.03124143622476607,0.946748046875
50,3,5,5,0.01,178634.0,-0.16655935806277417,0.5384584661528325,1.78634,102380.73,-0.30986324491951694,0.18294538417469663,1.023807265625
50,3,5,5,0.02,933445.4,-0.37231016458270344,0.9865100163045918,9.33445375,163349.22,-0.2118588804036794,1.2222530180031916,1.6334921875
50,3,5,10,0.01,1138515.2,-0.4173335935267249,1.0387465669350482,11.3851525,154150.88,-0.31631414651904666,0.990592477891379,1.54150875
50,3,5,10,0.02,1200437.4,-0.42123775231469124,1.0360833046949778,12.00437375,152281.38,-0.27092397374038313,0.9385020746287658,1.52281375
50,3,5,20,0.01,963676.2,-0.2800502934285382,1.0254140106667167,9.636761875,83595.35,-0.4221245298121786,-0.18556206384429147,0.835953515625
50,3,5,20,0.02,985843.9,-0.3814309664470914,0.9965912098077541,9.85843875,167811.8,-0.28964393701926194,1.1305743834527273,1.67811796875
50,3,10,5,0.01,1184484.9,-0.3851591873082917,1.0448257249513215,11.84484875,159386.56,-0.3119840277870837,1.0245758662594808,1.593865625
50,3,10,5,0.02,1039781.0,-0.4378643342874303,1.0022258906505677,10.39781,127062.836,-0.2974552848311574,0.6019069154504672,1.270628359375
50,3,10,10,0.01,828306.25,-0.4323967937729552,0.9337764744433122,8.2830625,151993.58,-0.14787697536173372,1.1476978808393479,1.51993578125
50,3,10,10,0.02,611962.4,-0.4362650205744289,0.7993949956638458,6.11962375,81975.47,-0.4321647457568994,-0.20664194937792663,0.8197546875
50,3,10,20,0.01,1303552.9,-0.4347483950503925,1.1038951534609565,13.03552875,109572.98,-0.3294851644062511,0.319677861009767,1.095729765625
50,3,10,20,0.02,887555.0,-0.38515375858701395,0.958504183164502,8.87555,162582.14,-0.2719311908767276,1.1490158512348687,1.62582140625
50,3,20,5,0.01,1283914.0,-0.43374200973033183,1.0584038180452209,12.83914,236823.11,-0.1580870032562992,1.8669535896020142,2.36823109375
50,3,20,5,0.02,900405.1,-0.43746751965558117,0.9437935067659583,9.00405125,126121.04,-0.2917582343443771,0.5982683568983032,1.261210390625
50,3,20,10,0.01,1220140.5,-0.3143120193272832,1.0361341830291213,12.201405,175317.17,-0.25932729693279927,1.2292569154786366,1.75317171875
50,3,20,10,0.02,1326203.4,-0.4379718027729397,1.109568248064508,13.26203375,102450.44,-0.3714851469381545,0.19308384959347347,1.024504375
50,3,20,20,0.01,1077090.6,-0.38515915309197785,1.0210651707403855,10.77090625,125646.67,-0.28964074100581017,0.5978520680517032,1.25646671875
50,3,20,20,0.02,840528.4,-0.5104095384651144,0.8592491859302718,8.40528375,186081.8,-0.24056319490171865,1.4363339882808959,1.86081796875
50,4,5,5,0.01,1079026.0,-0.3862800133152578,1.0182991577150478,10.79026,163318.1,-0.3094834386188525,1.0658476094139966,1.6331809375
50,4,5,5,0.02,362388.94,-0.35058042387424526,0.8224230009316253,3.623889375,124125.81,-0.15916751847115773,0.7819284260925476,1.241258125
50,4,5,10,0.01,1078225.2,-0.35989260654547467,1.023582355299411,10.7822525,235953.27,-0.14031208293031358,1.83353167547005,2.35953265625
50,4,5,10,0.02,352123.9,-0.345301043107789,0.8204074023436683,3.5212390625,123375.97,-0.15516217534966598,0.7787489467291187,1.2337596875
50,4,5,20,0.01,395278.28,-0.35308845809122497,0.8350635092146532,3.9527828125,126266.98,-0.16952400861923422,0.8057397215581421,1.262669765625
50,4,5,20,0.02,1870540.8,-0.4366671383423841,1.1823104551732446,18.7054075,107834.516,-0.33891982820775657,0.28968702855803197,1.07834515625
50,4,10,5,0.01,1310254.0,-0.3875788293575668,1.0790925371406639,13.10254,173993.1,-0.2972504284639332,1.2032630539778768,1.7399309375
50,4,10,5,0.02,1156036.4,-0.43794595872073566,1.0112434342605765,11.56036375,170445.84,-0.22215758470615465,1.1696268616983942,1.7044584375
50,4,10,10,0.01,1621300.4,-0.3851588830867114,1.152312387326121,16.21300375,167730.4,-0.2996228914526164,1.114541756393274,1.6773040625
50,4,10,10,0.02,1380605.2,-0.38515921790416213,1.0759320069469387,13.8060525,260596.02,-0.1822352116968182,2.024807298560595,2.60596015625
50,4,10,20,0.01,1063322.9,-0.2803926745583894,1.0518510064605182,10.63322875,119699.63,-0.2902380031522441,0.4889534064072859,1.196996328125
50,4,10,20,0.02,875707.6,-0.2803926104238,0.9702877639239191,8.75707625,238689.08,-0.21770301899511307,1.8595823698230436,2.38689078125
50,4,20,5,0.01,1174099.8,-0.2803935913687859,1.0817307841454653,11.7409975,96373.11,-0.40109099656208785,0.08052136657760048,0.96373109375
50,4,20,5,0.02,363165.72,-0.3509898459670632,0.8225313415831933,3.6316571875,124182.0,-0.15947625790369735,0.7821402961186326,1.24182
50,4,20,10,0.01,1739945.9,-0.4369099430914147,1.169843121262164,17.39945875,157852.9,-0.31764494666070847,0.9993380663611108,1.5785290625
50,4,20,10,0.02,2115504.2,-0.38515929093466816,1.232597541375178,21.1550425,187038.16,-0.246105851911626,1.276522033342576,1.8703815625
50,4,20,20,0.01,99999.766,-6.562475903408792e-06,-0.5951740655653189,0.99999765625,100000.0,0.0,,1.0
50,4,20,20,0.02,738364.94,-0.40043206139710585,0.863134482779768,7.383649375,199787.05,-0.18723363545385363,1.4584972622794947,1.99787046875
50,5,5,5,0.01,1200188.9,-0.426472889960251,1.0686123421657328,12.00188875,142790.27,-0.28046885260448234,0.8251229647189999,1.42790265625
50,5,5,5,0.02,364368.9,-0.3516221630845654,0.8227098182007722,3.6436890625,124270.55,-0.15994448544988793,0.7825119262322981,1.24270546875
50,5,5,10,0.01,647541.1,-0.40558059849211753,0.9231274206956421,6.47541125,157012.02,-0.2788456697309122,1.013308315579277,1.57012015625
50,5,5,10,0.02,1259434.8,-0.3851591416159718,1.0754448832558745,12.5943475,156448.47,-0.29157533636619176,0.994407968728649,1.5644846875
50,5,5,20,0.01,1590924.5,-0.3851590968517675,1.1545405396924227,15.909245,111240.24,-0.3194698322295995,0.34739478524824763,1.112402421875
50,5,5,20,0.02,1502928.6,-0.38515928866066523,1.141067934441148,15.02928625,207436.81,-0.2659945982980667,1.5018849743131788,2.074368125
50,5,10,5,0.01,527973.7,-0.43522664516893317,0.8787691623626961,5.279736875,101376.695,-0.3410985904021039,0.17075749001372764,1.013766953125
50,5,10,5,0.02,867597.7,-0.43758834881733105,0.9622240881375038,8.675976875,109798.266,-0.31558142348661866,0.32450283077914555,1.09798265625
50,5,10,10,0.01,353573.4,-0.34471849741396254,0.8218242672253228,3.5357340625,123569.695,-0.15564961433046415,0.7813455969741506,1.235696953125
50,5,10,10,0.02,1658817.9,-0.31427274341488143,1.1526512687855925,16.58817875,112154.11,-0.31200427309597834,0.3627657946473669,1.12154109375
50,5,10,20,0.01,1256305.1,-0.4332657812787294,1.0809277458504403,12.56305125,171309.94,-0.28656057783815714,1.1611951204192679,1.713099375
50,5,10,20,0.02,99999.914,-1.5624990234381105e-06,-0.3499784271294263,0.999999140625,100000.0,0.0,,1.0
50,5,20,5,0.01,333284.16,-0.3426053855928577,0.7905312700890552,3.3328415625,120165.664,-0.15476239526877927,0.6986206088454807,1.201656640625
50,5,20,5,0.02,715060.25,-0.28605477648188066,0.8755665479383858,7.1506025,111502.44,-0.3176702008284718,0.35194394118662947,1.115024375
50,5,20,10,0.01,1176949.8,-0.43274550472923706,1.02118729994632,11.7694975,235457.75,-0.14967326776454293,1.8661277096954851,2.3545775
50,5,20,10,0.02,1324452.5,-0.43697459156003704,1.0816016814658909,13.244525,102449.54,-0.3714851469381545,0.19306729578073595,1.024495390625
50,5,20,20,0.01,1206330.1,-0.28039239785515246,1.0625887543063117,12.06330125,130736.33,-0.31868687815023705,0.6523023275778853,1.30736328125
50,5,20,20,0.02,1374405.6,-0.43797137036174094,1.098776291331522,13.74405625,102450.555,-0.3714851469381545,0.19308600165273151,1.024505546875
