TIME_WINDOW,K_SIZE,CONV_MID,CONV_FINAL,train_portfolio_value,train_drawdown,train_sharpe,train_cumulative,2021_portfolio_value,2021_drawdown,2021_sharpe,2021_cumulative,2022_portfolio_value,2022_drawdown,2022_sharpe,2022_cumulative,2023_portfolio_value,2023_drawdown,2023_sharpe,2023_cumulative
50,3,5,5,320382.44,-0.308698024099414,0.7439385115347525,3.203824375,123974.195,-0.0405402203757527,2.535555709878313,1.239741953125,100835.51,-0.14822957982006,0.1520412751580457,1.008355078125,115646.82,-0.0993865176517576,1.7728263205774062,1.156468203125
50,3,5,10,267608.88,-0.3349261913859083,0.6579763032283829,2.67608875,123833.34,-0.06112805814421,2.4567116826377493,1.2383334375,100667.79,-0.1358135792702527,0.1363093832761421,1.006677890625,113932.21,-0.0932422871158825,1.639024984618263,1.139322109375
50,3,5,20,274533.1,-0.337678409113347,0.679288400007483,2.7453309375,123793.73,-0.054411429630544,2.471279618485728,1.237937265625,99567.195,-0.152924457763338,0.0696566747076828,0.995671953125,116115.89,-0.104601354466558,1.7370237787731548,1.16115890625
50,3,10,5,328544.0,-0.3299562969750486,0.8199525638823002,3.28544,125503.65,-0.0577870709375142,2.5639392334831363,1.255036484375,98766.58,-0.0680731842947305,-0.2233646491573395,0.98766578125,116112.33,-0.1025762398600082,1.840516115951775,1.16112328125
50,3,10,10,302270.94,-0.2893522791584085,0.6655935571313045,3.022709375,124344.1,-0.0551174241423304,2.4666821226370685,1.243441015625,100606.39,-0.1525918317858198,0.1387988241916377,1.00606390625,115522.11,-0.112858835476748,1.731117013838526,1.15522109375
50,3,10,20,457460.06,-0.4379005357473672,0.7570230259172898,4.574600625,125009.72,-0.065656053195879,2.505525311839872,1.2500971875,96325.51,-0.1097734170542922,-0.3975373739172932,0.963255078125,114714.77,-0.1108367182990601,1.5930923171236764,1.147147734375
50,4,5,5,839763.9,-0.4329539844147028,0.9268106331095766,8.39763875,125536.164,-0.0557393753777821,2.5866597588542426,1.255361640625,100145.46,-0.1568088312642604,0.1108273927835082,1.001454609375,116961.73,-0.1084577749754575,1.7529700844825586,1.169617265625
50,4,5,10,717308.44,-0.412076812874762,0.8895561744796906,7.173084375,124236.67,-0.0481223742548621,2.5310361620487645,1.24236671875,100295.58,-0.1514417521973541,0.117867160605227,1.00295578125,116105.73,-0.1062383346924286,1.755173407461332,1.161057265625
50,4,5,20,787541.3,-0.4366194390344953,0.9067431644899592,7.875413125,125228.71,-0.0651427251844086,2.534581392064852,1.252287109375,100447.35,-0.1571993018932408,0.1314050649396152,1.004473515625,117159.305,-0.1203467092368761,1.6585487116182962,1.171593046875
50,4,10,5,331021.84,-0.3312919458637487,0.8161751010988687,3.3102184375,124959.86,-0.0669099157109027,2.4657428631407643,1.24959859375,97412.86,-0.0869387571782603,-0.4314685690361663,0.97412859375,116074.336,-0.1137984343293486,1.650449435078046,1.160743359375
50,4,10,10,528158.75,-0.2798199188184038,0.8950000994662682,5.2815875,124642.03,-0.0607048592856453,2.443067013276251,1.2464203125,99712.19,-0.1561989272323934,0.0832485101359833,0.997121875,115537.66,-0.1087223884787011,1.7054868663634757,1.1553765625
50,4,10,20,422984.47,-0.437881150346473,0.7236451136976991,4.2298446875,123839.57,-0.071304355577956,2.301133413768353,1.238395703125,101977.22,-0.16515037788926,0.2215878175871804,1.0197721875,113985.34,-0.1075555551931458,1.5754630414849575,1.1398534375
50,5,5,5,353500.12,-0.3023975720699012,0.7938960067314726,3.53500125,125410.35,-0.0581345220924951,2.565640492000639,1.254103515625,100595.97,-0.1555496422644111,0.1387364827218103,1.0059596875,115921.82,-0.1055124200645666,1.7426654107650477,1.159218203125
50,5,5,10,290232.8,-0.3247199059409049,0.6965163319302314,2.902328125,124292.52,-0.0417446282485133,2.515188437443744,1.242925234375,101047.43,-0.1501506508363078,0.1660698997771612,1.010474296875,113701.18,-0.0934023974259667,1.635152900605169,1.137011796875
50,5,5,20,317727.47,-0.3274461667848257,0.8140013305920087,3.1772746875,124068.016,-0.0437074213345011,2.471694947103695,1.24068015625,97940.13,-0.0930197023001973,-0.2620024298085897,0.979401328125,114226.69,-0.0967722166869122,1.6768466624920624,1.142266875
50,5,10,5,230127.48,-0.341550049739385,0.5455646033681681,2.30127484375,124530.04,-0.0602305045044509,2.5317148793360484,1.245300390625,100849.25,-0.1456113868387511,0.1522465875040478,1.0084925,114772.875,-0.0991682813010013,1.696842996234553,1.14772875
50,5,10,10,916014.2,-0.4371525247991503,0.9521031903958882,9.160141875,124846.66,-0.0463674131806279,2.5013432398240014,1.2484665625,99830.43,-0.1549166325049666,0.0896665642622955,0.998304296875,115201.06,-0.1023885236848199,1.7218537508039633,1.152010625
50,5,10,20,662231.4,-0.3950978087546578,0.8673434907426524,6.62231375,123407.734,-0.0405491264148095,2.4948249051986484,1.23407734375,99576.54,-0.153514105107888,0.0669018365356191,0.995765390625,115203.11,-0.12050372672799,1.6170832459452873,1.15203109375
100,3,5,5,220697.86,-0.341498566564879,0.5262495761884766,2.20697859375,115191.59,-0.0446766072735356,2.090943640871239,1.1519159375,99919.805,-0.1385003851132822,0.1003811865466414,0.999198046875,104823.234,-0.0962329426990992,0.8440159928233673,1.04823234375
100,3,5,10,332336.4,-0.3329226009773881,0.8083050800003118,3.3233640625,118462.66,-0.0519965798055545,2.4874387430192835,1.1846265625,99790.734,-0.1389267010420489,0.0910589677034581,0.99790734375,105853.195,-0.0942099690855093,1.0299026082196985,1.058531953125
100,3,5,20,419322.88,-0.2768754667349512,0.7708440272590894,4.19322875,117259.41,-0.0593992481315585,2.32707987795888,1.1725940625,97471.69,-0.1044672244161336,-0.3760370439772484,0.974716875,105609.54,-0.0947570586751326,0.976424122105068,1.056095390625
100,3,10,5,439696.88,-0.256262440199335,0.7802663094362985,4.39696875,117748.4,-0.040983868486104,2.5431954484789143,1.177483984375,100645.695,-0.1344950662711407,0.1551650505666577,1.006456953125,106007.78,-0.0914438110868514,1.077682394951777,1.0600778125
100,3,10,10,328088.84,-0.2969433582760732,0.7676883217874708,3.2808884375,114425.055,-0.0446562166665568,1.9563822848983456,1.144250546875,97508.73,-0.0946889356286823,-0.4528144117089369,0.975087265625,105847.125,-0.1158791521312285,0.9726461131996804,1.05847125
100,3,10,20,249349.64,-0.3290046888477797,0.6333124046306889,2.49349640625,115370.14,-0.0509258671721983,2.131455621614625,1.15370140625,93153.44,-0.1044927273828257,-0.7193240742701057,0.931534375,105050.62,-0.0967388057957543,0.885694115512087,1.050506171875
100,4,5,5,318837.2,-0.324721131126315,0.8260572118141759,3.188371875,115572.72,-0.0401587922216795,2.4176851083832127,1.1557271875,96325.31,-0.1021015902581151,-0.4278833322665774,0.963253125,105750.2,-0.0880569263012377,1.0728688475289012,1.05750203125
100,4,5,10,337009.22,-0.335003152616401,0.8344466180114801,3.3700921875,118055.53,-0.0414929066431213,2.5482726471219257,1.1805553125,100629.97,-0.1315679682830277,0.1520580381966813,1.0062996875,105955.79,-0.093256671179752,1.057075143534082,1.059557890625
100,4,5,20,397152.88,-0.2666953291407932,0.7424272210100664,3.97152875,115482.75,-0.0637424679434993,2.144723692983564,1.1548275,99859.11,-0.1407267850783273,0.0907993069153135,0.99859109375,105464.56,-0.0941590966021236,0.974506365789851,1.054645625
100,4,10,5,343583.4,-0.3381168846620296,0.8322692565963237,3.4358340625,115962.49,-0.0595908073412653,2.2523865255900173,1.159624921875,100601.31,-0.1357832025328739,0.1518232518995585,1.006013125,102715.836,-0.0766180766051051,0.6235337575415302,1.027158359375
100,4,10,10,400575.28,-0.2805860141363035,0.8590190894036512,4.0057528125,115653.64,-0.0406538475754249,2.2941259411011674,1.15653640625,100100.57,-0.1319865969217683,0.106716216461685,1.001005703125,105753.3,-0.0928329841484455,1.033359420380367,1.05753296875
100,4,10,20,266349.66,-0.3304220099470726,0.686504025378947,2.6634965625,114066.37,-0.0676758855153382,1.811260649211641,1.140663671875,100329.94,-0.137382852950285,0.1313037043111311,1.003299375,106190.34,-0.1034380981172789,1.0551234957668147,1.0619034375
100,5,5,5,319791.8,-0.2889140066553906,0.7040730134906443,3.197918125,118213.84,-0.0495675250709324,2.489789660986104,1.1821384375,101515.695,-0.1276152899825315,0.2248257736920602,1.015156953125,106305.05,-0.0970198833548637,1.0912577376717874,1.06305046875
100,5,5,10,321419.88,-0.3266229721380175,0.8253631784997542,3.21419875,117178.055,-0.0399006593405957,2.5301338682176824,1.171780546875,101494.34,-0.1217919822548577,0.2243419675458665,1.0149434375,105836.55,-0.0889908226576306,1.0766032869753634,1.05836546875
100,5,5,20,777471.8,-0.4114871039868314,0.9198141839268452,7.774718125,112775.89,-0.087325269920676,1.4818363206769969,1.12775890625,92955.945,-0.1507007173614972,-0.4234718566974706,0.929559453125,105307.62,-0.1047215839666707,0.9046572222771018,1.053076171875
100,5,10,5,320080.8,-0.3245706890883744,0.8344898424413368,3.200808125,115974.06,-0.0465049817261981,2.316831814195061,1.159740625,101506.336,-0.1213421287383105,0.2254873729544851,1.015063359375,106283.9,-0.0914686290742198,1.1253097768240476,1.062838984375
100,5,10,10,334607.6,-0.335143753100368,0.8305449260770374,3.3460759375,117409.28,-0.0423414812024135,2.424795173267694,1.1740928125,96854.555,-0.1054409048179013,-0.4960154581355597,0.968545546875,105998.086,-0.0937077833727687,1.061133149952442,1.059980859375
100,5,10,20,270784.28,-0.3725491879858412,0.5929072449384379,2.7078428125,115361.14,-0.0765371633549811,1.6905814892911817,1.15361140625,97859.63,-0.1452192363698254,-0.0677595079063405,0.978596328125,106047.75,-0.0948685880940628,1.045038722567495,1.0604775
150,3,5,5,328729.78,-0.3251833110819216,0.8572763336866901,3.2872978125,110433.5,-0.0392918216897123,2.3799619594984733,1.104335,101317.81,-0.1202851278719172,0.2661277212411265,1.013178125,100262.29,-0.08379973825093,0.1178171313643151,1.002622890625
150,3,5,10,336680.88,-0.3299281671204437,0.8615701185064919,3.36680875,108159.7,-0.0381781478271607,2.0670231952357305,1.08159703125,100846.28,-0.122973471491758,0.2064557572704306,1.0084628125,100607.305,-0.0843473690539222,0.2100869021286907,1.006073046875
150,3,5,20,332209.56,-0.3372608194239544,0.8414874838871388,3.322095625,110760.0,-0.0399505323153027,2.370219205623437,1.1076,101175.45,-0.1222032075124905,0.2481284420964546,1.01175453125,100533.016,-0.0819414826140447,0.1933133260148087,1.00533015625
150,3,10,5,306895.0,-0.3245300663008939,0.8055075760863775,3.06895,109060.97,-0.0410866360045322,2.1892785435315822,1.0906096875,99048.03,-0.1129226981275539,-0.0720435081797599,0.9904803125,98688.68,-0.0804931948948375,-0.3079286917555619,0.986886796875
150,3,10,10,282192.88,-0.3321981093494729,0.7454773591188207,2.82192875,110804.79,-0.0441694596869828,2.334370967085093,1.108047890625,105080.62,-0.1332205440737125,0.6904415801326951,1.050806171875,100036.43,-0.084638003736152,0.055928342741499,1.000364296875
150,3,10,20,297416.03,-0.3282893587715685,0.7697486046451222,2.9741603125,109671.94,-0.0415690647878645,2.3102438515622303,1.096719375,96874.5,-0.08154752341609,-0.9398045891257008,0.968745,100368.65,-0.0816653346994375,0.1483421945936033,1.003686484375
150,4,5,5,329767.22,-0.3351404438482195,0.8253520588736172,3.2976721875,111043.94,-0.0419868244693325,2.3654539527395,1.110439375,101396.15,-0.1272242225177992,0.2717585890072543,1.013961484375,100134.14,-0.0912642663735681,0.0836482240881798,1.00134140625
150,4,5,10,401922.28,-0.2808186017029866,0.8599939500439823,4.0192228125,108937.55,-0.0432630373403552,2.018491410301852,1.08937546875,97408.31,-0.0574851902207956,-1.0850770016151343,0.974083125,92626.49,-0.0866988447870653,-2.4912597169277144,0.926264921875
150,4,5,20,340879.84,-0.3324419656695243,0.8612285318596992,3.4087984375,107900.125,-0.0398514658770006,2.057345110528388,1.07900125,97628.56,-0.0545525135164048,-0.9946028172547516,0.976285625,99969.84,-0.0862698458844346,0.0376084406021501,0.9996984375
150,4,10,5,348584.6,-0.3391312489332446,0.8520391508182923,3.4858459375,110144.17,-0.0451514678008931,2.1774712823238938,1.10144171875,98110.2,-0.1162995632031126,-0.2322486040184956,0.98110203125,100147.34,-0.0882379188220388,0.0867550724541539,1.0014734375
150,4,10,10,324157.8,-0.3221909455876353,0.7874609929442924,3.241578125,107276.87,-0.0475250367383412,1.1899059537438814,1.072768671875,107247.586,-0.13186931293029,0.8770177674870987,1.072475859375,100782.69,-0.0856815037420502,0.2542866735795779,1.007826875
150,4,10,20,452227.53,-0.2830068781274132,0.8242424754613972,4.5222753125,110693.66,-0.0436857010942991,2.168916070992217,1.1069365625,97830.61,-0.0515807139602557,-0.9565459364118878,0.97830609375,99634.45,-0.0873905366015182,-0.0545079188401779,0.99634453125
150,5,5,5,336342.94,-0.3347566207617811,0.839678875697479,3.363429375,108198.78,-0.0514750036280289,1.74970446993786,1.0819878125,100532.74,-0.1242558297342367,0.1643320605419676,1.005327421875,99802.48,-0.0897652068676985,0.0004733014265857,0.998024765625
150,5,5,10,336870.2,-0.3325376732355595,0.8595602641095876,3.368701875,109444.09,-0.0387368079338161,2.2162182132978114,1.0944409375,101872.8,-0.122594788429864,0.3319834622689448,1.01872796875,98854.59,-0.0747428636323756,-0.3295639449544106,0.9885459375
150,5,5,20,333389.94,-0.3296821780427582,0.8562769672014587,3.333899375,110157.75,-0.0403627354034388,2.2817317107547863,1.1015775,100679.7,-0.1244290227480623,0.1837247149929596,1.00679703125,99932.734,-0.0927639581898452,0.0316032510974872,0.99932734375
150,5,10,5,334869.6,-0.3264669124539149,0.863710447792827,3.3486959375,107640.11,-0.0355222231243281,2.0592469672040843,1.07640109375,96390.69,-0.1140984961237337,-0.5344620094369377,0.963906875,100484.19,-0.0809332083754066,0.1812594495013145,1.004841875
150,5,10,10,302644.84,-0.4360412744495622,0.616671391298143,3.0264484375,111436.414,-0.0490808632064104,2.352515474827596,1.114364140625,104945.87,-0.136594940769409,0.6564278307323868,1.049458671875,100021.28,-0.0900512999131018,0.0536107242773341,1.0002128125
150,5,10,20,342370.97,-0.4362649016106674,0.6515226428764412,3.4237096875,107495.13,-0.0485086350172801,1.6855155310380874,1.074951328125,96163.93,-0.0707518050014883,-1.2475614218509714,0.961639296875,96043.49,-0.153134229993869,-0.5237186878271107,0.960434921875
10,3,5,5,368902.8125,-0.29710966274083406,0.8225901902874362,3.689028125,134762.21875,-0.04219524373454805,2.7745333911444487,1.3476221875,98734.8828125,-0.14075514561188904,0.019924176315783297,0.987348828125,109273.8671875,-0.09089059650045926,0.9187999148926232,1.092738671875
10,3,5,10,346994.28125,-0.3028299467571734,0.787888875214115,3.4699428125,135048.90625,-0.04112945152025648,2.7791932578293506,1.3504890625,98919.4921875,-0.14559408060983092,0.03643446438832575,0.989194921875,109499.328125,-0.09217366113192968,0.918309529985738,1.09499328125
10,3,5,20,355158.65625,-0.30528025988682306,0.7575365033664231,3.5515865625,134991.34375,-0.041260808332241584,2.766073870431771,1.3499134375,98550.25,-0.1457042919454482,0.0158248304205911,0.9855025,109244.875,-0.09165610496321143,0.9001712492429238,1.09244875
10,3,10,5,308680.09375,-0.31016465097123436,0.733496027879385,3.0868009375,134006.59375,-0.042587477738621815,2.738698176917534,1.3400659375,98928.953125,-0.13197052445030513,0.022647496619654286,0.98928953125,108770.5234375,-0.08762483847164351,0.8953279278006148,1.087705234375
10,3,10,10,401473.65625,-0.2929821783709981,0.8455050895946562,4.0147365625,135566.484375,-0.042221861910654405,2.7745521981826053,1.35566484375,98397.5234375,-0.14987384984591764,0.01227270356886247,0.983975234375,109925.71875,-0.0960966883325029,0.9359624785968209,1.0992571875
10,3,10,20,307600.59375,-0.2920718973201775,0.7088033768360137,3.0760059375,134241.21875,-0.04225986812645602,2.7291766698813307,1.3424121875,99804.8359375,-0.13987718207867428,0.0831886512842169,0.998048359375,110164.1640625,-0.09261281078277493,0.9826099049574512,1.101641640625
10,4,5,5,360264.59375,-0.3123655936520182,0.8077453708422105,3.6026459375,136008.375,-0.041986659290777724,2.7835367061607,1.36008375,98548.65625,-0.14984959761296857,0.02105712327165613,0.9854865625,109630.6953125,-0.0930194133542539,0.9161665553184017,1.096306953125
10,4,5,10,393179.5625,-0.36662902298599015,0.7517589647009804,3.931795625,135514.953125,-0.04277261170574105,2.731103981770697,1.35514953125,99178.6640625,-0.15020124016965505,0.05568633659635006,0.991786640625,110069.25,-0.09575991216284849,0.9393217050207906,1.1006925
10,4,5,20,457612.59375,-0.43006595749716525,0.719076604038099,4.5761259375,135510.0625,-0.04454346046359912,2.7333077557583554,1.355100625,98555.0234375,-0.14216186102070041,0.011974021949349623,0.985550234375,109724.3515625,-0.095118607995537,0.9315012002726542,1.097243515625
10,4,10,5,587407.6875,-0.42878935774553123,0.8315782989210215,5.874076875,134507.421875,-0.04494336994145927,2.694866172641451,1.34507421875,98689.0,-0.136283944195349,0.01274321432017169,0.98689,110152.15625,-0.09625717272451206,0.9850631052729296,1.1015215625
10,4,10,10,306737.84375,-0.29747176211588905,0.7078523180197204,3.0673784375,135074.625,-0.04705867014194487,2.7600064250693976,1.35074625,98916.3515625,-0.1404467310338996,0.030260955506093354,0.989163515625,109420.53125,-0.0935402189384979,0.9411092480669545,1.0942053125
10,4,10,20,630860.6875,-0.4297674788352932,0.857790478089812,6.308606875,136406.84375,-0.04447093629108942,2.734017615479253,1.3640684375,98381.640625,-0.14793932063257173,0.008186372415521108,0.98381640625,112161.7890625,-0.10175126566474477,1.0891797435099027,1.121617890625
10,5,5,5,327772.21875,-0.3330614557383859,0.7987550075308968,3.2777221875,134846.453125,-0.040917362929669326,2.7823892844598475,1.34846453125,98625.546875,-0.14627775236909218,0.020517180501296098,0.98625546875,109603.8203125,-0.09467152403536468,0.9179236024265744,1.096038203125
10,5,5,10,389171.875,-0.296021876024956,0.8368365832316632,3.89171875,134990.546875,-0.04146750436504021,2.78013233907093,1.34990546875,98556.6953125,-0.14166420412203384,0.01118614919835598,0.985566953125,109105.8828125,-0.09105994388445299,0.8963379401050243,1.091058828125
10,5,5,20,281228.9375,-0.319796253240667,0.6755851788552171,2.812289375,135235.078125,-0.04440151179041413,2.7487656435481624,1.35235078125,98016.265625,-0.12779752810633319,-0.03940916592727846,0.98016265625,109522.4375,-0.09477788254452771,0.9123334043548111,1.095224375
10,5,10,5,358541.28125,-0.3003744891677351,0.8079819055131864,3.5854128125,134136.5,-0.04065807984315641,2.779396001783075,1.341365,99048.84375,-0.14281623138556515,0.04089198408357992,0.9904884375,109531.1640625,-0.0907615228209708,0.9428009659746922,1.095311640625
10,5,10,10,578455.875,-0.4348977603318849,0.8193031921830649,5.78455875,135532.890625,-0.044377166618001236,2.7366446401176505,1.35532890625,98823.6796875,-0.12098015256384581,0.007277935870120379,0.988236796875,111450.046875,-0.09992042013036533,1.046645803895657,1.11450046875
10,5,10,20,466092.0625,-0.4115823716288931,0.7607398075079084,4.660920625,135891.734375,-0.04448560229798294,2.741014778794227,1.35891734375,98242.6171875,-0.12672468963056913,-0.02590673559755104,0.982426171875,110410.3125,-0.09492649667380713,0.9916076978819658,1.104103125
25,3,5,5,327046.9375,-0.3109187996258735,0.7493966314359338,3.270469375,131019.765625,-0.04478681187558985,2.6646908235116706,1.31019765625,97518.15625,-0.14711465144443722,-0.04496425086806645,0.9751815625,106387.9453125,-0.09553291072611007,0.6937292812351825,1.063879453125
25,3,5,10,401079.9375,-0.2980884104035949,0.8429892142121215,4.010799375,130044.2265625,-0.043327567911485274,2.6444677508945875,1.300442265625,97511.9765625,-0.14278150788342564,-0.0532339060205396,0.975119765625,105729.875,-0.0890825992980742,0.6643251091927845,1.05729875
25,3,5,20,442160.25,-0.4351352359742357,0.7468472340643065,4.4216025,130791.6015625,-0.04962899009192452,2.6086658115155683,1.307916015625,96958.8046875,-0.14808381013460403,-0.07674064660960397,0.969588046875,108757.9921875,-0.09640922671483267,0.8949115023914357,1.087579921875
25,3,10,5,442741.15625,-0.3583798281396704,0.7763121516140943,4.4274115625,130153.6796875,-0.04525434430318218,2.664773082376493,1.301536796875,97398.4375,-0.14811436542705758,-0.053728382599497436,0.973984375,105996.3984375,-0.09127658264857046,0.6732188736932513,1.059963984375
25,3,10,10,484906.21875,-0.4377674856002236,0.7780057589105986,4.8490621875,129515.203125,-0.04127159150523636,2.6240427326264264,1.29515203125,97384.328125,-0.14596902029340333,-0.05465175844092557,0.97384328125,106961.84375,-0.0994577567518874,0.7355884012402282,1.0696184375
25,3,10,20,461021.0,-0.28076700149939854,0.8075217182846364,4.61021,129906.578125,-0.044186296633672975,2.6033934533212193,1.29906578125,97302.3515625,-0.13653552896649265,-0.0752450111419701,0.973023515625,105365.7109375,-0.08797996577311558,0.6391329415982534,1.053657109375
25,4,5,5,328003.78125,-0.3342768229835747,0.7984576666875703,3.2800378125,129568.953125,-0.04125462432236093,2.62632597881547,1.29568953125,97362.984375,-0.1415909533452012,-0.06357589588679122,0.97362984375,104970.71875,-0.08954393795321565,0.5764202107110381,1.0497071875
25,4,5,10,664581.0,-0.432354525817409,0.8667205889694807,6.64581,130679.6015625,-0.043690179000194285,2.5849976058360347,1.306796015625,97221.109375,-0.14676442533423054,-0.065385579517406,0.97221109375,106247.375,-0.09395391259476897,0.6879018034087845,1.06247375
