date,stock_name,open,high,low,close,volume
2013-01-31 19:00:00,CVX,70.916,70.953,70.916,70.953,3933
2013-01-31 18:00:00,CVX,70.9037,70.9407,70.9037,70.9407,1400
2013-01-31 17:00:00,CVX,70.8975,70.99,70.8174,70.99,3651
2013-01-31 16:00:00,CVX,71.3352,71.514,70.4413,70.8975,1222513
2013-01-31 15:00:00,CVX,71.5818,71.6558,71.2551,71.3291,1841800
2013-01-31 14:00:00,CVX,71.5202,71.662,71.3969,71.6157,662518
2013-01-31 13:00:00,CVX,71.4462,71.5695,71.3044,71.5171,513443
2013-01-31 12:00:00,CVX,71.2798,71.5202,71.2674,71.4431,512183
2013-01-31 11:00:00,CVX,71.3969,71.4092,71.0831,71.2737,942506
2013-01-31 10:00:00,CVX,72.0442,72.0627,71.3784,71.3969,1058106
2013-01-31 09:00:00,CVX,71.7606,72.0689,71.5633,72.0381,571342
2013-01-31 08:00:00,CVX,71.8161,71.8161,71.8161,71.8161,500
2013-01-30 18:00:00,CVX,71.773,71.773,71.773,71.773,200
2013-01-30 17:00:00,CVX,71.6682,71.7606,71.6682,71.7606,1718
2013-01-30 16:00:00,CVX,71.8038,72.26,71.7915,71.7915,500362
2013-01-30 15:00:00,CVX,71.8408,71.8778,71.6743,71.8038,1078039
2013-01-30 14:00:00,CVX,72.0196,72.149,71.773,71.839,541087
2013-01-30 13:00:00,CVX,72.1059,72.1983,71.9702,72.0171,341011
2013-01-30 12:00:00,CVX,72.0196,72.1244,71.9271,72.1059,415397
2013-01-30 11:00:00,CVX,71.9639,72.1305,71.8531,72.0134,435079
2013-01-30 10:00:00,CVX,72.0196,72.1089,71.8347,71.9518,621387
2013-01-30 09:00:00,CVX,72.1737,72.4388,71.9456,72.0257,626766
2013-01-30 08:00:00,CVX,72.3093,72.3093,72.1305,72.1305,5500
2013-01-29 19:00:00,CVX,72.3093,72.3093,72.3093,72.3093,417
2013-01-29 18:00:00,CVX,72.2723,72.3093,72.2723,72.3093,318
2013-01-29 17:00:00,CVX,72.26,72.2662,72.26,72.2662,1090
2013-01-29 16:00:00,CVX,72.26,72.334,72.26,72.334,331912
2013-01-29 15:00:00,CVX,72.1675,72.3771,72.1182,72.26,958943
2013-01-29 14:00:00,CVX,72.1429,72.1644,72.0565,72.1614,578637
2013-01-29 13:00:00,CVX,72.1305,72.2107,72.0997,72.1429,416360
2013-01-29 12:00:00,CVX,72.0547,72.1675,71.9887,72.1367,400591
2013-01-29 11:00:00,CVX,71.9764,72.0874,71.8469,72.0381,444391
2013-01-29 10:00:00,CVX,71.9456,72.0565,71.8099,71.9641,565086
2013-01-29 09:00:00,CVX,71.4462,72.0381,71.4462,71.9517,580445
2013-01-29 08:00:00,CVX,71.4585,71.4585,71.4031,71.4031,1200
2013-01-29 07:00:00,CVX,71.4339,71.4339,71.3846,71.3907,2192
2013-01-28 17:00:00,CVX,71.551,71.5757,71.551,71.551,4200
2013-01-28 16:00:00,CVX,71.588,71.6805,71.5387,71.662,534222
2013-01-28 15:00:00,CVX,71.7236,71.7575,71.5387,71.551,746596
2013-01-28 14:00:00,CVX,71.6065,71.7853,71.5017,71.7175,517697
2013-01-28 13:00:00,CVX,71.5079,71.6342,71.3969,71.6127,343864
2013-01-28 12:00:00,CVX,71.6421,71.7298,71.4832,71.5079,402637
2013-01-28 11:00:00,CVX,71.4832,71.6624,71.4154,71.6373,572715
2013-01-28 10:00:00,CVX,71.4154,71.5818,71.1503,71.477,646882
2013-01-28 09:00:00,CVX,71.7175,71.8716,71.3106,71.4277,588590
2013-01-28 08:00:00,CVX,71.6127,71.7483,71.6127,71.7483,799
2013-01-25 19:00:00,CVX,71.662,71.662,71.662,71.662,100
2013-01-25 18:00:00,CVX,71.6682,71.6682,71.6682,71.6682,250
2013-01-25 17:00:00,CVX,71.6312,71.6312,71.6312,71.6312,200
2013-01-25 16:00:00,CVX,71.6373,71.6373,71.5942,71.6312,800316
2013-01-25 15:00:00,CVX,71.3722,71.6312,71.3414,71.5942,1133338
2013-01-25 14:00:00,CVX,71.4998,71.588,71.3537,71.3722,373608
2013-01-25 13:00:00,CVX,71.3599,71.5609,71.3476,71.4986,333581
2013-01-25 12:00:00,CVX,71.2921,71.5449,71.2798,71.366,360907
2013-01-25 11:00:00,CVX,71.1071,71.3846,71.0516,71.2939,439052
2013-01-25 10:00:00,CVX,71.551,71.551,70.99,71.109,657397
2013-01-25 09:00:00,CVX,71.477,71.7483,71.1441,71.5202,467488
2013-01-25 08:00:00,CVX,71.4894,71.4894,71.4894,71.4894,200
2013-01-25 07:00:00,CVX,71.514,71.514,71.514,71.514,100
2013-01-24 19:00:00,CVX,71.1811,71.1811,71.1811,71.1811,100
2013-01-24 18:00:00,CVX,71.064,71.064,71.064,71.064,400
2013-01-24 17:00:00,CVX,71.1503,71.1503,71.1503,71.1503,100
2013-01-24 16:00:00,CVX,71.2058,71.2181,71.1873,71.2058,366982
2013-01-24 15:00:00,CVX,71.2551,71.4154,71.1565,71.2058,1123515
2013-01-24 14:00:00,CVX,71.1195,71.3106,71.0701,71.2489,569279
2013-01-24 13:00:00,CVX,71.3846,71.4154,71.101,71.1133,512410
2013-01-24 12:00:00,CVX,71.699,71.7421,71.3722,71.387,482705
2013-01-24 11:00:00,CVX,71.4277,71.7051,71.4092,71.699,615994
2013-01-24 10:00:00,CVX,71.2859,71.4647,71.2798,71.4339,483608
2013-01-24 09:00:00,CVX,71.0208,71.514,71.0208,71.2736,658671
2013-01-24 08:00:00,CVX,70.8975,71.0517,70.8975,71.0517,1284
2013-01-23 18:00:00,CVX,70.7496,70.7496,70.7496,70.7496,300
2013-01-23 17:00:00,CVX,70.8359,70.8359,70.7496,70.7496,2000
2013-01-23 16:00:00,CVX,70.9037,70.9099,70.8359,70.8359,558944
2013-01-23 15:00:00,CVX,71.1096,71.1318,70.8544,70.9099,1153065
2013-01-23 14:00:00,CVX,71.027,71.1287,70.99,71.1041,412996
2013-01-23 13:00:00,CVX,71.0825,71.1133,70.99,71.0208,372420
2013-01-23 12:00:00,CVX,71.0957,71.1318,70.99,71.0701,481876
2013-01-23 11:00:00,CVX,71.1503,71.1996,71.064,71.0948,359431
2013-01-23 10:00:00,CVX,71.1904,71.4524,71.0763,71.1503,679941
2013-01-23 09:00:00,CVX,71.2428,71.2674,71.0085,71.1873,686006
2013-01-23 08:00:00,CVX,71.2798,71.2798,71.2674,71.2674,600
2013-01-22 17:00:00,CVX,71.4585,71.4585,71.4585,71.4585,2028
2013-01-22 16:00:00,CVX,71.4585,71.514,71.4154,71.4154,820870
2013-01-22 15:00:00,CVX,71.4092,71.477,71.2921,71.4154,986356
2013-01-22 14:00:00,CVX,71.2119,71.44,71.1688,71.4092,629710
2013-01-22 13:00:00,CVX,71.1934,71.2921,71.1811,71.2058,310670
2013-01-22 12:00:00,CVX,71.0332,71.3415,71.027,71.1959,569405
2013-01-22 11:00:00,CVX,70.9468,71.0517,70.9006,71.0332,530967
2013-01-22 10:00:00,CVX,70.7249,70.9623,70.6078,70.9592,644619
2013-01-22 09:00:00,CVX,70.8852,71.1503,70.6262,70.7366,681535
2013-01-22 08:00:00,CVX,70.879,70.8852,70.7742,70.7742,1100
2013-01-18 18:00:00,CVX,70.953,70.953,70.8975,70.8975,650
2013-01-18 17:00:00,CVX,70.953,70.9592,70.9099,70.9099,4400
2013-01-18 16:00:00,CVX,71.0147,71.0455,70.8542,70.8914,1357670
2013-01-18 15:00:00,CVX,70.7372,71.0332,70.5215,71.0147,2155489
2013-01-18 14:00:00,CVX,70.7742,70.8482,70.728,70.7311,519527
2013-01-18 13:00:00,CVX,70.8297,70.8975,70.7496,70.7803,497351
2013-01-18 12:00:00,CVX,70.7064,70.8359,70.6756,70.8235,514574
2013-01-18 11:00:00,CVX,70.6015,70.7434,70.3192,70.7126,772567
2013-01-18 10:00:00,CVX,70.7866,70.7927,70.5954,70.6016,586862
2013-01-18 09:00:00,CVX,70.7742,71.0455,70.6824,70.7989,2024105
2013-01-18 08:00:00,CVX,70.7249,70.7249,70.7126,70.7126,400
2013-01-17 18:00:00,CVX,70.7434,70.7434,70.6879,70.7311,1200
2013-01-17 17:00:00,CVX,70.7372,70.7372,70.7372,70.7372,612
2013-01-17 16:00:00,CVX,70.7372,70.9802,70.6941,70.6941,721459
2013-01-17 15:00:00,CVX,71.1928,71.1934,70.6941,70.7372,1607006
2013-01-17 14:00:00,CVX,71.2304,71.4277,71.1657,71.1919,833020
2013-01-17 13:00:00,CVX,71.1571,71.2551,71.0763,71.2354,483719
2013-01-17 12:00:00,CVX,71.0332,71.2551,71.027,71.1595,591278
2013-01-17 11:00:00,CVX,70.9345,71.0825,70.8704,71.0301,656267
2013-01-17 10:00:00,CVX,70.9777,70.99,70.7311,70.9314,1028821
2013-01-17 09:00:00,CVX,70.7002,71.0147,70.6448,70.9863,953193
2013-01-17 08:00:00,CVX,70.6756,70.6756,70.6509,70.6694,400
